season_id,round,date,start_time,home_team,away_team,score,attendance,referee,venue,match_report,home_score,away_score,match_id
73_2025,Regular Season,2025-10-25,19:30,Louisville City,Hartford Athletic,'1-0,"9,527",Atahan Yaya,Lynn Family Stadium,https://fbref.com/en/matches/0667f0a7/Louisville-City-Hartford-Athletic-October-25-2025-USL-Championship,1,0,0667f0a7
73_2025,Regular Season,2025-10-25,19:30,TB Rowdies,Detroit City,'1-1,"7,326",Elijio Arreguin,Al Lang Stadium,https://fbref.com/en/matches/398dcf8e/Tampa-Bay-Rowdies-Detroit-City-October-25-2025-USL-Championship,1,1,398dcf8e
73_2025,Regular Season,2025-10-25,19:00,Orange County,Indy Eleven,'2-1,"5,000",Elvis Osmanovic,Orange Country Great Park Championship S...,https://fbref.com/en/matches/d09e937b/Orange-County-SC-Indy-Eleven-October-25-2025-USL-Championship,2,1,d09e937b
73_2025,Regular Season,2025-10-25,19:00,Sac Republic,Miami FC,'0-1,"11,569",Joe Surgan,Heart Health Park,https://fbref.com/en/matches/a1ec425a/Sacramento-Republic-Miami-FC-October-25-2025-USL-Championship,0,1,a1ec425a
73_2025,Regular Season,2025-10-25,19:00,Monterey Bay,LV Lights FC,'1-1,"3,608",Robert Vincze,Cardinale Stadium,https://fbref.com/en/matches/b8b348f8/Monterey-Bay-Las-Vegas-Lights-FC-October-25-2025-USL-Championship,1,1,b8b348f8
73_2025,Regular Season,2025-10-25,19:00,Roots,Lexington SC,'3-0,"12,079",Greg Dopka,Oakland-Alameda County Coliseum,https://fbref.com/en/matches/b3761190/Oakland-Roots-Lexington-SC-October-25-2025-USL-Championship,3,0,b3761190
73_2025,Regular Season,2025-10-25,20:00,New Mexico Utd,Rhode Island FC,'2-1,"10,125",Brandon Stevis,Isotopes Park,https://fbref.com/en/matches/d3197ed7/New-Mexico-United-Rhode-Island-FC-October-25-2025-USL-Championship,2,1,d3197ed7
73_2025,Regular Season,2025-10-25,20:00,FC Tulsa,CS Switchbacks,'3-0,"2,756",Joshua Encarnacion,ONEOK Field,https://fbref.com/en/matches/6956b484/FC-Tulsa-Colorado-Springs-Switchbacks-October-25-2025-USL-Championship,3,0,6956b484
73_2025,Regular Season,2025-10-25,20:30,San Antonio FC,El Paso,'5-2,"8,164",Abdou Ndiaye,Toyota Field,https://fbref.com/en/matches/71f328f9/San-Antonio-FC-El-Paso-Locomotive-October-25-2025-USL-Championship,5,2,71f328f9
73_2025,Conference Quarterfinals,2025-11-01,18:30,Pittsburgh,Hartford Athletic,'(4) 0-0 (2),"4,932",Elijio Arreguin,Highmark Stadium,https://fbref.com/en/matches/12b7e33f/Pittsburgh-Riverhounds-Hartford-Athletic-November-1-2025-USL-Championship,(4) 0,0 (2),12b7e33f
73_2025,Conference Quarterfinals,2025-11-01,19:00,Louisville City,Detroit City,'0-1,"8,210",Greg Dopka,Lynn Family Stadium,https://fbref.com/en/matches/0e607ac5/Louisville-City-Detroit-City-November-1-2025-USL-Championship,0,1,0e607ac5
73_2025,Conference Quarterfinals,2025-11-01,19:30,North Carolina,Loudoun United,'1-0,"2,005",Natalie Simon,First Horizon Stadium at WakeMed Soccer ...,https://fbref.com/en/matches/f6848c60/North-Carolina-FC-Loudoun-United-November-1-2025-USL-Championship,1,0,f6848c60
73_2025,Conference Quarterfinals,2025-11-02,14:00,Charleston,Rhode Island FC,'(3) 0-0 (5),"4,532",Elton Garcia,Patriots Point Soccer Complex,https://fbref.com/en/matches/addadb76/Charleston-Battery-Rhode-Island-FC-November-2-2025-USL-Championship,(3) 0,0 (5),addadb76
73_2025,Conference Quarterfinals,2025-11-01,19:00,FC Tulsa,CS Switchbacks,'1-0,"7,583",Mathew Corrigan,ONEOK Field,https://fbref.com/en/matches/1bfd8adc/FC-Tulsa-Colorado-Springs-Switchbacks-November-1-2025-USL-Championship,1,0,1bfd8adc
73_2025,Conference Quarterfinals,2025-11-01,19:00,New Mexico Utd,San Antonio FC,'2-0,"8,287",Joshua Encarnacion,Isotopes Park,https://fbref.com/en/matches/ea15f560/New-Mexico-United-San-Antonio-FC-November-1-2025-USL-Championship,2,0,ea15f560
73_2025,Conference Quarterfinals,2025-11-01,20:30,El Paso,Phx Rising,'0-1,"3,469",Jeremy Scheer,Southwest University Park,https://fbref.com/en/matches/24be5050/El-Paso-Locomotive-Phoenix-Rising-November-1-2025-USL-Championship,0,1,24be5050
73_2025,Conference Quarterfinals,2025-11-02,18:00,Sac Republic,Orange County,'(4) 0-0 (5),"9,367",Nabil Bensalah,Heart Health Park,https://fbref.com/en/matches/bfa9e47d/Sacramento-Republic-Orange-County-SC-November-2-2025-USL-Championship,(4) 0,0 (5),bfa9e47d
73_2025,Conference Semifinals,2025-11-08,19:00,FC Tulsa,Phx Rising,'1-0,"7,917",Brandon Stevis,ONEOK Field,https://fbref.com/en/matches/3d46ddab/FC-Tulsa-Phoenix-Rising-November-8-2025-USL-Championship,1,0,3d46ddab
73_2025,Conference Semifinals,2025-11-08,19:00,North Carolina,Rhode Island FC,'0-2,"2,287",Joshua Encarnacion,First Horizon Stadium at WakeMed Soccer ...,https://fbref.com/en/matches/45ab5683/North-Carolina-FC-Rhode-Island-FC-November-8-2025-USL-Championship,0,2,45ab5683
73_2025,Conference Semifinals,2025-11-08,19:00,New Mexico Utd,Orange County,'2-1,"10,150",Elton Garcia,Isotopes Park,https://fbref.com/en/matches/45e3ff58/New-Mexico-United-Orange-County-SC-November-8-2025-USL-Championship,2,1,45e3ff58
73_2025,Conference Semifinals,2025-11-08,19:30,Pittsburgh,Detroit City,'(4) 0-0 (3),"6,220",Natalie Simon,Highmark Stadium,https://fbref.com/en/matches/d1d6f60d/Pittsburgh-Riverhounds-Detroit-City-November-8-2025-USL-Championship,(4) 0,0 (3),d1d6f60d
73_2025,Conference Finals,2025-11-15,18:30,Pittsburgh,Rhode Island FC,'1-0,"6,745",Nabil Bensalah,Highmark Stadium,https://fbref.com/en/matches/1554dc72/Pittsburgh-Riverhounds-Rhode-Island-FC-November-15-2025-USL-Championship,1,0,1554dc72
73_2025,Conference Finals,2025-11-15,19:30,FC Tulsa,New Mexico Utd,'3-0,"9,180",Greg Dopka,ONEOK Field,https://fbref.com/en/matches/42c4f420/FC-Tulsa-New-Mexico-United-November-15-2025-USL-Championship,3,0,42c4f420
73_2025,Final,2025-11-22,11:00,FC Tulsa,Pittsburgh,'(3) 0-0 (5),"9,507",Elijio Arreguin,ONEOK Field,https://fbref.com/en/matches/a7a7731a/FC-Tulsa-Pittsburgh-Riverhounds-November-22-2025-USL-Championship,(3) 0,0 (5),a7a7731a
