season_id,round,date,start_time,home_team,away_team,score,attendance,referee,venue,match_report,notes,home_score,away_score,match_id
73_2018,Regular Season,2018-09-22,15:00,Bethlehem,Toronto FC II,'4-0,"2,512",Bardhyl Pashaj,Goodman Stadium,https://fbref.com/en/matches/79066eae/Bethlehem-Steel-FC-Toronto-FC-II-September-22-2018-USL,,4,0,79066eae
73_2018,Regular Season,2018-09-22,19:00,Pittsburgh,Indy Eleven,'3-2,"2,454",Kevin Broadley,Highmark Stadium,https://fbref.com/en/matches/9d6fafe7/Pittsburgh-Riverhounds-Indy-Eleven-September-22-2018-USL,,3,2,9d6fafe7
73_2018,Regular Season,2018-09-22,19:00,Penn FC,FC Cincinnati,'1-2,"3,117",Thomas Snyder,FNB FIELD,https://fbref.com/en/matches/88c1657a/Penn-FC-FC-Cincinnati-September-22-2018-USL,,1,2,88c1657a
73_2018,Regular Season,2018-09-22,19:00,Charlotte Ind'ence,NY Red Bulls II,'1-1,"1,608",Eric Tattersall,Sportsplex at Matthews,https://fbref.com/en/matches/70dc03cf/Charlotte-Independence-New-York-Red-Bulls-II-September-22-2018-USL,,1,1,70dc03cf
73_2018,Regular Season,2018-09-22,19:30,TB Rowdies,Richmond,'3-0,"6,472",Lukasz Szpala,Al Lang Stadium,https://fbref.com/en/matches/d163861a/Tampa-Bay-Rowdies-Richmond-Kickers-September-22-2018-USL,,3,0,d163861a
73_2018,Regular Season,2018-09-22,19:30,Louisville City,Ottawa Fury,'4-0,"7,729",Matthew Franz,Louisville Slugger Field,https://fbref.com/en/matches/3d741885/Louisville-City-Ottawa-Fury-September-22-2018-USL,,4,0,3d741885
73_2018,Regular Season,2018-09-23,18:00,OKC Energy,Sac Republic,'0-0,"6,084",Rosendo Mendoza,Taft Stadium,https://fbref.com/en/matches/fee4bce6/OKC-Energy-Sacramento-Republic-September-23-2018-USL,,0,0,fee4bce6
73_2018,Regular Season,2018-09-22,18:00,CS Switchbacks,Phx Rising,'1-2,"4,871",Josh Willens,Weidner Field,https://fbref.com/en/matches/4fb9d9e5/Colorado-Springs-Switchbacks-Phoenix-Rising-September-22-2018-USL,,1,2,4fb9d9e5
73_2018,Regular Season,2018-09-22,19:00,Fresno,Timbers 2,'2-2,"6,103",Luis Guardia,Chukchansi Park,https://fbref.com/en/matches/6228fe0d/Fresno-FC-Portland-Timbers-2-September-22-2018-USL,,2,2,6228fe0d
73_2018,Regular Season,2018-09-22,19:00,Reno 1868,LV Lights FC,'3-3,"6,467",Michael Radchuk,Aces Ballpark,https://fbref.com/en/matches/a225033c/Reno-1868-Las-Vegas-Lights-FC-September-22-2018-USL,,3,3,a225033c
73_2018,Regular Season,2018-09-22,19:00,Tulsa,Swope Park,'1-1,"3,422",Elvis Osmanovic,ONEOK Field,https://fbref.com/en/matches/05eced28/Tulsa-Roughnecks-FC-Swope-Park-Rangers-September-22-2018-USL,,1,1,05eced28
73_2018,Regular Season,2018-09-22,19:30,RGV Toros,Sounders 2,'3-0,"4,468",Elijio Arreguin,H-E-B Park,https://fbref.com/en/matches/0674a796/RGV-FC-Toros-Seattle-Sounders-FC-2-September-22-2018-USL,,3,0,0674a796
73_2018,Regular Season,2018-09-22,19:30,Galaxy II,Monarchs,'6-1,"1,008",Victor Rivas,StubHub Center,https://fbref.com/en/matches/ec7e83e2/LA-Galaxy-II-Real-Monarchs-September-22-2018-USL,,6,1,ec7e83e2
73_2018,Regular Season,2018-09-22,19:30,Nashville,Charleston,'1-1,"7,376",Farhad Dadkho,First Tennessee Park,https://fbref.com/en/matches/395a0a2d/Nashville-SC-Charleston-Battery-September-22-2018-USL,,1,1,395a0a2d
73_2018,Regular Season,2018-09-22,19:30,Saint Louis FC,San Antonio FC,'2-0,"4,781",Mark Allatin,Toyota Stadium,https://fbref.com/en/matches/322463ba/Saint-Louis-FC-San-Antonio-FC-September-22-2018-USL,,2,0,322463ba
73_2018,Regular Season,2018-09-26,18:00,Toronto FC II,Ottawa Fury,'0-1,107,Yusri Rudolf,Lamport Stadium,https://fbref.com/en/matches/d2505e2b/Toronto-FC-II-Ottawa-Fury-September-26-2018-USL,,0,1,d2505e2b
73_2018,Regular Season,2018-09-26,18:30,Penn FC,Pittsburgh,'0-2,"1,938",Sergii Demianchuk,FNB FIELD,https://fbref.com/en/matches/b364133e/Penn-FC-Pittsburgh-Riverhounds-September-26-2018-USL,,0,2,b364133e
73_2018,Regular Season,2018-09-26,19:00,Indy Eleven,TB Rowdies,'2-0,"9,123",Daniel Radford,Lucas Oil Stadium,https://fbref.com/en/matches/6423715e/Indy-Eleven-Tampa-Bay-Rowdies-September-26-2018-USL,,2,0,6423715e
73_2018,Regular Season,2018-09-26,19:00,Charleston,North Carolina,'2-0,"1,748",Marcos de Oliveira,MUSC Health Stadium,https://fbref.com/en/matches/89eb5098/Charleston-Battery-North-Carolina-FC-September-26-2018-USL,,2,0,89eb5098
73_2018,Regular Season,2018-09-26,19:00,Atlanta United 2,Nashville,'0-2,"1,585",Elton Garcia,Coolray Field,https://fbref.com/en/matches/ad9fb778/Atlanta-United-2-Nashville-SC-September-26-2018-USL,,0,2,ad9fb778
73_2018,Regular Season,2018-09-26,19:00,Richmond,FC Cincinnati,'1-4,"1,519",Nickrod Fateh,City Stadium,https://fbref.com/en/matches/0f94699a/Richmond-Kickers-FC-Cincinnati-September-26-2018-USL,,1,4,0f94699a
73_2018,Regular Season,2018-09-26,19:00,Reno 1868,RGV Toros,'4-0,"5,095",Tim Ford,Aces Ballpark,https://fbref.com/en/matches/dd5025e4/Reno-1868-RGV-FC-Toros-September-26-2018-USL,,4,0,dd5025e4
73_2018,Regular Season,2018-09-26,20:00,LV Lights FC,Orange County,'3-5,"3,875",Jon Freemon,Cashman Field,https://fbref.com/en/matches/304f0045/Las-Vegas-Lights-FC-Orange-County-SC-September-26-2018-USL,,3,5,304f0045
73_2018,Regular Season,2018-09-29,19:00,Charleston,Toronto FC II,'1-2,"3,612",Danielle Chesky,MUSC Health Stadium,https://fbref.com/en/matches/d4d112eb/Charleston-Battery-Toronto-FC-II-September-29-2018-USL,,1,2,d4d112eb
73_2018,Regular Season,2018-09-29,19:00,Charlotte Ind'ence,Pittsburgh,'2-2,"1,878",Mark Allatin,Sportsplex at Matthews,https://fbref.com/en/matches/0b98c07d/Charlotte-Independence-Pittsburgh-Riverhounds-September-29-2018-USL,,2,2,0b98c07d
73_2018,Regular Season,2018-09-29,19:00,Atlanta United 2,Louisville City,'1-4,"2,718",Eric Tattersall,Coolray Field,https://fbref.com/en/matches/7db0fbeb/Atlanta-United-2-Louisville-City-September-29-2018-USL,,1,4,7db0fbeb
73_2018,Regular Season,2018-09-29,19:00,North Carolina,Richmond,'3-2,"8,004",Kevin Broadley,WakeMed Soccer Park,https://fbref.com/en/matches/2eeef056/North-Carolina-FC-Richmond-Kickers-September-29-2018-USL,,3,2,2eeef056
73_2018,Regular Season,2018-09-29,19:30,FC Cincinnati,Indy Eleven,'3-0,"31,487",Tim Ford,Nippert Stadium,https://fbref.com/en/matches/d4ad4a39/FC-Cincinnati-Indy-Eleven-September-29-2018-USL,,3,0,d4ad4a39
73_2018,Regular Season,2018-09-30,13:00,Ottawa Fury,Bethlehem,'0-0,"5,470",Fabrizio Stasolla,TD Place Stadium,https://fbref.com/en/matches/15f610c2/Ottawa-Fury-Bethlehem-Steel-FC-September-30-2018-USL,,0,0,15f610c2
73_2018,Regular Season,2018-09-29,19:00,Monarchs,CS Switchbacks,'0-2,"2,386",Elijio Arreguin,Zions Bank Stadium,https://fbref.com/en/matches/c667954d/Real-Monarchs-Colorado-Springs-Switchbacks-September-29-2018-USL,,0,2,c667954d
73_2018,Regular Season,2018-09-29,19:00,Reno 1868,Tulsa,'2-0,"4,690",Greg Dopka,Aces Ballpark,https://fbref.com/en/matches/34a08cf9/Reno-1868-Tulsa-Roughnecks-FC-September-29-2018-USL,,2,0,34a08cf9
73_2018,Regular Season,2018-09-29,19:30,RGV Toros,Fresno,'2-1,"4,489",Daniel Gutierrez,H-E-B Park,https://fbref.com/en/matches/f0f3b624/RGV-FC-Toros-Fresno-FC-September-29-2018-USL,,2,1,f0f3b624
73_2018,Regular Season,2018-09-29,19:30,Phx Rising,Saint Louis FC,'2-0,"6,377",Farhad Dadkho,Phoenix Rising Soccer Complex,https://fbref.com/en/matches/c75788da/Phoenix-Rising-Saint-Louis-FC-September-29-2018-USL,,2,0,c75788da
73_2018,Regular Season,2018-09-29,19:30,San Antonio FC,Sounders 2,'3-1,"7,614",Lorant Varga,Toyota Field,https://fbref.com/en/matches/815ff33b/San-Antonio-FC-Seattle-Sounders-FC-2-September-29-2018-USL,,3,1,815ff33b
73_2018,Regular Season,2018-09-29,19:30,Nashville,NY Red Bulls II,'1-1,"8,036",Elvis Osmanovic,First Tennessee Park,https://fbref.com/en/matches/9f98ac04/Nashville-SC-New-York-Red-Bulls-II-September-29-2018-USL,,1,1,9f98ac04
73_2018,Regular Season,2018-09-29,19:30,Sac Republic,Timbers 2,'1-0,"11,569",Michael Radchuk,Papa Murphy’s Park,https://fbref.com/en/matches/b1aa65f0/Sacramento-Republic-Portland-Timbers-2-September-29-2018-USL,,1,0,b1aa65f0
73_2018,Regular Season,2018-09-29,20:00,LV Lights FC,OKC Energy,'0-1,"6,578",Elton Garcia,Cashman Field,https://fbref.com/en/matches/ef12ac7e/Las-Vegas-Lights-FC-OKC-Energy-September-29-2018-USL,,0,1,ef12ac7e
73_2018,Regular Season,2018-10-03,18:30,Penn FC,Charlotte Ind'ence,'2-2,"2,013",Guido Gonzalez Jr.,FNB FIELD,https://fbref.com/en/matches/1ebc4d97/Penn-FC-Charlotte-Independence-October-3-2018-USL,,2,2,1ebc4d97
73_2018,Regular Season,2018-10-03,19:00,Atlanta United 2,TB Rowdies,'1-1,"1,269",Jon Freemon,Coolray Field,https://fbref.com/en/matches/59b19338/Atlanta-United-2-Tampa-Bay-Rowdies-October-3-2018-USL,,1,1,59b19338
73_2018,Regular Season,2018-10-03,19:00,Timbers 2,Reno 1868,'0-2,"1,205",Malik Badawi,Providence Park,https://fbref.com/en/matches/9d4a7474/Portland-Timbers-2-Reno-1868-October-3-2018-USL,,0,2,9d4a7474
73_2018,Regular Season,2018-10-03,19:00,Monarchs,OKC Energy,'2-1,"1,170",Alejandro Mariscal,Zions Bank Stadium,https://fbref.com/en/matches/7c7dca49/Real-Monarchs-OKC-Energy-October-3-2018-USL,,2,1,7c7dca49
73_2018,Regular Season,2018-10-03,19:00,Sounders 2,Galaxy II,'2-2,"3,087",Sergii Demianchuk,Cheney Stadium,https://fbref.com/en/matches/b26e0732/Seattle-Sounders-FC-2-LA-Galaxy-II-October-3-2018-USL,,2,2,b26e0732
73_2018,Regular Season,2018-10-03,19:30,Sac Republic,Swope Park,'3-1,"9,757",Daniel Radford,Papa Murphy’s Park,https://fbref.com/en/matches/1a26f1ce/Sacramento-Republic-Swope-Park-Rangers-October-3-2018-USL,,3,1,1a26f1ce
73_2018,Regular Season,2018-10-06,19:00,North Carolina,NY Red Bulls II,'1-2,"8,820",Ismir Pekmic,WakeMed Soccer Park,https://fbref.com/en/matches/aa969045/North-Carolina-FC-New-York-Red-Bulls-II-October-6-2018-USL,,1,2,aa969045
73_2018,Regular Season,2018-10-06,19:00,Richmond,Nashville,'0-3,"5,659",Matthew Franz,City Stadium,https://fbref.com/en/matches/fb7bd145/Richmond-Kickers-Nashville-SC-October-6-2018-USL,,0,3,fb7bd145
73_2018,Regular Season,2018-10-06,19:00,Pittsburgh,FC Cincinnati,'0-0,"3,205",Eric Tattersall,Highmark Stadium,https://fbref.com/en/matches/16839a7c/Pittsburgh-Riverhounds-FC-Cincinnati-October-6-2018-USL,,0,0,16839a7c
73_2018,Regular Season,2018-10-06,19:00,Indy Eleven,Bethlehem,'1-1,"14,894",Ramy Touchan,Lucas Oil Stadium,https://fbref.com/en/matches/1db649ac/Indy-Eleven-Bethlehem-Steel-FC-October-6-2018-USL,,1,1,1db649ac
73_2018,Regular Season,2018-10-05,19:00,Fresno,CS Switchbacks,'3-0,"4,682",Lukasz Szpala,Chukchansi Park,https://fbref.com/en/matches/eeb5da57/Fresno-FC-Colorado-Springs-Switchbacks-October-5-2018-USL,,3,0,eeb5da57
73_2018,Regular Season,2018-10-06,19:30,TB Rowdies,Charlotte Ind'ence,'1-2,"7,709",Luis Guardia,Al Lang Stadium,https://fbref.com/en/matches/e2a6da88/Tampa-Bay-Rowdies-Charlotte-Independence-October-6-2018-USL,,1,2,e2a6da88
73_2018,Regular Season,2018-10-05,20:00,Toronto FC II,Louisville City,'1-3,128,Pierre-Luc Lauziere,BMO Field,https://fbref.com/en/matches/909bb8b3/Toronto-FC-II-Louisville-City-October-5-2018-USL,,1,3,909bb8b3
73_2018,Regular Season,2018-10-07,16:00,Atlanta United 2,Charleston,'2-1,"3,304",Greg Dopka,Coolray Field,https://fbref.com/en/matches/7f4983fd/Atlanta-United-2-Charleston-Battery-October-7-2018-USL,,2,1,7f4983fd
73_2018,Regular Season,2018-10-06,19:00,Tulsa,RGV Toros,'1-2,"2,766",Danielle Chesky,ONEOK Field,https://fbref.com/en/matches/b70ba4b2/Tulsa-Roughnecks-FC-RGV-FC-Toros-October-6-2018-USL,,1,2,b70ba4b2
73_2018,Regular Season,2018-10-06,19:00,Orange County,Sounders 2,'2-1,"4,206",Omeed Azadpour,Orange Country Great Park Soccer Field,https://fbref.com/en/matches/69df6759/Orange-County-SC-Seattle-Sounders-FC-2-October-6-2018-USL,,2,1,69df6759
73_2018,Regular Season,2018-10-06,19:30,Phx Rising,Reno 1868,'0-0,"6,151",Daniel Gutierrez,Phoenix Rising Soccer Complex,https://fbref.com/en/matches/89edc511/Phoenix-Rising-Reno-1868-October-6-2018-USL,,0,0,89edc511
73_2018,Regular Season,2018-10-06,19:30,San Antonio FC,LV Lights FC,'3-1,"6,471",Victor Rivas,Toyota Field,https://fbref.com/en/matches/98e25592/San-Antonio-FC-Las-Vegas-Lights-FC-October-6-2018-USL,,3,1,98e25592
73_2018,Regular Season,2018-10-06,19:30,Galaxy II,Sac Republic,'1-2,"1,241",Malik Badawi,StubHub Center,https://fbref.com/en/matches/20c7972d/LA-Galaxy-II-Sacramento-Republic-October-6-2018-USL,,1,2,20c7972d
73_2018,Regular Season,2018-10-09,18:30,Penn FC,NY Red Bulls II,'1-3,"1,208",Marcos de Oliveira,FNB FIELD,https://fbref.com/en/matches/7c9b5d23/Penn-FC-New-York-Red-Bulls-II-October-9-2018-USL,,1,3,7c9b5d23
73_2018,Regular Season,2018-10-09,19:00,Louisville City,North Carolina,'2-1,"6,693",Tim Ford,Louisville Slugger Field,https://fbref.com/en/matches/d488baa1/Louisville-City-North-Carolina-FC-October-9-2018-USL,,2,1,d488baa1
73_2018,Regular Season,2018-10-10,18:30,Atlanta United 2,Pittsburgh,'1-1,"1,319",Guido Gonzalez Jr.,Coolray Field,https://fbref.com/en/matches/550ee4aa/Atlanta-United-2-Pittsburgh-Riverhounds-October-10-2018-USL,,1,1,550ee4aa
73_2018,Regular Season,2018-10-09,19:30,Nashville,Toronto FC II,'2-2,"7,531",Kevin Broadley,First Tennessee Park,https://fbref.com/en/matches/12072688/Nashville-SC-Toronto-FC-II-October-9-2018-USL,,2,2,12072688
73_2018,Regular Season,2018-10-10,19:00,Saint Louis FC,Tulsa,'1-0,"5,424",Elton Garcia,Toyota Stadium,https://fbref.com/en/matches/8772be46/Saint-Louis-FC-Tulsa-Roughnecks-FC-October-10-2018-USL,,1,0,8772be46
73_2018,Regular Season,2018-10-10,19:00,Sounders 2,CS Switchbacks,'2-2,"3,219",Michael Radchuk,Cheney Stadium,https://fbref.com/en/matches/dc728c08/Seattle-Sounders-FC-2-Colorado-Springs-Switchbacks-October-10-2018-USL,,2,2,dc728c08
73_2018,Regular Season,2018-10-10,20:00,LV Lights FC,Phx Rising,'5-2,"5,929",Joe Dickerson,Cashman Field,https://fbref.com/en/matches/e207cb7f/Las-Vegas-Lights-FC-Phoenix-Rising-October-10-2018-USL,,5,2,e207cb7f
73_2018,Regular Season,2018-10-13,14:00,Ottawa Fury,Charleston,'0-2,"5,385",Yusri Rudolf,TD Place Stadium,https://fbref.com/en/matches/8711827e/Ottawa-Fury-Charleston-Battery-October-13-2018-USL,,0,2,8711827e
73_2018,Regular Season,2018-10-13,19:00,Atlanta United 2,Richmond,'3-2,"3,334",Natalie Simon,Coolray Field,https://fbref.com/en/matches/951c402e/Atlanta-United-2-Richmond-Kickers-October-13-2018-USL,,3,2,951c402e
73_2018,Regular Season,2018-10-13,19:00,Penn FC,Toronto FC II,'0-0,"2,909",Nickrod Fateh,FNB FIELD,https://fbref.com/en/matches/63e1472f/Penn-FC-Toronto-FC-II-October-13-2018-USL,,0,0,63e1472f
73_2018,Regular Season,2018-10-13,19:30,Louisville City,Indy Eleven,'1-0,"10,686",Greg Dopka,Louisville Slugger Field,https://fbref.com/en/matches/4c86fc46/Louisville-City-Indy-Eleven-October-13-2018-USL,,1,0,4c86fc46
73_2018,Regular Season,2018-10-13,19:30,Charlotte Ind'ence,North Carolina,'1-3,"1,486",Ramy Touchan,Sportsplex at Matthews,https://fbref.com/en/matches/906edbce/Charlotte-Independence-North-Carolina-FC-October-13-2018-USL,,1,3,906edbce
73_2018,Regular Season,2018-10-14,14:00,Swope Park,Galaxy II,'5-1,"1,074",Kevin Broadley,Children's Mercy Park,https://fbref.com/en/matches/52d32b97/Swope-Park-Rangers-LA-Galaxy-II-October-14-2018-USL,,5,1,52d32b97
73_2018,Regular Season,2018-10-14,15:00,Bethlehem,TB Rowdies,'1-0,262,Sergii Demianchuk,Goodman Stadium,https://fbref.com/en/matches/4bffc3a9/Bethlehem-Steel-FC-Tampa-Bay-Rowdies-October-14-2018-USL,,1,0,4bffc3a9
73_2018,Regular Season,2018-10-14,17:00,NY Red Bulls II,Pittsburgh,'2-1,"1,592",Matthew Franz,Red Bull Arena,https://fbref.com/en/matches/92be55b6/New-York-Red-Bulls-II-Pittsburgh-Riverhounds-October-14-2018-USL,,2,1,92be55b6
73_2018,Regular Season,2018-10-13,18:00,Reno 1868,Orange County,'3-1,"5,136",Joe Dickerson,Aces Ballpark,https://fbref.com/en/matches/68930d9c/Reno-1868-Orange-County-SC-October-13-2018-USL,,3,1,68930d9c
73_2018,Regular Season,2018-10-13,19:00,Tulsa,Sounders 2,'1-4,"3,018",Jose Lara,ONEOK Field,https://fbref.com/en/matches/c73ced14/Tulsa-Roughnecks-FC-Seattle-Sounders-FC-2-October-13-2018-USL,,1,4,c73ced14
73_2018,Regular Season,2018-10-13,19:00,Fresno,Monarchs,'0-1,"6,248",Michael Radchuk,Chukchansi Park,https://fbref.com/en/matches/b5a6d586/Fresno-FC-Real-Monarchs-October-13-2018-USL,,0,1,b5a6d586
73_2018,Regular Season,2018-10-13,19:30,Sac Republic,LV Lights FC,'1-0,"11,569",Lukasz Szpala,Papa Murphy’s Park,https://fbref.com/en/matches/9b9a9804/Sacramento-Republic-Las-Vegas-Lights-FC-October-13-2018-USL,,1,0,9b9a9804
73_2018,Regular Season,2018-10-13,19:30,San Antonio FC,RGV Toros,'1-1,"7,018",Alejandro Mariscal,Toyota Field,https://fbref.com/en/matches/9f670897/San-Antonio-FC-RGV-FC-Toros-October-13-2018-USL,,1,1,9f670897
73_2018,Regular Season,2018-10-13,19:30,Saint Louis FC,OKC Energy,'0-0,"6,018",Malik Badawi,Toyota Stadium,https://fbref.com/en/matches/089115ab/Saint-Louis-FC-OKC-Energy-October-13-2018-USL,,0,0,089115ab
73_2018,Regular Season,2018-10-13,19:30,Phx Rising,Timbers 2,'0-1,"7,289",Lorant Varga,Phoenix Rising Soccer Complex,https://fbref.com/en/matches/4d1fccaf/Phoenix-Rising-Portland-Timbers-2-October-13-2018-USL,,0,1,4d1fccaf
73_2018,Regular Season,2018-10-13,19:30,Nashville,FC Cincinnati,'3-3,"9,083",Marcos de Oliveira,First Tennessee Park,https://fbref.com/en/matches/44621d61/Nashville-SC-FC-Cincinnati-October-13-2018-USL,,3,3,44621d61
73_2018,Conference Quarterfinals,2018-10-20,15:00,Monarchs,Reno 1868,'0-1,"3,000",Ismir Pekmic,Zions Bank Stadium,https://fbref.com/en/matches/207326ca/Real-Monarchs-Reno-1868-October-20-2018-USL,,0,1,207326ca
73_2018,Conference Quarterfinals,2018-10-20,16:00,FC Cincinnati,Nashville,'(6) 1-1 (5),"20,217",Farhad Dadkho,Nippert Stadium,https://fbref.com/en/matches/3ab32f01/FC-Cincinnati-Nashville-SC-October-20-2018-USL,FC Cincinnati won on penalty kicks following extra time,(6) 1,1 (5),3ab32f01
73_2018,Conference Quarterfinals,2018-10-20,19:00,Pittsburgh,Bethlehem,'(7) 2-2 (8),"5,189",Michael Radchuk,Highmark Stadium,https://fbref.com/en/matches/de809772/Pittsburgh-Riverhounds-Bethlehem-Steel-FC-October-20-2018-USL,Bethlehem won on penalty kicks following extra time,(7) 2,2 (8),de809772
73_2018,Conference Quarterfinals,2018-10-20,19:00,Charleston,NY Red Bulls II,'0-1,"1,687",Rosendo Mendoza,MUSC Health Stadium,https://fbref.com/en/matches/aafec010/Charleston-Battery-New-York-Red-Bulls-II-October-20-2018-USL,,0,1,aafec010
73_2018,Conference Quarterfinals,2018-10-20,19:30,Louisville City,Indy Eleven,'4-1,"10,686",Mark Allatin,Louisville Slugger Field,https://fbref.com/en/matches/76cdd86e/Louisville-City-Indy-Eleven-October-20-2018-USL,,4,1,76cdd86e
73_2018,Conference Quarterfinals,2018-10-19,19:30,Phx Rising,Timbers 2,'3-0,"7,511",Rubiel Vazquez,Phoenix Rising Soccer Complex,https://fbref.com/en/matches/7b5913f0/Phoenix-Rising-Portland-Timbers-2-October-19-2018-USL,,3,0,7b5913f0
73_2018,Conference Quarterfinals,2018-10-20,19:00,Orange County,Saint Louis FC,'4-0,"3,360",Ramy Touchan,Orange Country Great Park Soccer Field,https://fbref.com/en/matches/1801c13e/Orange-County-SC-Saint-Louis-FC-October-20-2018-USL,,4,0,1801c13e
73_2018,Conference Quarterfinals,2018-10-20,19:30,Sac Republic,Swope Park,'1-2,"11,569",Joe Dickerson,Papa Murphy’s Park,https://fbref.com/en/matches/6a211e50/Sacramento-Republic-Swope-Park-Rangers-October-20-2018-USL,,1,2,6a211e50
73_2018,Conference Semifinals,2018-10-27,16:00,FC Cincinnati,NY Red Bulls II,'0-1,"16,617",Tim Ford,Nippert Stadium,https://fbref.com/en/matches/aa6f0bcd/FC-Cincinnati-New-York-Red-Bulls-II-October-27-2018-USL,,0,1,aa6f0bcd
73_2018,Conference Semifinals,2018-10-26,19:30,Phx Rising,Swope Park,'4-2,"7,707",Guido Gonzalez Jr.,Phoenix Rising Soccer Complex,https://fbref.com/en/matches/2a1a211b/Phoenix-Rising-Swope-Park-Rangers-October-26-2018-USL,,4,2,2a1a211b
73_2018,Conference Semifinals,2018-10-27,19:30,Louisville City,Bethlehem,'2-0,"6,881",Farhad Dadkho,Louisville Slugger Field,https://fbref.com/en/matches/fcc3bbc9/Louisville-City-Bethlehem-Steel-FC-October-27-2018-USL,,2,0,fcc3bbc9
73_2018,Conference Semifinals,2018-10-27,19:00,Orange County,Reno 1868,'1-0,"4,021",Victor Rivas,Orange Country Great Park Soccer Field,https://fbref.com/en/matches/a1c8d972/Orange-County-SC-Reno-1868-October-27-2018-USL,,1,0,a1c8d972
73_2018,Conference Finals,2018-11-02,19:30,Louisville City,NY Red Bulls II,'5-1,"10,059",Ramy Touchan,Louisville Slugger Field,https://fbref.com/en/matches/3a1d2fd9/Louisville-City-New-York-Red-Bulls-II-November-2-2018-USL,,5,1,3a1d2fd9
73_2018,Conference Finals,2018-11-03,19:00,Orange County,Phx Rising,'1-2,"5,189",Tim Ford,Orange Country Great Park Soccer Field,https://fbref.com/en/matches/e2521d58/Orange-County-SC-Phoenix-Rising-November-3-2018-USL,,1,2,e2521d58
73_2018,Final,2018-11-08,20:00,Louisville City,Phx Rising,'1-0,"7,025",Joe Dickerson,Dr. Mark & Cindy Lynn Soccer Stadium,https://fbref.com/en/matches/fa57f015/Louisville-City-Phoenix-Rising-November-8-2018-USL,,1,0,fa57f015
