season_id,round,date,start_time,home_team,away_team,score,attendance,referee,venue,match_report,notes,home_score,away_score,match_id
73_2019,Regular Season,2019-03-16,19:00,Tacoma,Galaxy II,'0-3,"2,911",Victor Rivas,Cheney Stadium,https://fbref.com/en/matches/b4d892e8/Tacoma-Defiance-LA-Galaxy-II-March-16-2019-USL-Championship,,0,3,b4d892e8
73_2019,Regular Season,2019-03-16,19:00,Memphis 901,Loudoun United,'1-1,"7,250",Matthew Franz,AutoZone Park,https://fbref.com/en/matches/42b70563/Memphis-901-Loudoun-United-March-16-2019-USL-Championship,,1,1,42b70563
73_2019,Regular Season,2019-03-16,19:00,Orange County,Tulsa,'3-5,"3,023",Alejandro Aguilera,Orange Country Great Park Championship S...,https://fbref.com/en/matches/f7752aec/Orange-County-SC-Tulsa-Roughnecks-FC-March-16-2019-USL-Championship,,3,5,f7752aec
73_2019,Regular Season,2019-03-16,19:30,San Antonio FC,Timbers 2,'1-3,"6,112",Michael Radchuk,Toyota Field,https://fbref.com/en/matches/6662758c/San-Antonio-FC-Portland-Timbers-2-March-16-2019-USL-Championship,,1,3,6662758c
73_2019,Regular Season,2019-03-16,19:30,OKC Energy,LV Lights FC,'2-1,"5,544",Sergii Demianchuk,Taft Stadium,https://fbref.com/en/matches/7e5f4236/OKC-Energy-Las-Vegas-Lights-FC-March-16-2019-USL-Championship,,2,1,7e5f4236
73_2019,Regular Season,2019-03-16,19:30,Phx Rising,New Mexico Utd,'3-3,"6,607",Alejandro Mariscal,Casino Arizona Field,https://fbref.com/en/matches/79b06271/Phoenix-Rising-New-Mexico-United-March-16-2019-USL-Championship,,3,3,79b06271
73_2019,Regular Season,2019-03-16,19:30,RGV Toros,Fresno,'0-2,"4,460",Elijio Arreguin,H-E-B Park,https://fbref.com/en/matches/b4dcf33e/RGV-FC-Toros-Fresno-FC-March-16-2019-USL-Championship,,0,2,b4dcf33e
73_2019,Regular Season,2019-03-20,19:00,New Mexico Utd,Tulsa,'2-1,"8,330",Kevin Broadley,Isotopes Park,https://fbref.com/en/matches/f3bb6446/New-Mexico-United-Tulsa-Roughnecks-FC-March-20-2019-USL-Championship,,2,1,f3bb6446
73_2019,Regular Season,2019-03-23,13:00,Saint Louis FC,TB Rowdies,'1-1,"4,037",Ismir Pekmic,Toyota Stadium,https://fbref.com/en/matches/55041680/Saint-Louis-FC-Tampa-Bay-Rowdies-March-23-2019-USL-Championship,,1,1,55041680
73_2019,Regular Season,2019-03-23,13:00,Monarchs,Galaxy II,'5-0,"1,036",Elijio Arreguin,Zions Bank Stadium,https://fbref.com/en/matches/377c2475/Real-Monarchs-LA-Galaxy-II-March-23-2019-USL-Championship,,5,0,377c2475
73_2019,Regular Season,2019-03-23,15:00,Tulsa,Tacoma,'4-0,"2,489",Thomas Snyder,ONEOK Field,https://fbref.com/en/matches/443e51b1/Tulsa-Roughnecks-FC-Tacoma-Defiance-March-23-2019-USL-Championship,,4,0,443e51b1
73_2019,Regular Season,2019-03-23,16:00,Swope Park,Pittsburgh,'2-2,432,Guido Gonzalez Jr.,Children's Mercy Park,https://fbref.com/en/matches/eabcafdb/Swope-Park-Rangers-Pittsburgh-Riverhounds-March-23-2019-USL-Championship,,2,2,eabcafdb
73_2019,Regular Season,2019-03-23,19:00,Charlotte Ind'ence,Atlanta United 2,'3-3,"1,823",Eric Tattersall,Sportsplex at Matthews,https://fbref.com/en/matches/b4c060a2/Charlotte-Independence-Atlanta-United-2-March-23-2019-USL-Championship,,3,3,b4c060a2
73_2019,Regular Season,2019-03-23,19:00,Louisville City,Hartford Athletic,'2-1,"8,561",Charles Murphy,Louisville Slugger Field,https://fbref.com/en/matches/387390f9/Louisville-City-Hartford-Athletic-March-23-2019-USL-Championship,,2,1,387390f9
73_2019,Regular Season,2019-03-24,13:00,NY Red Bulls II,Nashville,'1-1,812,Jon Freemon,MSU Soccer Park at Pittser Field,https://fbref.com/en/matches/f9baf21d/New-York-Red-Bulls-II-Nashville-SC-March-24-2019-USL-Championship,,1,1,f9baf21d
73_2019,Regular Season,2019-03-24,14:00,Sac Republic,OKC Energy,'4-1,"9,857",Mark Allatin,Papa Murphy’s Park,https://fbref.com/en/matches/c7166758/Sacramento-Republic-OKC-Energy-March-24-2019-USL-Championship,,4,1,c7166758
73_2019,Regular Season,2019-03-24,18:00,Bethlehem,Memphis 901,'0-1,433,Luis Arroyo,Talen Energy Stadium,https://fbref.com/en/matches/ad15b50d/Bethlehem-Steel-FC-Memphis-901-March-24-2019-USL-Championship,,0,1,ad15b50d
73_2019,Regular Season,2019-03-23,18:00,CS Switchbacks,San Antonio FC,'1-0,"2,825",Matthew Franz,Weidner Field,https://fbref.com/en/matches/47d8cd63/Colorado-Springs-Switchbacks-San-Antonio-FC-March-23-2019-USL-Championship,,1,0,47d8cd63
73_2019,Regular Season,2019-03-23,19:00,Timbers 2,LV Lights FC,'3-1,"2,124",Farhad Dadkho,Providence Park,https://fbref.com/en/matches/87a2fc6f/Portland-Timbers-2-Las-Vegas-Lights-FC-March-23-2019-USL-Championship,,3,1,87a2fc6f
73_2019,Regular Season,2019-03-23,19:00,Orange County,New Mexico Utd,'2-2,"2,320",Gustavo Solorio,Orange Country Great Park Championship S...,https://fbref.com/en/matches/e586def9/Orange-County-SC-New-Mexico-United-March-23-2019-USL-Championship,,2,2,e586def9
73_2019,Regular Season,2019-03-23,19:30,Fresno,Reno 1868,'1-1,"7,863",Greg Dopka,Chukchansi Park,https://fbref.com/en/matches/a32832d1/Fresno-FC-Reno-1868-March-23-2019-USL-Championship,,1,1,a32832d1
73_2019,Regular Season,2019-03-23,20:30,El Paso,RGV Toros,'2-2,"7,458",Alejandro Aguilera,Southwest University Park,https://fbref.com/en/matches/25f5e6d2/El-Paso-Locomotive-RGV-FC-Toros-March-23-2019-USL-Championship,,2,2,25f5e6d2
73_2019,Regular Season,2019-03-29,19:00,NY Red Bulls II,Memphis 901,'3-2,704,Matthew Thompson,MSU Soccer Park at Pittser Field,https://fbref.com/en/matches/d5c5d4c9/New-York-Red-Bulls-II-Memphis-901-March-29-2019-USL-Championship,,3,2,d5c5d4c9
73_2019,Regular Season,2019-03-30,13:00,Saint Louis FC,Charlotte Ind'ence,'1-0,"3,778",Lorant Varga,Toyota Stadium,https://fbref.com/en/matches/bf1fa73c/Saint-Louis-FC-Charlotte-Independence-March-30-2019-USL-Championship,,1,0,bf1fa73c
73_2019,Regular Season,2019-03-30,19:00,Indy Eleven,Hartford Athletic,'1-0,"20,251",Lukasz Szpala,Lucas Oil Stadium,https://fbref.com/en/matches/6990c672/Indy-Eleven-Hartford-Athletic-March-30-2019-USL-Championship,,1,0,6990c672
73_2019,Regular Season,2019-03-29,19:00,Tulsa,RGV Toros,'2-1,"2,430",Calin Radosav,ONEOK Field,https://fbref.com/en/matches/d2e7f793/Tulsa-Roughnecks-FC-RGV-FC-Toros-March-29-2019-USL-Championship,,2,1,d2e7f793
73_2019,Regular Season,2019-03-29,19:00,Tacoma,New Mexico Utd,'1-2,"1,837",Dejan Susak,Cheney Stadium,https://fbref.com/en/matches/8162b890/Tacoma-Defiance-New-Mexico-United-March-29-2019-USL-Championship,,1,2,8162b890
73_2019,Regular Season,2019-03-30,19:00,North Carolina,Charleston,'1-1,"3,584",Elvis Osmanovic,Sahlen's Stadium at WakeMed Soccer Park,https://fbref.com/en/matches/e5e40ffe/North-Carolina-FC-Charleston-Battery-March-30-2019-USL-Championship,,1,1,e5e40ffe
73_2019,Regular Season,2019-03-30,19:30,TB Rowdies,Loudoun United,'0-0,"5,893",Gabriele Giusti,Al Lang Stadium,https://fbref.com/en/matches/1a8f9a90/Tampa-Bay-Rowdies-Loudoun-United-March-30-2019-USL-Championship,,0,0,1a8f9a90
73_2019,Regular Season,2019-03-30,19:30,Bethlehem,Pittsburgh,'2-2,480,Jose Lara,Talen Energy Stadium,https://fbref.com/en/matches/84906b3a/Bethlehem-Steel-FC-Pittsburgh-Riverhounds-March-30-2019-USL-Championship,,2,2,84906b3a
73_2019,Regular Season,2019-03-31,10:00,Louisville City,B'ham Legion,'2-3,"6,811",Michael Lavergne,Louisville Slugger Field,https://fbref.com/en/matches/a7be8efc/Louisville-City-Birmingham-Legion-March-31-2019-USL-Championship,,2,3,a7be8efc
73_2019,Regular Season,2019-03-30,18:01,Reno 1868,OKC Energy,'3-3,"3,250",Elijio Arreguin,Aces Ballpark,https://fbref.com/en/matches/dc25447f/Reno-1868-OKC-Energy-March-30-2019-USL-Championship,,3,3,dc25447f
73_2019,Regular Season,2019-03-30,19:00,Galaxy II,Timbers 2,'3-2,788,Joseph Salinas,Dignity Health Sports Park,https://fbref.com/en/matches/7e6a4d21/LA-Galaxy-II-Portland-Timbers-2-March-30-2019-USL-Championship,,3,2,7e6a4d21
73_2019,Regular Season,2019-03-30,19:30,Bold,San Antonio FC,'1-0,"5,803",Yusri Rudolf,Bold Stadium,https://fbref.com/en/matches/ba5edd16/Austin-Bold-San-Antonio-FC-March-30-2019-USL-Championship,,1,0,ba5edd16
73_2019,Regular Season,2019-03-30,19:30,LV Lights FC,Monarchs,'1-0,"9,102",Ismir Pekmic,Cashman Field,https://fbref.com/en/matches/5aa591c8/Las-Vegas-Lights-FC-Real-Monarchs-March-30-2019-USL-Championship,,1,0,5aa591c8
73_2019,Regular Season,2019-03-30,19:30,Phx Rising,CS Switchbacks,'2-2,"6,446",Greg Dopka,Casino Arizona Field,https://fbref.com/en/matches/29c1b5ca/Phoenix-Rising-Colorado-Springs-Switchbacks-March-30-2019-USL-Championship,,2,2,29c1b5ca
73_2019,Regular Season,2019-03-30,20:30,El Paso,Orange County,'2-0,"7,064",Elton Garcia,Southwest University Park,https://fbref.com/en/matches/fd4b20cc/El-Paso-Locomotive-Orange-County-SC-March-30-2019-USL-Championship,,2,0,fd4b20cc
73_2019,Regular Season,2019-04-01,19:00,Tacoma,Sac Republic,'2-1,"1,396",Alejandro Aguilera,Cheney Stadium,https://fbref.com/en/matches/b2342c27/Tacoma-Defiance-Sacramento-Republic-April-1-2019-USL-Championship,,2,1,b2342c27
73_2019,Regular Season,2019-04-06,13:00,Monarchs,Reno 1868,'3-1,"2,560",Fotis Bazakos,Zions Bank Stadium,https://fbref.com/en/matches/3c10e52f/Real-Monarchs-Reno-1868-April-6-2019-USL-Championship,,3,1,3c10e52f
73_2019,Regular Season,2019-04-06,14:00,Ottawa Fury,Nashville,'0-3,"6,543",Mathieu Souaré,TD Place Stadium,https://fbref.com/en/matches/9a60057f/Ottawa-Fury-Nashville-SC-April-6-2019-USL-Championship,,0,3,9a60057f
73_2019,Regular Season,2019-04-06,16:00,Swope Park,Bethlehem,'3-4,486,Michael Lavergne,Children's Mercy Park,https://fbref.com/en/matches/3ddbd939/Swope-Park-Rangers-Bethlehem-Steel-FC-April-6-2019-USL-Championship,,3,4,3ddbd939
73_2019,Regular Season,2019-04-06,19:00,Louisville City,Pittsburgh,'0-1,"8,544",Greg Dopka,Louisville Slugger Field,https://fbref.com/en/matches/805f706a/Louisville-City-Pittsburgh-Riverhounds-April-6-2019-USL-Championship,,0,1,805f706a
73_2019,Regular Season,2019-04-06,19:00,North Carolina,Memphis 901,'1-1,"3,629",Guido Gonzalez Jr.,Sahlen's Stadium at WakeMed Soccer Park,https://fbref.com/en/matches/edddcb4c/North-Carolina-FC-Memphis-901-April-6-2019-USL-Championship,,1,1,edddcb4c
73_2019,Regular Season,2019-04-06,19:30,Atlanta United 2,Saint Louis FC,'0-2,"2,640",Sergii Demianchuk,Fifth Third Bank Stadium,https://fbref.com/en/matches/e3b68b87/Atlanta-United-2-Saint-Louis-FC-April-6-2019-USL-Championship,,0,2,e3b68b87
73_2019,Regular Season,2019-04-06,19:30,TB Rowdies,Hartford Athletic,'4-0,"4,360",Thomas Snyder,Al Lang Stadium,https://fbref.com/en/matches/d8a375c9/Tampa-Bay-Rowdies-Hartford-Athletic-April-6-2019-USL-Championship,,4,0,d8a375c9
73_2019,Regular Season,2019-04-07,15:30,Charleston,Charlotte Ind'ence,'2-0,"2,210",Matthew Franz,MUSC Health Stadium,https://fbref.com/en/matches/e7e742bc/Charleston-Battery-Charlotte-Independence-April-7-2019-USL-Championship,,2,0,e7e742bc
73_2019,Regular Season,2019-04-06,19:00,Galaxy II,Tulsa,'4-2,717,Mark Allatin,Dignity Health Sports Park,https://fbref.com/en/matches/7fef0a1a/LA-Galaxy-II-Tulsa-Roughnecks-FC-April-6-2019-USL-Championship,,4,2,7fef0a1a
73_2019,Regular Season,2019-04-06,19:00,Orange County,CS Switchbacks,'2-0,"1,726",Malik Badawi,Orange Country Great Park Championship S...,https://fbref.com/en/matches/dae425ba/Orange-County-SC-Colorado-Springs-Switchbacks-April-6-2019-USL-Championship,,2,0,dae425ba
73_2019,Regular Season,2019-04-06,19:30,OKC Energy,Timbers 2,'2-3,"3,396",Elton Garcia,Taft Stadium,https://fbref.com/en/matches/0038be29/OKC-Energy-Portland-Timbers-2-April-6-2019-USL-Championship,,2,3,0038be29
73_2019,Regular Season,2019-04-06,19:30,Sac Republic,Bold,'1-0,"11,569",Calin Radosav,Papa Murphy’s Park,https://fbref.com/en/matches/e12640c3/Sacramento-Republic-Austin-Bold-April-6-2019-USL-Championship,,1,0,e12640c3
73_2019,Regular Season,2019-04-06,19:30,San Antonio FC,LV Lights FC,'2-1,"6,067",Alan Kelly,Toyota Field,https://fbref.com/en/matches/c6015afa/San-Antonio-FC-Las-Vegas-Lights-FC-April-6-2019-USL-Championship,,2,1,c6015afa
73_2019,Regular Season,2019-04-06,19:30,RGV Toros,New Mexico Utd,'0-0,"3,496",Michael Radchuk,H-E-B Park,https://fbref.com/en/matches/7f99d86f/RGV-FC-Toros-New-Mexico-United-April-6-2019-USL-Championship,,0,0,7f99d86f
73_2019,Regular Season,2019-04-06,19:30,Phx Rising,Fresno,'0-0,"6,433",Farhad Dadkho,Casino Arizona Field,https://fbref.com/en/matches/6e75a727/Phoenix-Rising-Fresno-FC-April-6-2019-USL-Championship,,0,0,6e75a727
73_2019,Regular Season,2019-04-10,19:00,Memphis 901,Atlanta United 2,'0-1,"7,041",Alan Kelly,AutoZone Park,https://fbref.com/en/matches/177e54af/Memphis-901-Atlanta-United-2-April-10-2019-USL-Championship,,0,1,177e54af
73_2019,Regular Season,2019-04-10,19:00,Orange County,Tacoma,'4-0,"1,558",Fotis Bazakos,Orange Country Great Park Championship S...,https://fbref.com/en/matches/264cf46a/Orange-County-SC-Tacoma-Defiance-April-10-2019-USL-Championship,,4,0,264cf46a
73_2019,Regular Season,2019-04-13,14:00,Ottawa Fury,Loudoun United,'2-0,"3,232",David Barrie,TD Place Stadium,https://fbref.com/en/matches/7f38c4da/Ottawa-Fury-Loudoun-United-April-13-2019-USL-Championship,,2,0,7f38c4da
73_2019,Regular Season,2019-04-13,19:00,Charlotte Ind'ence,NY Red Bulls II,'1-2,"1,562",Guido Gonzalez Jr.,Sportsplex at Matthews,https://fbref.com/en/matches/7bdc32e5/Charlotte-Independence-New-York-Red-Bulls-II-April-13-2019-USL-Championship,,1,2,7bdc32e5
73_2019,Regular Season,2019-04-13,19:00,Pittsburgh,Hartford Athletic,'3-1,"5,182",Austin Saini,Highmark Stadium,https://fbref.com/en/matches/f7fad2e9/Pittsburgh-Riverhounds-Hartford-Athletic-April-13-2019-USL-Championship,,3,1,f7fad2e9
73_2019,Regular Season,2019-04-13,19:30,Atlanta United 2,North Carolina,'2-1,"2,007",Aleksandar Zhelyazkov,Fifth Third Bank Stadium,https://fbref.com/en/matches/4ee6d9f9/Atlanta-United-2-North-Carolina-FC-April-13-2019-USL-Championship,,2,1,4ee6d9f9
73_2019,Regular Season,2019-04-13,19:30,Bethlehem,Charleston,'3-1,"1,003",Yusri Rudolf,Talen Energy Stadium,https://fbref.com/en/matches/81636755/Bethlehem-Steel-FC-Charleston-Battery-April-13-2019-USL-Championship,,3,1,81636755
73_2019,Regular Season,2019-04-13,19:30,TB Rowdies,Louisville City,'1-1,"5,707",Lorant Varga,Al Lang Stadium,https://fbref.com/en/matches/43253fce/Tampa-Bay-Rowdies-Louisville-City-April-13-2019-USL-Championship,,1,1,43253fce
73_2019,Regular Season,2019-04-13,19:00,Nashville,Memphis 901,'2-0,"6,781",Carlos Pielago,First Tennessee Park,https://fbref.com/en/matches/4332164f/Nashville-SC-Memphis-901-April-13-2019-USL-Championship,,2,0,4332164f
73_2019,Regular Season,2019-04-13,19:00,Timbers 2,Sac Republic,'1-0,"1,116",Mike Hohnholz,Merlo Field,https://fbref.com/en/matches/f15e9801/Portland-Timbers-2-Sacramento-Republic-April-13-2019-USL-Championship,,1,0,f15e9801
73_2019,Regular Season,2019-04-13,19:30,San Antonio FC,Galaxy II,'2-0,"6,096",Michael Lavergne,Toyota Field,https://fbref.com/en/matches/f70a44fd/San-Antonio-FC-LA-Galaxy-II-April-13-2019-USL-Championship,,2,0,f70a44fd
73_2019,Regular Season,2019-04-13,19:30,Fresno,Tulsa,'3-1,"4,348",Nicholas Marin,Chukchansi Park,https://fbref.com/en/matches/e8ddd5ff/Fresno-FC-Tulsa-Roughnecks-FC-April-13-2019-USL-Championship,,3,1,e8ddd5ff
73_2019,Regular Season,2019-04-13,19:30,RGV Toros,OKC Energy,'2-1,"3,387",Arturo Ibarra,H-E-B Park,https://fbref.com/en/matches/5a9525c3/RGV-FC-Toros-OKC-Energy-April-13-2019-USL-Championship,,2,1,5a9525c3
73_2019,Regular Season,2019-04-13,19:30,LV Lights FC,Tacoma,'5-0,"7,805",Elijio Arreguin,Cashman Field,https://fbref.com/en/matches/82a3185c/Las-Vegas-Lights-FC-Tacoma-Defiance-April-13-2019-USL-Championship,,5,0,82a3185c
73_2019,Regular Season,2019-04-13,19:30,Saint Louis FC,B'ham Legion,'2-3,"3,635",Jervis Atagana,Toyota Stadium,https://fbref.com/en/matches/cb4bf8d1/Saint-Louis-FC-Birmingham-Legion-April-13-2019-USL-Championship,,2,3,cb4bf8d1
73_2019,Regular Season,2019-04-13,19:30,New Mexico Utd,Monarchs,'5-1,"12,327",Ricardo Robledo Grajeda,Isotopes Park,https://fbref.com/en/matches/8e69c0d5/New-Mexico-United-Real-Monarchs-April-13-2019-USL-Championship,,5,1,8e69c0d5
73_2019,Regular Season,2019-04-13,20:00,CS Switchbacks,Reno 1868,'0-2,"2,702",Miguel Urbina-Barrios,Weidner Field,https://fbref.com/en/matches/e71ad84d/Colorado-Springs-Switchbacks-Reno-1868-April-13-2019-USL-Championship,,0,2,e71ad84d
73_2019,Regular Season,2019-04-13,20:30,El Paso,Phx Rising,'0-2,"7,389",Mark Allatin,Southwest University Park,https://fbref.com/en/matches/d8a991a1/El-Paso-Locomotive-Phoenix-Rising-April-13-2019-USL-Championship,,0,2,d8a991a1
73_2019,Regular Season,2019-04-16,19:00,Charlotte Ind'ence,Bethlehem,'2-1,"1,387",Elvis Osmanovic,Sportsplex at Matthews,https://fbref.com/en/matches/cbe78aec/Charlotte-Independence-Bethlehem-Steel-FC-April-16-2019-USL-Championship,,2,1,cbe78aec
73_2019,Regular Season,2019-04-15,19:00,Swope Park,Indy Eleven,'1-3,232,Kevin Broadley,Children's Mercy Park,https://fbref.com/en/matches/4d0cf1d3/Swope-Park-Rangers-Indy-Eleven-April-15-2019-USL-Championship,,1,3,4d0cf1d3
73_2019,Regular Season,2019-04-17,19:00,NY Red Bulls II,Hartford Athletic,'4-0,721,Lorant Varga,MSU Soccer Park at Pittser Field,https://fbref.com/en/matches/5b0f0489/New-York-Red-Bulls-II-Hartford-Athletic-April-17-2019-USL-Championship,,4,0,5b0f0489
73_2019,Regular Season,2019-04-17,19:30,Bold,Phx Rising,'1-0,"1,615",Jon Freemon,Bold Stadium,https://fbref.com/en/matches/8617b9ab/Austin-Bold-Phoenix-Rising-April-17-2019-USL-Championship,,1,0,8617b9ab
73_2019,Regular Season,2019-04-20,13:00,NY Red Bulls II,Loudoun United,'1-3,621,Elijio Arreguin,MSU Soccer Park at Pittser Field,https://fbref.com/en/matches/fe53322f/New-York-Red-Bulls-II-Loudoun-United-April-20-2019-USL-Championship,,1,3,fe53322f
73_2019,Regular Season,2019-04-20,16:00,Bethlehem,Indy Eleven,'0-3,"1,537",Jon Freemon,Talen Energy Stadium,https://fbref.com/en/matches/5b9be9ea/Bethlehem-Steel-FC-Indy-Eleven-April-20-2019-USL-Championship,,0,3,5b9be9ea
