season_id,round,date,start_time,home_team,away_team,score,attendance,referee,venue,match_report,notes,home_score,away_score,match_id
73_2020,Regular Season,2020-07-29,20:00,Louisville City,Sporting KC II,'1-2,"4,850",Joshua Few,Lynn Family Stadium,https://fbref.com/en/matches/5b52db20/Louisville-City-Sporting-Kansas-City-II-July-29-2020-USL-Championship,,1,2,5b52db20
73_2020,Regular Season,2020-07-31,19:30,TB Rowdies,Charleston,'2-0,,Jonathan Bilinski,Al Lang Stadium,https://fbref.com/en/matches/e8dff0e9/Tampa-Bay-Rowdies-Charleston-Battery-July-31-2020-USL-Championship,,2,0,e8dff0e9
73_2020,Regular Season,2020-08-01,19:00,Indy Eleven,Sporting KC II,'0-1,"5,409",Youssef Elmessoussi,Lucas Oil Stadium,https://fbref.com/en/matches/d1587914/Indy-Eleven-Sporting-Kansas-City-II-August-1-2020-USL-Championship,,0,1,d1587914
73_2020,Regular Season,2020-08-01,19:00,Pittsburgh,Union II,'4-0,,Kevin Fikar,Highmark Stadium,https://fbref.com/en/matches/0b7c7420/Pittsburgh-Riverhounds-Philadelphia-Union-II-August-1-2020-USL-Championship,,4,0,0b7c7420
73_2020,Regular Season,2020-08-01,19:00,North Carolina,B'ham Legion,'1-0,,Kevin Broadley,Sahlen's Stadium at WakeMed Soccer Park,https://fbref.com/en/matches/36200a29/North-Carolina-FC-Birmingham-Legion-August-1-2020-USL-Championship,,1,0,36200a29
73_2020,Regular Season,2020-08-01,18:00,CS Switchbacks,Monarchs,'1-2,"1,000",Malik Badawi,Weidner Field,https://fbref.com/en/matches/c28c23b7/Colorado-Springs-Switchbacks-Real-Monarchs-August-1-2020-USL-Championship,,1,2,c28c23b7
73_2020,Regular Season,2020-08-02,19:00,Hartford Athletic,Loudoun United,'4-1,"1,375",Jeremy Scheer,Dillon Stadium,https://fbref.com/en/matches/642793d6/Hartford-Athletic-Loudoun-United-August-2-2020-USL-Championship,,4,1,642793d6
73_2020,Regular Season,2020-08-01,19:00,Loyal,Sac Republic,'0-0,,Alejandro Mariscal,Torero Stadium,https://fbref.com/en/matches/03666685/San-Diego-Loyal-Sacramento-Republic-August-1-2020-USL-Championship,,0,0,03666685
73_2020,Regular Season,2020-08-01,19:00,OKC Energy,New Mexico Utd,'0-3,"1,582",Mathew Corrigan,Taft Stadium,https://fbref.com/en/matches/defd9744/OKC-Energy-New-Mexico-United-August-1-2020-USL-Championship,,0,3,defd9744
73_2020,Regular Season,2020-08-01,19:30,Phx Rising,El Paso,'3-1,,Alan Martinez-Loyola,Casino Arizona Field,https://fbref.com/en/matches/b4d33042/Phoenix-Rising-El-Paso-Locomotive-August-1-2020-USL-Championship,,3,1,b4d33042
73_2020,Regular Season,2020-08-01,19:30,Memphis 901,Saint Louis FC,'1-0,,Matthew Thompson,AutoZone Park,https://fbref.com/en/matches/7bc9b506/Memphis-901-Saint-Louis-FC-August-1-2020-USL-Championship,,1,0,7bc9b506
73_2020,Regular Season,2020-08-01,19:30,LV Lights FC,Reno 1868,'0-1,,Michael Radchuk,Cashman Field,https://fbref.com/en/matches/174e6193/Las-Vegas-Lights-FC-Reno-1868-August-1-2020-USL-Championship,,0,1,174e6193
73_2020,Regular Season,2020-08-01,20:00,Bold,San Antonio FC,'2-4,,Melvin Rivas,Bold Stadium,https://fbref.com/en/matches/61dbea3f/Austin-Bold-San-Antonio-FC-August-1-2020-USL-Championship,,2,4,61dbea3f
73_2020,Regular Season,2020-08-01,23:30,RGV Toros,FC Tulsa,'1-2,,Elton Garcia,H-E-B Park,https://fbref.com/en/matches/c3288fee/RGV-FC-Toros-FC-Tulsa-August-1-2020-USL-Championship,,1,2,c3288fee
73_2020,Regular Season,2020-08-03,18:00,Timbers 2,Tacoma,'0-4,,Isaiah Vlad,Providence Park,https://fbref.com/en/matches/78157578/Portland-Timbers-2-Tacoma-Defiance-August-3-2020-USL-Championship,,0,4,78157578
73_2020,Regular Season,2020-08-05,17:00,Union II,NY Red Bulls II,'3-2,,Joshua Encarnacion,Subaru Park,https://fbref.com/en/matches/5b165b35/Philadelphia-Union-II-New-York-Red-Bulls-II-August-5-2020-USL-Championship,,3,2,5b165b35
73_2020,Regular Season,2020-08-05,19:30,Atlanta United 2,Charleston,'1-1,,Chris Ruska,Fifth Third Bank Stadium,https://fbref.com/en/matches/416ec417/Atlanta-United-2-Charleston-Battery-August-5-2020-USL-Championship,,1,1,416ec417
73_2020,Regular Season,2020-08-05,19:00,Saint Louis FC,Sporting KC II,'1-1,"1,156",Jon Freemon,West Community Stadium,https://fbref.com/en/matches/d808a93f/Saint-Louis-FC-Sporting-Kansas-City-II-August-5-2020-USL-Championship,,1,1,d808a93f
73_2020,Regular Season,2020-08-05,19:00,B'ham Legion,Charlotte Ind'ence,'4-1,"1,200",Matthew Thompson,BBVA Compass Field,https://fbref.com/en/matches/f0ea95ca/Birmingham-Legion-Charlotte-Independence-August-5-2020-USL-Championship,,4,1,f0ea95ca
73_2020,Regular Season,2020-08-07,19:00,Miami FC,TB Rowdies,'0-3,,Elvis Osmanovic,Riccardo Silva Stadium,https://fbref.com/en/matches/a7c22215/Miami-FC-Tampa-Bay-Rowdies-August-7-2020-USL-Championship,,0,3,a7c22215
73_2020,Regular Season,2020-08-08,16:00,Memphis 901,North Carolina,'0-1,901,Matthew Thompson,AutoZone Park,https://fbref.com/en/matches/b4ce565e/Memphis-901-North-Carolina-FC-August-8-2020-USL-Championship,,0,1,b4ce565e
73_2020,Regular Season,2020-08-08,18:30,B'ham Legion,Atlanta United 2,'1-0,"1,375",Muhammad Hassan,BBVA Compass Field,https://fbref.com/en/matches/c163a550/Birmingham-Legion-Atlanta-United-2-August-8-2020-USL-Championship,,1,0,c163a550
73_2020,Regular Season,2020-08-08,19:00,Pittsburgh,NY Red Bulls II,'4-1,,Austin Saini,Highmark Stadium,https://fbref.com/en/matches/fc6bc3ff/Pittsburgh-Riverhounds-New-York-Red-Bulls-II-August-8-2020-USL-Championship,,4,1,fc6bc3ff
73_2020,Regular Season,2020-08-08,19:00,Charlotte Ind'ence,Charleston,'1-1,,Sergii Demianchuk,Sportsplex at Matthews,https://fbref.com/en/matches/3c138e4c/Charlotte-Independence-Charleston-Battery-August-8-2020-USL-Championship,,1,1,3c138e4c
73_2020,Regular Season,2020-08-08,19:00,OKC Energy,San Antonio FC,'0-3,"1,455",Lorenzo Hernandez,Taft Stadium,https://fbref.com/en/matches/e1690e6c/OKC-Energy-San-Antonio-FC-August-8-2020-USL-Championship,,0,3,e1690e6c
73_2020,Regular Season,2020-08-08,19:00,Saint Louis FC,FC Tulsa,'0-2,950,Jervis Atagana,West Community Stadium,https://fbref.com/en/matches/0a7577b2/Saint-Louis-FC-FC-Tulsa-August-8-2020-USL-Championship,,0,2,0a7577b2
73_2020,Regular Season,2020-08-08,19:00,Timbers 2,Sac Republic,'0-1,,Adorae Monroy,Providence Park,https://fbref.com/en/matches/6f55f00d/Portland-Timbers-2-Sacramento-Republic-August-8-2020-USL-Championship,,0,1,6f55f00d
73_2020,Regular Season,2020-08-08,19:30,Reno 1868,Tacoma,'2-1,,Nicholas Marin,Aces Ballpark,https://fbref.com/en/matches/55a152da/Reno-1868-Tacoma-Defiance-August-8-2020-USL-Championship,,2,1,55a152da
73_2020,Regular Season,2020-08-08,20:00,Bold,RGV Toros,'4-1,,Luis Guardia,Bold Stadium,https://fbref.com/en/matches/75cc7714/Austin-Bold-RGV-FC-Toros-August-8-2020-USL-Championship,,4,1,75cc7714
73_2020,Regular Season,2020-08-08,20:00,Louisville City,Indy Eleven,'1-1,"4,850",Calin Radosav,Lynn Family Stadium,https://fbref.com/en/matches/e1ba90d4/Louisville-City-Indy-Eleven-August-8-2020-USL-Championship,,1,1,e1ba90d4
73_2020,Regular Season,2020-08-08,20:30,Phx Rising,New Mexico Utd,'5-2,,Lukasz Szpala,Isotopes Park,https://fbref.com/en/matches/dea54b72/Phoenix-Rising-New-Mexico-United-August-8-2020-USL-Championship,,5,2,dea54b72
73_2020,Regular Season,2020-08-08,20:30,El Paso,CS Switchbacks,'4-2,,Jonathan Bilinski,Southwest University Park,https://fbref.com/en/matches/164cfb15/El-Paso-Locomotive-Colorado-Springs-Switchbacks-August-8-2020-USL-Championship,,4,2,164cfb15
73_2020,Regular Season,2020-08-12,19:00,Charlotte Ind'ence,B'ham Legion,'1-1,,John Matto,Sportsplex at Matthews,https://fbref.com/en/matches/962e73a9/Charlotte-Independence-Birmingham-Legion-August-12-2020-USL-Championship,,1,1,962e73a9
73_2020,Regular Season,2020-08-12,19:00,NY Red Bulls II,Loudoun United,'1-2,,Jeremy Scheer,Red Bull Arena,https://fbref.com/en/matches/2b13e3ac/New-York-Red-Bulls-II-Loudoun-United-August-12-2020-USL-Championship,,1,2,2b13e3ac
73_2020,Regular Season,2020-08-12,19:30,Atlanta United 2,TB Rowdies,'0-2,,Kyle Johnston,Fifth Third Bank Stadium,https://fbref.com/en/matches/b3bdaf94/Atlanta-United-2-Tampa-Bay-Rowdies-August-12-2020-USL-Championship,,0,2,b3bdaf94
73_2020,Regular Season,2020-08-12,19:00,FC Tulsa,San Antonio FC,'0-0,"2,445",Mathew Corrigan,ONEOK Field,https://fbref.com/en/matches/fd4ff81a/FC-Tulsa-San-Antonio-FC-August-12-2020-USL-Championship,,0,0,fd4ff81a
73_2020,Regular Season,2020-08-12,19:00,Loyal,Orange County,'0-2,,Brandon Stevis,Torero Stadium,https://fbref.com/en/matches/bb8c5f87/San-Diego-Loyal-Orange-County-SC-August-12-2020-USL-Championship,,0,2,bb8c5f87
73_2020,Regular Season,2020-08-12,19:30,Reno 1868,Sac Republic,'0-1,,Ismir Pekmic,Aces Ballpark,https://fbref.com/en/matches/73219671/Reno-1868-Sacramento-Republic-August-12-2020-USL-Championship,,0,1,73219671
73_2020,Regular Season,2020-08-15,17:30,CS Switchbacks,New Mexico Utd,'0-1,"1,000",Malik Badawi,Weidner Field,https://fbref.com/en/matches/de12956e/Colorado-Springs-Switchbacks-New-Mexico-United-August-15-2020-USL-Championship,,0,1,de12956e
73_2020,Regular Season,2020-08-15,19:00,Indy Eleven,Pittsburgh,'1-0,"5,748",Lukasz Szpala,Lucas Oil Stadium,https://fbref.com/en/matches/a1ce7976/Indy-Eleven-Pittsburgh-Riverhounds-August-15-2020-USL-Championship,,1,0,a1ce7976
73_2020,Regular Season,2020-08-15,19:00,North Carolina,B'ham Legion,'0-2,,Matthew Franz,Sahlen's Stadium at WakeMed Soccer Park,https://fbref.com/en/matches/6321a165/North-Carolina-FC-Birmingham-Legion-August-15-2020-USL-Championship,,0,2,6321a165
73_2020,Regular Season,2020-08-15,19:00,Charlotte Ind'ence,Memphis 901,'3-2,,Elvis Osmanovic,Sportsplex at Matthews,https://fbref.com/en/matches/2df307f7/Charlotte-Independence-Memphis-901-August-15-2020-USL-Championship,,3,2,2df307f7
73_2020,Regular Season,2020-08-15,19:00,Hartford Athletic,NY Red Bulls II,'2-1,"1,375",Ernie Constantine,Dillon Stadium,https://fbref.com/en/matches/741720df/Hartford-Athletic-New-York-Red-Bulls-II-August-15-2020-USL-Championship,,2,1,741720df
73_2020,Regular Season,2020-08-15,19:00,OKC Energy,RGV Toros,'0-0,"1,425",Nima Saghafi,Taft Stadium,https://fbref.com/en/matches/a40dff6c/OKC-Energy-RGV-FC-Toros-August-15-2020-USL-Championship,,0,0,a40dff6c
73_2020,Regular Season,2020-08-15,19:00,Saint Louis FC,Sporting KC II,'3-1,736,Jervis Atagana,West Community Stadium,https://fbref.com/en/matches/9783b787/Saint-Louis-FC-Sporting-Kansas-City-II-August-15-2020-USL-Championship,,3,1,9783b787
73_2020,Regular Season,2020-08-15,19:00,Orange County,LV Lights FC,'1-0,,Michael Radchuk,Orange Country Great Park Championship S...,https://fbref.com/en/matches/5fcb5aa3/Orange-County-SC-Las-Vegas-Lights-FC-August-15-2020-USL-Championship,,1,0,5fcb5aa3
