team_name,player_url,player_id,match_id,player,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,fouls,fouled,offsides,crosses,tackles_wom,interceptions,own_goals,pens_won,penalties_conceded,primary_position,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct
Louisville City,https://fbref.com/en/players/ca0756aa/Wilson-Harris,ca0756aa,e8244f3e,Wilson Harris,USA,FW,24-183,90,2,0,1,1,4,3,0,0,2,2,0,1,0,1,0,0,0,FW,0.0,0.0,0.0,0.0
Louisville City,https://fbref.com/en/players/d8c0039e/Ray-Serrano,d8c0039e,e8244f3e,Ray Serrano,USA,FW,22-020,45,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
Louisville City,https://fbref.com/en/players/13ae5335/Jorge-Gonzalez,13ae5335,e8244f3e,Jorge Gonzalez,ESP,"FW,MF",25-213,45,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
Louisville City,https://fbref.com/en/players/298a167b/Adrien-Perez,298a167b,e8244f3e,Adrien Perez,USA,FW,28-229,71,1,0,0,0,4,2,1,0,2,2,0,3,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
Louisville City,https://fbref.com/en/players/86626b82/Sam-Gleadle,86626b82,e8244f3e,Sam Gleadle,ENG,"DF,MF",28-070,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,DF,0.0,0.0,0.0,0.0
Louisville City,https://fbref.com/en/players/056a4c3c/Jake-Morris,056a4c3c,e8244f3e,Jake Morris,USA,LM,25-087,90,1,0,0,0,3,1,0,0,2,0,0,8,0,0,0,0,0,LM,0.0,0.0,0.0,0.0
Louisville City,https://fbref.com/en/players/53171f69/Elijah-Wynder,53171f69,e8244f3e,Elijah Wynder,USA,CM,21-080,72,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,CM,0.0,0.0,0.0,0.0
Louisville City,https://fbref.com/en/players/4fbfe62d/Niall-McCabe,4fbfe62d,e8244f3e,Niall McCabe,USA,"FW,MF",33-236,18,0,0,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,FW,0.0,0.0,0.0,0.0
Louisville City,https://fbref.com/en/players/73eec431/Taylor-Davila,73eec431,e8244f3e,Taylor Davila,USA,CM,23-299,85,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,CM,0.0,0.0,0.0,0.0
Louisville City,https://fbref.com/en/players/73b2d0cd/Dylan-Mares,73b2d0cd,e8244f3e,Dylan Mares,USA,"FW,MF",32-108,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
Louisville City,https://fbref.com/en/players/ecd87b88/Jansen-Wilson,ecd87b88,e8244f3e,Jansen Wilson,USA,RM,22-350,45,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,RM,0.0,0.0,0.0,0.0
Louisville City,https://fbref.com/en/players/eed1b8f6/Aiden-McFadden,eed1b8f6,e8244f3e,Aiden McFadden,USA,"DF,MF",25-244,45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,DF,0.0,0.0,0.0,0.0
Louisville City,https://fbref.com/en/players/70e35acb/Wesley-Charpie,70e35acb,e8244f3e,Wesley Charpie,USA,CB,31-207,90,0,1,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,CB,0.0,0.0,0.0,0.0
Louisville City,https://fbref.com/en/players/16ecce68/Arturo-Ordonez,16ecce68,e8244f3e,Arturo Ordonez,ESP,CB,27-007,90,1,0,0,0,1,1,1,0,1,0,0,0,0,2,0,0,0,CB,0.0,0.0,0.0,0.0
Louisville City,https://fbref.com/en/players/6136d617/Sean-Totsch,6136d617,e8244f3e,Sean Totsch,USA,CB,32-256,90,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,CB,0.0,0.0,0.0,0.0
Louisville City,https://fbref.com/en/players/2aa97663/Damian-Las,2aa97663,e8244f3e,Damian Las,USA,GK,22-048,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GK,5.0,1.0,4.0,80.0
Detroit City,https://fbref.com/en/players/8e75ce44/Yazeed-Matthews,8e75ce44,e8244f3e,Yazeed Matthews,RSA,FW,28-037,61,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
Detroit City,https://fbref.com/en/players/cbfb6ca5/Victor-Bezerra,cbfb6ca5,e8244f3e,Victor Bezerra,USA,FW,24-114,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
Detroit City,https://fbref.com/en/players/e42c53b6/Ali-Coote,e42c53b6,e8244f3e,Ali Coote,SCO,AM,25-353,61,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,AM,0.0,0.0,0.0,0.0
Detroit City,https://fbref.com/en/players/fc40abc3/Rhys-Williams,fc40abc3,e8244f3e,Rhys Williams,USA,MF,28-294,29,0,0,0,0,1,1,0,0,0,2,0,1,0,0,0,0,0,MF,0.0,0.0,0.0,0.0
Detroit City,https://fbref.com/en/players/34084a47/Abdoulaye-Diop,34084a47,e8244f3e,Abdoulaye Diop,SEN,AM,24-255,70,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,AM,0.0,0.0,0.0,0.0
Detroit City,https://fbref.com/en/players/80afacdc/Connor-Rutz,80afacdc,e8244f3e,Connor Rutz,USA,MF,27-050,20,0,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,MF,0.0,0.0,0.0,0.0
Detroit City,https://fbref.com/en/players/2390ab6e/Ben-Morris,2390ab6e,e8244f3e,Ben Morris,ENG,AM,24-328,90,0,0,0,0,3,1,0,0,0,1,0,1,0,0,0,0,0,AM,0.0,0.0,0.0,0.0
Detroit City,https://fbref.com/en/players/1eaf599d/Ryan-Williams,1eaf599d,e8244f3e,Ryan Williams,ENG,DM,33-051,90,0,0,0,0,1,1,0,0,3,0,0,4,0,1,0,0,0,DM,0.0,0.0,0.0,0.0
Detroit City,https://fbref.com/en/players/52ffb493/James-Murphy,52ffb493,e8244f3e,James Murphy,USA,DM,26-255,90,0,0,0,0,0,0,1,0,1,2,0,0,0,1,0,0,0,DM,0.0,0.0,0.0,0.0
Detroit City,https://fbref.com/en/players/b338a233/Brett-Levis,b338a233,e8244f3e,Brett Levis,CAN,LB,31-061,45,0,0,0,0,0,0,0,0,3,2,0,2,0,0,0,0,0,LB,0.0,0.0,0.0,0.0
Detroit City,https://fbref.com/en/players/c168f022/Alex-Villanueva,c168f022,e8244f3e,Alex Villanueva,USA,"DF,MF",21-325,45,0,0,0,0,0,0,0,0,0,1,0,3,0,2,0,0,0,DF,0.0,0.0,0.0,0.0
