team_name,player_url,player_id,match_id,player,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,fouls,fouled,offsides,crosses,tackles_wom,interceptions,own_goals,pens_won,penalties_conceded,primary_position,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct
Pittsburgh,https://fbref.com/en/players/30af23db/Ropapa-Mensah,30af23db,c818ac2f,Ropapa Mensah,GHA,FW,22-337,87,0,0,0,0,1,0,1,0,6,1,2,2,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
Pittsburgh,https://fbref.com/en/players/98b12f45/Anthony-Velarde,98b12f45,c818ac2f,Anthony Velarde,USA,MF,24-136,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,MF,0.0,0.0,0.0,0.0
Pittsburgh,https://fbref.com/en/players/ff8e9e79/Mark-Forrest,ff8e9e79,c818ac2f,Mark Forrest,ENG,FW,23-232,67,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
Pittsburgh,https://fbref.com/en/players/dd8eddbb/Steevan-dos-Santos,dd8eddbb,c818ac2f,Steevan dos Santos,CPV,FW,30-309,23,0,0,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,FW,0.0,0.0,0.0,0.0
Pittsburgh,https://fbref.com/en/players/a493be2d/Danny-Griffin,a493be2d,c818ac2f,Danny Griffin,USA,AM,22-008,67,0,0,0,0,0,0,1,0,3,1,0,2,0,1,0,0,0,AM,0.0,0.0,0.0,0.0
Pittsburgh,https://fbref.com/en/players/2d0c86e0/Lukas-Fernandes,2d0c86e0,c818ac2f,Lukas Fernandes,USA,FW,22-147,23,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
Pittsburgh,https://fbref.com/en/players/7d78e0f3/Robbie-Mertz,7d78e0f3,c818ac2f,Robbie Mertz,USA,DM,23-231,90,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,DM,0.0,0.0,0.0,0.0
Pittsburgh,https://fbref.com/en/players/10d35fa6/Daniel-Rovira,10d35fa6,c818ac2f,Daniel Rovira,COL,DM,23-220,90,0,0,0,0,0,0,0,0,2,2,0,0,0,4,0,0,0,DM,0.0,0.0,0.0,0.0
Pittsburgh,https://fbref.com/en/players/3de0d48c/Kenardo-Forbes,3de0d48c,c818ac2f,Kenardo Forbes,JAM,DM,32-068,90,0,0,0,0,0,0,0,0,1,2,0,7,0,4,0,0,0,DM,0.0,0.0,0.0,0.0
Pittsburgh,https://fbref.com/en/players/3ae9a342/Ryan-James,3ae9a342,c818ac2f,Ryan James,CAN,LB,26-092,90,0,0,0,0,1,0,0,0,1,0,1,2,0,2,0,0,0,LB,0.0,0.0,0.0,0.0
Pittsburgh,https://fbref.com/en/players/1dfaa68d/Thomas-Vancaeyezeele,1dfaa68d,c818ac2f,Thomas Vancaeyezeele,GUF,CB,25-361,90,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,CB,0.0,0.0,0.0,0.0
Pittsburgh,https://fbref.com/en/players/56dcf1b2/Skylar-Thomas,56dcf1b2,c818ac2f,Skylar Thomas,CAN,CB,26-361,90,0,0,0,0,4,0,0,0,2,1,0,0,0,1,0,0,0,CB,0.0,0.0,0.0,0.0
Pittsburgh,https://fbref.com/en/players/8f41af07/Jordan-Dover,8f41af07,c818ac2f,Jordan Dover,GUY,RB,25-221,90,0,0,0,0,0,0,1,0,5,0,0,6,0,2,0,0,0,RB,0.0,0.0,0.0,0.0
Pittsburgh,https://fbref.com/en/players/ff070644/Tomas-Gomez,ff070644,c818ac2f,Tomas Gomez,USA,GK,27-063,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GK,3.0,1.0,2.0,66.7
Indy Eleven,https://fbref.com/en/players/6659fa75/Nick-Moon,6659fa75,c818ac2f,Nick Moon,USA,FW,24-052,89,0,0,0,0,2,0,0,0,0,3,2,1,0,1,0,0,0,FW,0.0,0.0,0.0,0.0
Indy Eleven,https://fbref.com/en/players/ca9ccbf2/Jeremy-Rafanello,ca9ccbf2,c818ac2f,Jeremy Rafanello,USA,MF,20-099,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,MF,0.0,0.0,0.0,0.0
Indy Eleven,https://fbref.com/en/players/3a7bec1b/Tyler-Pasher,3a7bec1b,c818ac2f,Tyler Pasher,CAN,FW,26-086,90,1,0,0,0,2,2,0,0,1,2,0,1,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
Indy Eleven,https://fbref.com/en/players/19a5b628/Matt-Watson,19a5b628,c818ac2f,Matt Watson,USA,AM,35-203,65,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,AM,0.0,0.0,0.0,0.0
Indy Eleven,https://fbref.com/en/players/f03a0471/Cameron-Lindley,f03a0471,c818ac2f,Cameron Lindley,USA,MF,23-004,25,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,MF,0.0,0.0,0.0,0.0
Indy Eleven,https://fbref.com/en/players/6396308d/Conner-Antley,6396308d,c818ac2f,Conner Antley,USA,DM,25-122,90,0,0,0,0,0,0,0,0,2,4,0,0,0,2,0,0,0,DM,0.0,0.0,0.0,0.0
Indy Eleven,https://fbref.com/en/players/87744c26/Drew-Conner,87744c26,c818ac2f,Drew Conner,USA,DM,26-155,90,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,DM,0.0,0.0,0.0,0.0
Indy Eleven,https://fbref.com/en/players/3c850ce0/Tyler-Gibson,3c850ce0,c818ac2f,Tyler Gibson,USA,DM,29-192,90,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,DM,0.0,0.0,0.0,0.0
Indy Eleven,https://fbref.com/en/players/b839ce9a/Carl-Haworth,b839ce9a,c818ac2f,Carl Haworth,CAN,DM,31-013,44,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,DM,0.0,0.0,0.0,0.0
Indy Eleven,https://fbref.com/en/players/7081e48f/Macauley-King,7081e48f,c818ac2f,Macauley King,ENG,"DF,MF",24-292,46,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,DF,0.0,0.0,0.0,0.0
Indy Eleven,https://fbref.com/en/players/fb5dbdc0/Neveal-Hackshaw,fb5dbdc0,c818ac2f,Neveal Hackshaw,TRI,CB,24-305,90,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,CB,0.0,0.0,0.0,0.0
Indy Eleven,https://fbref.com/en/players/9b2e7c8f/Paddy-Barrett,9b2e7c8f,c818ac2f,Paddy Barrett,IRL,CB,27-000,90,0,0,0,0,2,0,1,0,2,3,0,0,0,2,0,0,0,CB,0.0,0.0,0.0,0.0
Indy Eleven,https://fbref.com/en/players/1643b976/Karl-Ouimette,1643b976,c818ac2f,Karl Ouimette,CAN,CB,28-034,90,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,CB,0.0,0.0,0.0,0.0
Indy Eleven,https://fbref.com/en/players/c5b05c08/Evan-Newton,c5b05c08,c818ac2f,Evan Newton,USA,GK,32-112,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,GK,1.0,0.0,1.0,100.0
Union II,https://fbref.com/en/players/b743c31b/Yomi-Scintu,b743c31b,8b42126b,Yomi Scintu,ITA,FW,23-063,66,0,1,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
Union II,https://fbref.com/en/players/32bc25f0/Saed-Diaz,32bc25f0,8b42126b,Saed Diaz,PAN,FW,21-029,24,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,FW,0.0,0.0,0.0,0.0
Union II,https://fbref.com/en/players/dffeb8db/Selmir-Miscic,dffeb8db,8b42126b,Selmir Miscic,USA,FW,17-181,85,1,0,0,0,2,1,0,0,0,2,2,0,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
Union II,https://fbref.com/en/players/92f62cfe/Quinn-Sullivan,92f62cfe,8b42126b,Quinn Sullivan,USA,"FW,MF",16-117,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
Union II,https://fbref.com/en/players/dbd04f76/Axel-Picazo,dbd04f76,8b42126b,Axel Picazo,USA,LW,19-108,67,0,0,0,0,2,2,0,0,1,0,1,0,0,0,0,0,0,LW,0.0,0.0,0.0,0.0
Union II,https://fbref.com/en/players/6e66b404/David-Rabadan,6e66b404,8b42126b,David Rabadan,ESP,MF,20-061,23,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,MF,0.0,0.0,0.0,0.0
