team_name,player_url,player_id,match_id,player,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,fouls,fouled,offsides,crosses,tackles_wom,interceptions,own_goals,pens_won,penalties_conceded,primary_position,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct
Charleston,https://fbref.com/en/players/7f3117a8/Stavros-Zarokostas,7f3117a8,9d54db1d,Stavros Zarokostas,GRE,FW,23-190,90,0,0,0,0,2,2,0,0,2,3,1,4,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
Charleston,https://fbref.com/en/players/68e684ee/Nicque-Daley,68e684ee,9d54db1d,Nicque Daley,JAM,FW,20-207,62,0,0,0,0,1,0,0,0,3,2,1,0,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
Charleston,https://fbref.com/en/players/7a57e1c4/Geobel-Perez,7a57e1c4,9d54db1d,Geobel Perez,CUB,MF,21-346,28,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,MF,0.0,0.0,0.0,0.0
Charleston,https://fbref.com/en/players/1da409b4/Logan-Gdula,1da409b4,9d54db1d,Logan Gdula,USA,LM,24-213,62,0,0,0,0,1,0,1,0,4,2,0,0,0,1,0,0,0,LM,0.0,0.0,0.0,0.0
Charleston,https://fbref.com/en/players/a68a9609/Burke-Fahling,a68a9609,9d54db1d,Burke Fahling,USA,MF,23-284,28,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,MF,0.0,0.0,0.0,0.0
Charleston,https://fbref.com/en/players/7e40f227/Angelo-Kelly-Rosales,7e40f227,9d54db1d,Angelo Kelly Rosales,HON,CM,28-109,90,0,0,0,0,1,0,0,0,1,2,0,2,0,0,0,0,0,CM,0.0,0.0,0.0,0.0
Charleston,https://fbref.com/en/players/79979a4e/Robbie-Crawford,79979a4e,9d54db1d,Robbie Crawford,SCO,CM,28-056,73,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,CM,0.0,0.0,0.0,0.0
Charleston,https://fbref.com/en/players/14b59d58/Temiloluwa-Adesodun,14b59d58,9d54db1d,Temiloluwa Adesodun,NGA,DF,23-158,17,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,DF,0.0,0.0,0.0,0.0
Charleston,https://fbref.com/en/players/ad68acb3/Zeiko-Lewis,ad68acb3,9d54db1d,Zeiko Lewis,BER,RM,26-344,69,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,RM,0.0,0.0,0.0,0.0
Charleston,https://fbref.com/en/players/7000e3a0/DZ-Harmon,7000e3a0,9d54db1d,DZ Harmon,LBR,MF,24-204,21,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,MF,0.0,0.0,0.0,0.0
Charleston,https://fbref.com/en/players/0e104fd6/AJ-Paterson,0e104fd6,9d54db1d,AJ Paterson,GRN,LB,25-103,90,0,0,0,0,1,0,1,0,2,1,0,6,0,2,0,0,0,LB,0.0,0.0,0.0,0.0
Charleston,https://fbref.com/en/players/ff30c440/Jarad-van-Schaik,ff30c440,9d54db1d,Jarad van Schaik,USA,CB,32-154,90,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,CB,0.0,0.0,0.0,0.0
Charleston,https://fbref.com/en/players/bbb1e33e/Leland-Archer,bbb1e33e,9d54db1d,Leland Archer,TRI,CB,25-126,90,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,CB,0.0,0.0,0.0,0.0
Charleston,https://fbref.com/en/players/3dfd1c91/Ben-Di-Rosa,3dfd1c91,9d54db1d,Ben Di Rosa,USA,RB,22-277,68,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,RB,0.0,0.0,0.0,0.0
