team_name,player_url,player_id,match_id,player,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,fouls,fouled,offsides,crosses,tackles_wom,interceptions,own_goals,pens_won,penalties_conceded,primary_position,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct
Charleston,https://fbref.com/en/players/8bb1c744/Augustine-Williams,8bb1c744,b903904a,Augustine Williams,SLE,FW,26-086,90,0,0,0,0,2,1,0,0,2,0,3,0,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
Charleston,https://fbref.com/en/players/65988c73/Nick-Markanich,65988c73,b903904a,Nick Markanich,USA,AM,23-306,83,0,0,0,0,6,2,0,0,2,4,0,1,0,1,0,0,0,AM,0.0,0.0,0.0,0.0
Charleston,https://fbref.com/en/players/3adea0c9/A-J-Cochran,3adea0c9,b903904a,A J Cochran,USA,DF,30-261,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DF,0.0,0.0,0.0,0.0
Charleston,https://fbref.com/en/players/bc245aa5/Arturo-Rodriguez,bc245aa5,b903904a,Arturo Rodriguez,MEX,AM,24-317,80,0,0,0,0,2,0,0,0,1,3,0,10,0,0,0,0,0,AM,0.0,0.0,0.0,0.0
Charleston,https://fbref.com/en/players/79979a4e/Robbie-Crawford,79979a4e,b903904a,Robbie Crawford,SCO,MF,30-223,10,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,MF,0.0,0.0,0.0,0.0
Charleston,https://fbref.com/en/players/4abe30fa/Fidel-Barajas,4abe30fa,b903904a,Fidel Barajas,MEX,AM,17-206,45,0,1,0,0,1,1,0,0,0,0,0,4,0,0,0,0,0,AM,0.0,0.0,0.0,0.0
Charleston,https://fbref.com/en/players/17e0db3e/Tristan-Trager,17e0db3e,b903904a,Tristan Trager,USA,"FW,MF",24-061,45,0,0,0,0,1,1,0,0,0,2,0,1,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
Charleston,https://fbref.com/en/players/bd929bce/Chris-Allan,bd929bce,b903904a,Chris Allan,ENG,DM,25-031,90,0,0,0,0,2,1,0,0,0,0,0,1,0,1,0,0,0,DM,0.0,0.0,0.0,0.0
Charleston,https://fbref.com/en/players/5bb6c69c/Emilio-Ycaza,5bb6c69c,b903904a,Emilio Ycaza,USA,DM,26-110,90,1,0,0,0,2,1,0,0,2,6,0,1,0,4,0,0,0,DM,0.0,0.0,0.0,0.0
Charleston,https://fbref.com/en/players/a84af631/Mark-Segbers,a84af631,b903904a,Mark Segbers,USA,LB,27-193,90,0,0,0,0,0,0,0,0,1,1,0,1,0,4,0,0,0,LB,0.0,0.0,0.0,0.0
Charleston,https://fbref.com/en/players/49f87705/Juan-Palma,49f87705,b903904a,Juan Palma,COL,CB,24-102,90,0,0,0,0,2,0,0,0,2,2,0,0,0,1,0,0,0,CB,0.0,0.0,0.0,0.0
