team_name,player_url,player_id,match_id,player,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,fouls,fouled,offsides,crosses,tackles_wom,interceptions,own_goals,pens_won,penalties_conceded,primary_position,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct
Hartford Athletic,https://fbref.com/en/players/9e8e2b3e/Kyle-Edwards,9e8e2b3e,bb5f6a36,Kyle Edwards,VIN,FW,27-131,90,1,0,1,1,3,1,1,0,2,0,1,1,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
Hartford Athletic,https://fbref.com/en/players/836c317b/Elvis-Amoh,836c317b,bb5f6a36,Elvis Amoh,GHA,FW,31-113,90,0,0,0,0,5,0,1,0,2,2,1,0,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
Hartford Athletic,https://fbref.com/en/players/b57d06fd/Juan-Pablo-Torres,b57d06fd,bb5f6a36,Juan Pablo Torres,USA,CM,23-304,77,0,0,0,0,1,1,0,0,1,0,0,2,0,0,0,0,0,CM,0.0,0.0,0.0,0.0
Hartford Athletic,https://fbref.com/en/players/8c4614a8/Jeciel-Cedeno,8c4614a8,bb5f6a36,Jeciel Cedeno,ECU,"FW,MF",23-053,13,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
Hartford Athletic,https://fbref.com/en/players/d9330b12/Tristan-Hodge,d9330b12,bb5f6a36,Tristan Hodge,TRI,CM,28-229,90,0,0,0,0,0,0,0,0,4,2,0,0,0,2,0,0,0,CM,0.0,0.0,0.0,0.0
Hartford Athletic,https://fbref.com/en/players/b2e0370d/Danny-Barrera,b2e0370d,bb5f6a36,Danny Barrera,USA,CM,33-138,77,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,CM,0.0,0.0,0.0,0.0
Hartford Athletic,https://fbref.com/en/players/a6290bda/Andre-Lewis,a6290bda,bb5f6a36,Andre Lewis,JAM,MF,28-287,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MF,0.0,0.0,0.0,0.0
Hartford Athletic,https://fbref.com/en/players/91384553/Antoine-Hoppenot,91384553,bb5f6a36,Antoine Hoppenot,USA,LB,32-184,90,0,0,0,0,0,0,0,0,1,2,0,3,0,1,0,0,0,LB,0.0,0.0,0.0,0.0
Hartford Athletic,https://fbref.com/en/players/bcba3251/Niall-Logue,bcba3251,bb5f6a36,Niall Logue,IRL,CB,27-292,90,0,0,0,0,2,0,1,0,2,1,1,1,0,0,0,0,0,CB,0.0,0.0,0.0,0.0
Hartford Athletic,https://fbref.com/en/players/46c0b8fd/Conor-McGlynn,46c0b8fd,bb5f6a36,Conor McGlynn,USA,CB,24-187,90,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,CB,0.0,0.0,0.0,0.0
Hartford Athletic,https://fbref.com/en/players/ec7cb356/Kaveh-Rad,ec7cb356,bb5f6a36,Kaveh Rad,USA,CB,21-347,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,CB,0.0,0.0,0.0,0.0
Hartford Athletic,https://fbref.com/en/players/6d9fe7bd/Matthew-Sheldon,6d9fe7bd,bb5f6a36,Matthew Sheldon,USA,RB,30-276,77,0,0,0,0,1,0,0,0,1,0,0,4,0,0,0,0,0,RB,0.0,0.0,0.0,0.0
Hartford Athletic,https://fbref.com/en/players/1e394a37/Luke-Merrill,1e394a37,bb5f6a36,Luke Merrill,USA,DF,23-023,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,DF,0.0,0.0,0.0,0.0
Hartford Athletic,https://fbref.com/en/players/4903c3a6/Richard-Sanchez,4903c3a6,bb5f6a36,Richard Sanchez,MEX,GK,29-051,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GK,4.0,4.0,1.0,25.0
Sac Republic,https://fbref.com/en/players/e443cde3/Juan-Sebastian-Herrera,e443cde3,bb5f6a36,Juan Sebastian Herrera,COL,FW,28-203,85,1,1,1,1,2,1,1,0,4,4,0,0,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
Sac Republic,https://fbref.com/en/players/ad68acb3/Zeiko-Lewis,ad68acb3,bb5f6a36,Zeiko Lewis,BER,"FW,MF",28-356,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
Sac Republic,https://fbref.com/en/players/e99f57a7/Russell-Cicerone,e99f57a7,bb5f6a36,Russell Cicerone,USA,FW,28-190,76,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
Sac Republic,https://fbref.com/en/players/74e30bd2/Luther-Archimede,74e30bd2,bb5f6a36,Luther Archimede,GLP,FW,23-251,14,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
