team_name,player_url,player_id,match_id,player,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,fouls,fouled,offsides,crosses,tackles_wom,interceptions,own_goals,pens_won,penalties_conceded,primary_position,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct
B'ham Legion,https://fbref.com/en/players/e41bbc5d/Enzo-Martinez,e41bbc5d,11d2e91c,Enzo Martinez,URU,FW,33-229,90,0,0,0,0,3,2,1,0,2,0,0,1,0,1,0,0,0,FW,0.0,0.0,0.0,0.0
B'ham Legion,https://fbref.com/en/players/2ff7465d/Jake-Rufe,2ff7465d,11d2e91c,Jake Rufe,USA,FW,28-114,64,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
B'ham Legion,https://fbref.com/en/players/61f7e18e/Miguel-Perez,61f7e18e,11d2e91c,Miguel Perez,USA,MF,19-017,26,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,MF,0.0,0.0,0.0,0.0
B'ham Legion,https://fbref.com/en/players/3964401f/Dawson-McCartney,3964401f,11d2e91c,Dawson McCartney,USA,LM,25-213,80,0,0,0,0,2,0,0,0,1,1,0,1,0,0,0,0,0,LM,0.0,0.0,0.0,0.0
B'ham Legion,https://fbref.com/en/players/f20ca027/Diba-Nwegbo,f20ca027,11d2e91c,Diba Nwegbo,NGA,MF,22-135,10,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,MF,0.0,0.0,0.0,0.0
B'ham Legion,https://fbref.com/en/players/1470c0e9/Stefano-Pinho,1470c0e9,11d2e91c,Stefano Pinho,BRA,CM,33-124,70,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,CM,0.0,0.0,0.0,0.0
B'ham Legion,https://fbref.com/en/players/75a0181e/Preston-Tabortetaka,75a0181e,11d2e91c,Preston Tabortetaka,CMR,"FW,MF",25-340,20,0,0,0,0,1,1,1,0,4,0,0,3,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
B'ham Legion,https://fbref.com/en/players/a928bb49/Kobe-Hernandez-Foster,a928bb49,11d2e91c,Kobe Hernandez Foster,USA,CM,21-324,90,0,0,0,0,0,0,0,0,1,2,0,4,0,0,0,0,0,CM,0.0,0.0,0.0,0.0
B'ham Legion,https://fbref.com/en/players/3a7bec1b/Tyler-Pasher,3a7bec1b,11d2e91c,Tyler Pasher,CAN,RM,30-018,70,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,RM,0.0,0.0,0.0,0.0
B'ham Legion,https://fbref.com/en/players/a4e068dc/Prosper-Kasim,a4e068dc,11d2e91c,Prosper Kasim,GHA,"FW,MF",27-152,20,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
B'ham Legion,https://fbref.com/en/players/0e104fd6/AJ-Paterson,0e104fd6,11d2e91c,AJ Paterson,GRN,LB,28-105,63,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,LB,0.0,0.0,0.0,0.0
B'ham Legion,https://fbref.com/en/players/c61aafd8/Moses-Mensah,c61aafd8,11d2e91c,Moses Mensah,GHA,DF,25-274,27,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,DF,0.0,0.0,0.0,0.0
B'ham Legion,https://fbref.com/en/players/ff98d5ca/Phanuel-Kavita,ff98d5ca,11d2e91c,Phanuel Kavita,RWA,CB,31-067,90,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,CB,0.0,0.0,0.0,0.0
B'ham Legion,https://fbref.com/en/players/1169c5eb/Alex-Crognale,1169c5eb,11d2e91c,Alex Crognale,USA,CB,29-262,90,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,CB,0.0,0.0,0.0,0.0
B'ham Legion,https://fbref.com/en/players/c194ae9c/Mujeeb-Murana,c194ae9c,11d2e91c,Mujeeb Murana,USA,RB,23-235,90,0,0,0,0,1,1,0,0,2,1,0,2,0,1,0,0,0,RB,0.0,0.0,0.0,0.0
B'ham Legion,https://fbref.com/en/players/6b9a35b3/Matt-Van-Oekel,6b9a35b3,11d2e91c,Matt Van Oekel,USA,GK,37-238,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GK,4.0,1.0,3.0,75.0
Charleston,https://fbref.com/en/players/4bf74689/MD-Myers,4bf74689,11d2e91c,MD Myers,USA,FW,23-040,78,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,FW,0.0,0.0,0.0,0.0
Charleston,https://fbref.com/en/players/4c89d918/Jake-LaCava,4c89d918,11d2e91c,Jake LaCava,USA,"FW,MF",23-124,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
Charleston,https://fbref.com/en/players/262b47fb/Juan-Torres,262b47fb,11d2e91c,Juan Torres,COL,AM,23-045,87,0,0,0,0,3,2,0,0,2,1,0,4,0,0,0,0,0,AM,0.0,0.0,0.0,0.0
Charleston,https://fbref.com/en/players/1cfa6e1a/Jackson-Conway,1cfa6e1a,11d2e91c,Jackson Conway,USA,FW,22-164,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
Charleston,https://fbref.com/en/players/5bb6c69c/Emilio-Ycaza,5bb6c69c,11d2e91c,Emilio Ycaza,USA,AM,26-310,78,1,0,0,0,2,1,0,0,3,2,0,0,0,0,0,0,0,AM,0.0,0.0,0.0,0.0
Charleston,https://fbref.com/en/players/bc245aa5/Arturo-Rodriguez,bc245aa5,11d2e91c,Arturo Rodriguez,MEX,MF,25-152,12,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,MF,0.0,0.0,0.0,0.0
