team_name,player_url,player_id,match_id,player,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,fouls,fouled,offsides,crosses,tackles_wom,interceptions,own_goals,pens_won,penalties_conceded,primary_position,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct
Loyal,https://fbref.com/en/players/2ae85cef/Corey-Hertzog,2ae85cef,2809561f,Corey Hertzog,USA,FW,30-336,86,1,0,0,0,2,1,0,0,1,2,0,0,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
Loyal,https://fbref.com/en/players/b31b032b/Ben-Spencer,b31b032b,2809561f,Ben Spencer,USA,FW,26-097,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
Loyal,https://fbref.com/en/players/b7712583/Alejandro-Guido,b7712583,2809561f,Alejandro Guido,USA,FW,27-103,80,0,0,0,0,1,0,1,0,2,4,1,1,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
Loyal,https://fbref.com/en/players/f09cbc33/Robinson-Moshobane,f09cbc33,2809561f,Robinson Moshobane,RSA,"FW,MF",26-289,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
Loyal,https://fbref.com/en/players/f6756592/Miguel-Ibarra,f6756592,2809561f,Miguel Ibarra,USA,LM,31-110,90,0,1,0,0,0,0,0,0,1,2,0,3,0,1,0,0,0,LM,0.0,0.0,0.0,0.0
Loyal,https://fbref.com/en/players/a6d6e9d0/Charlie-Adams,a6d6e9d0,2809561f,Charlie Adams,ENG,CM,27-048,90,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,CM,0.0,0.0,0.0,0.0
Loyal,https://fbref.com/en/players/027c0f1a/Collin-Martin,027c0f1a,2809561f,Collin Martin,USA,CM,26-236,80,0,0,0,0,1,0,0,0,4,2,0,1,0,1,0,0,0,CM,0.0,0.0,0.0,0.0
Loyal,https://fbref.com/en/players/672f4300/Joshua-Yaro,672f4300,2809561f,Joshua Yaro,GHA,DF,26-227,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DF,0.0,0.0,0.0,0.0
Loyal,https://fbref.com/en/players/68cd160e/Jack-Blake,68cd160e,2809561f,Jack Blake,SCO,RM,26-284,90,0,0,0,0,3,2,0,0,1,2,0,4,0,0,0,0,0,RM,0.0,0.0,0.0,0.0
Loyal,https://fbref.com/en/players/ed16da92/Elijah-Martin,ed16da92,2809561f,Elijah Martin,USA,LB,24-364,90,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,LB,0.0,0.0,0.0,0.0
Loyal,https://fbref.com/en/players/6154d0fc/Callum-Montgomery,6154d0fc,2809561f,Callum Montgomery,CAN,CB,24-050,90,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,CB,0.0,0.0,0.0,0.0
Loyal,https://fbref.com/en/players/624ba068/Grant-Stoneman,624ba068,2809561f,Grant Stoneman,USA,CB,25-218,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CB,0.0,0.0,0.0,0.0
Loyal,https://fbref.com/en/players/9c52f80c/Jack-Metcalf,9c52f80c,2809561f,Jack Metcalf,ENG,RB,29-190,90,0,0,0,0,0,0,0,0,1,0,0,3,0,6,0,0,0,RB,0.0,0.0,0.0,0.0
Loyal,https://fbref.com/en/players/20e26ab3/Trey-Muse,20e26ab3,2809561f,Trey Muse,USA,GK,21-342,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GK,5.0,1.0,4.0,80.0
Sac Republic,https://fbref.com/en/players/e855f6b1/Dariusz-Formella,e855f6b1,2809561f,Dariusz Formella,POL,FW,25-255,90,0,0,0,0,1,1,1,0,2,3,1,1,0,2,0,0,0,FW,0.0,0.0,0.0,0.0
Sac Republic,https://fbref.com/en/players/7a2c4566/Cameron-Iwasa,7a2c4566,2809561f,Cameron Iwasa,USA,FW,27-361,90,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
Sac Republic,https://fbref.com/en/players/bc3dc8b5/Tucker-Bone,bc3dc8b5,2809561f,Tucker Bone,USA,FW,25-161,79,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
Sac Republic,https://fbref.com/en/players/3d0efa67/Julian-Chavez,3d0efa67,2809561f,Julian Chavez,USA,MF,19-033,11,0,0,0,0,2,1,1,0,1,1,0,0,0,1,0,0,0,MF,0.0,0.0,0.0,0.0
Sac Republic,https://fbref.com/en/players/e5b9b76d/Mario-Penagos,e5b9b76d,2809561f,Mario Penagos,USA,CM,19-034,79,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,CM,0.0,0.0,0.0,0.0
Sac Republic,https://fbref.com/en/players/bd107d30/Shannon-Gomez,bd107d30,2809561f,Shannon Gomez,TRI,"DF,MF",24-271,11,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,DF,0.0,0.0,0.0,0.0
Sac Republic,https://fbref.com/en/players/a07caf31/Luis-Felipe,a07caf31,2809561f,Luis Felipe,BRA,CM,25-155,90,0,0,0,0,2,1,0,0,1,1,0,0,0,2,0,0,0,CM,0.0,0.0,0.0,0.0
Sac Republic,https://fbref.com/en/players/faf0a2f2/Petteri-Pennanen,faf0a2f2,2809561f,Petteri Pennanen,FIN,CM,30-287,90,0,0,0,0,2,0,0,0,2,2,0,11,0,2,0,0,0,CM,0.0,0.0,0.0,0.0
Sac Republic,https://fbref.com/en/players/bce0d6f6/Duke-Lacroix,bce0d6f6,2809561f,Duke Lacroix,HAI,LB,27-262,86,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0,0,LB,0.0,0.0,0.0,0.0
Sac Republic,https://fbref.com/en/players/a25e9c54/Kharlton-Belmar,a25e9c54,2809561f,Kharlton Belmar,GRN,"FW,MF",28-214,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
Sac Republic,https://fbref.com/en/players/3b114bfc/Nabi-Kibunguchy,3b114bfc,2809561f,Nabi Kibunguchy,KEN,CB,23-179,90,0,0,0,0,1,0,0,0,3,1,0,0,0,1,0,0,0,CB,0.0,0.0,0.0,0.0
Sac Republic,https://fbref.com/en/players/c68ed7ff/Dan-Casey,c68ed7ff,2809561f,Dan Casey,IRL,CB,23-247,90,0,0,0,0,3,1,1,0,2,0,0,0,0,0,0,0,0,CB,0.0,0.0,0.0,0.0
Sac Republic,https://fbref.com/en/players/477ccde0/Jordan-McCrary,477ccde0,2809561f,Jordan McCrary,USA,RB,27-340,89,0,0,0,0,0,0,0,0,1,2,0,1,0,5,0,0,0,RB,0.0,0.0,0.0,0.0
Sac Republic,https://fbref.com/en/players/2a44ec3d/Mitchell-Taintor,2a44ec3d,2809561f,Mitchell Taintor,USA,DF,26-295,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,DF,0.0,0.0,0.0,0.0
Sac Republic,https://fbref.com/en/players/ff070644/Tomas-Gomez,ff070644,2809561f,Tomas Gomez,USA,GK,28-044,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GK,3.0,1.0,2.0,66.7
Indy Eleven,https://fbref.com/en/players/83fdc123/Manuel-Arteaga,83fdc123,ddf0dcb9,Manuel Arteaga,VEN,FW,27-016,90,0,0,0,0,5,1,0,0,2,2,0,3,0,1,0,0,0,FW,0.0,0.0,0.0,0.0
Indy Eleven,https://fbref.com/en/players/9ca33c53/Gordon-Wild,9ca33c53,ddf0dcb9,Gordon Wild,GER,FW,25-260,90,0,0,0,0,4,1,0,0,0,1,0,7,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
Indy Eleven,https://fbref.com/en/players/e94dfdc6/Ayoze-Garcia,e94dfdc6,ddf0dcb9,Ayoze Garcia,ESP,LM,35-223,90,0,0,0,0,2,0,1,0,2,1,0,4,0,2,0,0,0,LM,0.0,0.0,0.0,0.0
Indy Eleven,https://fbref.com/en/players/d12df9fe/Nicky-Law,d12df9fe,ddf0dcb9,Nicky Law,ENG,CM,33-096,90,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,CM,0.0,0.0,0.0,0.0
Indy Eleven,https://fbref.com/en/players/91769d2f/Jared-Timmer,91769d2f,ddf0dcb9,Jared Timmer,USA,CM,24-065,90,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,CM,0.0,0.0,0.0,0.0
Indy Eleven,https://fbref.com/en/players/05a603dc/Cammy-Smith,05a603dc,ddf0dcb9,Cammy Smith,SCO,CM,25-313,76,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,CM,0.0,0.0,0.0,0.0
Indy Eleven,https://fbref.com/en/players/d80a3a57/Jordan-Hamilton,d80a3a57,ddf0dcb9,Jordan Hamilton,CAN,FW,25-108,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
Indy Eleven,https://fbref.com/en/players/6659fa75/Nick-Moon,6659fa75,ddf0dcb9,Nick Moon,USA,RM,25-033,73,0,0,0,0,1,1,0,0,0,3,0,3,0,2,0,0,0,RM,0.0,0.0,0.0,0.0
Indy Eleven,https://fbref.com/en/players/00d83db0/Patrick-Seagrist,00d83db0,ddf0dcb9,Patrick Seagrist,USA,"DF,MF",23-132,17,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,DF,0.0,0.0,0.0,0.0
Indy Eleven,https://fbref.com/en/players/6e0d9f17/Rece-Buckmaster,6e0d9f17,ddf0dcb9,Rece Buckmaster,USA,CB,24-361,90,0,0,0,0,0,0,0,0,2,0,0,3,0,1,0,0,0,CB,0.0,0.0,0.0,0.0
Indy Eleven,https://fbref.com/en/players/3adea0c9/A-J-Cochran,3adea0c9,ddf0dcb9,A J Cochran,USA,CB,28-144,90,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,CB,0.0,0.0,0.0,0.0
Indy Eleven,https://fbref.com/en/players/1643b976/Karl-Ouimette,1643b976,ddf0dcb9,Karl Ouimette,CAN,CB,29-015,45,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,CB,0.0,0.0,0.0,0.0
Indy Eleven,https://fbref.com/en/players/f5423530/Gershon-Koffie,f5423530,ddf0dcb9,Gershon Koffie,GHA,MF,29-312,45,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,MF,0.0,0.0,0.0,0.0
Indy Eleven,https://fbref.com/en/players/aef9f720/Bobby-Edwards,aef9f720,ddf0dcb9,Bobby Edwards,USA,GK,25-326,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,GK,5.0,1.0,5.0,100.0
B'ham Legion,https://fbref.com/en/players/fdbfda5d/Neco-Brett,fdbfda5d,ddf0dcb9,Neco Brett,JAM,FW,29-103,90,1,0,1,1,5,2,0,0,1,1,2,1,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
B'ham Legion,https://fbref.com/en/players/fa452499/Mikey-Lopez,fa452499,ddf0dcb9,Mikey Lopez,USA,AM,28-133,87,0,0,0,0,2,0,0,0,1,0,0,0,0,2,0,0,0,AM,0.0,0.0,0.0,0.0
B'ham Legion,https://fbref.com/en/players/13e603fe/Daigo-Kobayashi,13e603fe,ddf0dcb9,Daigo Kobayashi,JPN,MF,38-134,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MF,0.0,0.0,0.0,0.0
B'ham Legion,https://fbref.com/en/players/d04dba18/JJ-Williams,d04dba18,ddf0dcb9,JJ Williams,USA,AM,23-180,90,0,0,0,0,2,1,0,0,2,4,0,0,0,0,0,0,0,AM,0.0,0.0,0.0,0.0
B'ham Legion,https://fbref.com/en/players/3ae9a342/Ryan-James,3ae9a342,ddf0dcb9,Ryan James,CAN,DM,27-073,90,0,0,0,0,0,0,0,0,1,0,0,2,0,4,0,0,0,DM,0.0,0.0,0.0,0.0
B'ham Legion,https://fbref.com/en/players/0d74a643/Bruno-Lapa,0d74a643,ddf0dcb9,Bruno Lapa,BRA,DM,24-054,60,0,0,0,0,4,3,1,0,1,1,0,3,0,0,0,0,0,DM,0.0,0.0,0.0,0.0
B'ham Legion,https://fbref.com/en/players/b72465eb/Jaden-Servania,b72465eb,ddf0dcb9,Jaden Servania,PUR,MF,19-352,30,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,MF,0.0,0.0,0.0,0.0
B'ham Legion,https://fbref.com/en/players/ed8d0da6/Anderson-Asiedu,ed8d0da6,ddf0dcb9,Anderson Asiedu,GHA,DM,25-021,90,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,DM,0.0,0.0,0.0,0.0
B'ham Legion,https://fbref.com/en/players/ed8c35d2/Jonathan-Dean,ed8c35d2,ddf0dcb9,Jonathan Dean,USA,DM,24-049,90,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,DM,0.0,0.0,0.0,0.0
B'ham Legion,https://fbref.com/en/players/ff98d5ca/Phanuel-Kavita,ff98d5ca,ddf0dcb9,Phanuel Kavita,RWA,CB,28-116,90,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,CB,0.0,0.0,0.0,0.0
