"team_name","player_url","player_id","match_id","player","lineup_status","nationality","position","age","minutes","goals","assists","pens_made","pens_att","shots","shots_on_target","cards_yellow","cards_red","fouls","fouled","offsides","crosses","tackles_won","interceptions","own_goals","pens_won","penalties_conceded","primary_position","gk_shots_on_target_against","gk_goals_against","gk_saves","gk_save_pct"
"Sporting KC II","https://fbref.com/en/players/8a1526a8/Enoch-Mushagalusa","8a1526a8","2d8ba461","Enoch Mushagalusa","Starter","COD","FW","21-282","61","0","0","0","0","2","1","0","0","0","2","0","1","1","1","0","0","0","FW",0.0,0.0,0.0,0.0
"Sporting KC II","https://fbref.com/en/players/2db7239d/Rojay-Smith","2db7239d","2d8ba461","Rojay Smith","Sub","JAM","MF","24-335","29","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","MF",0.0,0.0,0.0,0.0
"Sporting KC II","https://fbref.com/en/players/ca0756aa/Wilson-Harris","ca0756aa","2d8ba461","Wilson Harris","Starter","USA","FW","21-267","79","1","0","0","0","2","1","0","0","3","1","1","0","0","0","0","0","0","FW",0.0,0.0,0.0,0.0
"Sporting KC II","https://fbref.com/en/players/7e65a3b5/Jamil-Roberts","7e65a3b5","2d8ba461","Jamil Roberts","Sub","USA","MF","23-069","11","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","MF",0.0,0.0,0.0,0.0
"Sporting KC II","https://fbref.com/en/players/8504b10a/Grayson-Barber","8504b10a","2d8ba461","Grayson Barber","Starter","USA","FW","21-111","90","0","0","0","0","0","0","1","0","1","0","0","0","1","1","0","0","0","FW",0.0,0.0,0.0,0.0
"Sporting KC II","https://fbref.com/en/players/7a34ab4c/Christian-Duke","7a34ab4c","2d8ba461","Christian Duke","Starter","USA","CM","30-078","90","0","0","0","0","0","0","0","0","3","2","0","0","1","0","0","0","0","CM",0.0,0.0,0.0,0.0
"Sporting KC II","https://fbref.com/en/players/0bfb0754/Jayvin-Van-Deventer","0bfb0754","2d8ba461","Jayvin Van Deventer","Starter","USA","CM","17-233","73","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","CM",0.0,0.0,0.0,0.0
"Sporting KC II","https://fbref.com/en/players/eac49bd6/Jahon-Rad","eac49bd6","2d8ba461","Jahon Rad","Sub","USA","MF","20-070","17","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","MF",0.0,0.0,0.0,0.0
"Sporting KC II","https://fbref.com/en/players/79d3a503/Jake-Davis","79d3a503","2d8ba461","Jake Davis","Starter","USA","CM","19-231","61","0","0","0","0","0","0","0","0","0","0","0","3","1","1","0","0","0","CM",0.0,0.0,0.0,0.0
"Sporting KC II","https://fbref.com/en/players/846ac1bf/Osvaldo-Cisneros","846ac1bf","2d8ba461","Osvaldo Cisneros","Sub","USA","FW","17-162","29","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","FW",0.0,0.0,0.0,0.0
"Sporting KC II","https://fbref.com/en/players/1650e261/Amadou-Dia","1650e261","2d8ba461","Amadou Dia","Starter","USA","LB","28-075","90","0","0","0","0","0","0","1","0","4","1","0","5","1","1","0","0","0","LB",0.0,0.0,0.0,0.0
"Sporting KC II","https://fbref.com/en/players/ae3330d0/Graham-Smith","ae3330d0","2d8ba461","Graham Smith","Starter","USA","CB","25-270","90","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","CB",0.0,0.0,0.0,0.0
"Sporting KC II","https://fbref.com/en/players/ec7cb356/Kaveh-Rad","ec7cb356","2d8ba461","Kaveh Rad","Starter","USA","CB","20-070","90","0","0","0","0","0","0","0","0","0","3","0","0","1","0","0","0","0","CB",0.0,0.0,0.0,0.0
"Sporting KC II","https://fbref.com/en/players/2f5f098b/Kayden-Pierre","2f5f098b","2d8ba461","Kayden Pierre","Starter","USA","RB","18-187","90","0","1","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","RB",0.0,0.0,0.0,0.0
"Sporting KC II","https://fbref.com/en/players/6b306c92/John-Pulskamp","6b306c92","2d8ba461","John Pulskamp","Starter","USA","GK","20-125","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","GK",5.0,1.0,4.0,80.0
"Indy Eleven","https://fbref.com/en/players/d80a3a57/Jordan-Hamilton","d80a3a57","2d8ba461","Jordan Hamilton","Starter","CAN","FW","25-158","72","1","0","0","0","6","2","1","0","2","1","1","0","0","0","0","0","0","FW",0.0,0.0,0.0,0.0
"Indy Eleven","https://fbref.com/en/players/83fdc123/Manuel-Arteaga","83fdc123","2d8ba461","Manuel Arteaga","Sub","VEN","FW","27-066","18","0","0","0","0","1","1","0","0","2","0","0","0","0","0","0","0","0","FW",0.0,0.0,0.0,0.0
"Indy Eleven","https://fbref.com/en/players/f757c700/Peter-Lee-Vassell","f757c700","2d8ba461","Peter Lee Vassell","Starter","JAM","LM","23-200","59","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","LM",0.0,0.0,0.0,0.0
"Indy Eleven","https://fbref.com/en/players/9ca33c53/Gordon-Wild","9ca33c53","2d8ba461","Gordon Wild","Sub","GER","FW,MF","25-310","31","0","0","0","0","1","0","0","0","0","0","0","3","0","0","0","0","0","FW",0.0,0.0,0.0,0.0
"Indy Eleven","https://fbref.com/en/players/4992dee0/Jeremiah-Gutjahr","4992dee0","2d8ba461","Jeremiah Gutjahr","Starter","USA","CM","24-012","60","0","0","0","0","1","0","0","0","0","2","0","0","1","1","0","0","0","CM",0.0,0.0,0.0,0.0
"Indy Eleven","https://fbref.com/en/players/91769d2f/Jared-Timmer","91769d2f","2d8ba461","Jared Timmer","Sub","USA","DF","24-115","30","0","0","0","0","1","0","0","0","0","1","0","1","1","0","0","0","0","DF",0.0,0.0,0.0,0.0
"Indy Eleven","https://fbref.com/en/players/f5423530/Gershon-Koffie","f5423530","2d8ba461","Gershon Koffie","Starter","GHA","CM","29-362","72","0","0","0","0","1","0","0","0","3","1","0","0","4","3","0","0","0","CM",0.0,0.0,0.0,0.0
"Indy Eleven","https://fbref.com/en/players/2274942c/Aboubacar-Sissoko","2274942c","2d8ba461","Aboubacar Sissoko","Sub","MLI","MF","25-317","18","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","MF",0.0,0.0,0.0,0.0
"Indy Eleven","https://fbref.com/en/players/d12df9fe/Nicky-Law","d12df9fe","2d8ba461","Nicky Law","Starter","ENG","RM","33-146","90","0","0","0","0","1","1","0","0","0","0","0","7","1","1","0","0","0","RM",0.0,0.0,0.0,0.0
"Indy Eleven","https://fbref.com/en/players/00d83db0/Patrick-Seagrist","00d83db0","2d8ba461","Patrick Seagrist","Starter","USA","LB","23-182","81","0","0","0","0","1","0","1","0","1","0","1","2","0","1","0","0","0","LB",0.0,0.0,0.0,0.0
"Indy Eleven","https://fbref.com/en/players/e94dfdc6/Ayoze-Garcia","e94dfdc6","2d8ba461","Ayoze Garcia","Sub","ESP","DF,MF","35-273","9","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","DF",0.0,0.0,0.0,0.0
"Indy Eleven","https://fbref.com/en/players/fb5dbdc0/Neveal-Hackshaw","fb5dbdc0","2d8ba461","Neveal Hackshaw","Starter","TRI","CB","25-335","90","0","0","0","0","1","0","0","0","0","1","0","1","0","1","0","0","0","CB",0.0,0.0,0.0,0.0
"Indy Eleven","https://fbref.com/en/players/3adea0c9/A-J-Cochran","3adea0c9","2d8ba461","A J Cochran","Starter","USA","CB","28-194","90","0","0","0","0","1","1","0","0","2","1","0","0","1","1","0","0","0","CB",0.0,0.0,0.0,0.0
"Indy Eleven","https://fbref.com/en/players/1643b976/Karl-Ouimette","1643b976","2d8ba461","Karl Ouimette","Starter","CAN","CB","29-065","90","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","CB",0.0,0.0,0.0,0.0
"Indy Eleven","https://fbref.com/en/players/6659fa75/Nick-Moon","6659fa75","2d8ba461","Nick Moon","Starter","USA","RB","25-083","90","0","0","0","0","1","0","0","0","1","4","0","2","1","1","0","0","0","RB",0.0,0.0,0.0,0.0
"Indy Eleven","https://fbref.com/en/players/7b20d178/Jordan-Farr","7b20d178","2d8ba461","Jordan Farr","Starter","USA","GK","26-321","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","GK",3.0,1.0,2.0,66.7
"B'ham Legion","https://fbref.com/en/players/8aeab818/Junior-Flemmings","8aeab818","2b10443e","Junior Flemmings","Starter","JAM","FW","25-218","90","1","0","0","0","7","2","0","0","3","1","0","0","0","0","0","0","0","FW",0.0,0.0,0.0,0.0
"B'ham Legion","https://fbref.com/en/players/fdbfda5d/Neco-Brett","fdbfda5d","2b10443e","Neco Brett","Starter","JAM","FW","29-153","90","0","0","0","0","4","2","0","0","0","0","2","0","0","0","0","0","0","FW",0.0,0.0,0.0,0.0
"B'ham Legion","https://fbref.com/en/players/a4e068dc/Prosper-Kasim","a4e068dc","2b10443e","Prosper Kasim","Starter","GHA","FW","24-250","90","0","0","0","0","3","1","0","0","0","0","0","1","1","0","0","0","0","FW",0.0,0.0,0.0,0.0
"B'ham Legion","https://fbref.com/en/players/67571d05/Eli-Crognale","67571d05","2b10443e","Eli Crognale","Starter","USA","CM","23-250","60","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","CM",0.0,0.0,0.0,0.0
"B'ham Legion","https://fbref.com/en/players/b72465eb/Jaden-Servania","b72465eb","2b10443e","Jaden Servania","Sub","PUR","MF","20-037","30","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","MF",0.0,0.0,0.0,0.0
"B'ham Legion","https://fbref.com/en/players/ed8d0da6/Anderson-Asiedu","ed8d0da6","2b10443e","Anderson Asiedu","Starter","GHA","CM","25-071","90","0","0","0","0","3","2","0","0","1","2","0","3","1","1","0","0","0","CM",0.0,0.0,0.0,0.0
"B'ham Legion","https://fbref.com/en/players/1dfaa68d/Thomas-Vancaeyezeele","1dfaa68d","2b10443e","Thomas Vancaeyezeele","Starter","GUF","CM","27-026","86","0","1","0","0","0","0","0","0","1","1","0","7","1","2","0","0","0","CM",0.0,0.0,0.0,0.0
"B'ham Legion","https://fbref.com/en/players/e2d3bec6/Benjamin-Ofeimu","e2d3bec6","2b10443e","Benjamin Ofeimu","Sub","USA","DF","20-326","4","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","DF",0.0,0.0,0.0,0.0
"B'ham Legion","https://fbref.com/en/players/fa452499/Mikey-Lopez","fa452499","2b10443e","Mikey Lopez","Starter","USA","LB","28-183","90","0","0","0","0","1","0","0","0","3","2","0","0","1","1","0","0","0","LB",0.0,0.0,0.0,0.0
"B'ham Legion","https://fbref.com/en/players/a2118e42/Zachary-Herivaux","a2118e42","2b10443e","Zachary Herivaux","Starter","HAI","CB","25-202","60","0","0","0","0","1","1","0","0","0","0","0","0","1","3","0","0","0","CB",0.0,0.0,0.0,0.0
"B'ham Legion","https://fbref.com/en/players/3ae9a342/Ryan-James","3ae9a342","2b10443e","Ryan James","Sub","CAN","DF,MF","27-123","30","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","DF",0.0,0.0,0.0,0.0
"B'ham Legion","https://fbref.com/en/players/1169c5eb/Alex-Crognale","1169c5eb","2b10443e","Alex Crognale","Starter","USA","CB","26-360","81","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","CB",0.0,0.0,0.0,0.0
"B'ham Legion","https://fbref.com/en/players/d04dba18/JJ-Williams","d04dba18","2b10443e","JJ Williams","Sub","USA","FW,MF","23-230","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","FW",0.0,0.0,0.0,0.0
"B'ham Legion","https://fbref.com/en/players/ed8c35d2/Jonathan-Dean","ed8c35d2","2b10443e","Jonathan Dean","Starter","USA","RB","24-099","90","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","0","0","RB",0.0,0.0,0.0,0.0
"B'ham Legion","https://fbref.com/en/players/6b9a35b3/Matt-Van-Oekel","6b9a35b3","2b10443e","Matt Van Oekel","Starter","USA","GK","34-336","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","GK",3.0,2.0,1.0,33.3
"FC Tulsa","https://fbref.com/en/players/e2bac987/Jason-Johnson","e2bac987","2b10443e","Jason Johnson","Starter","JAM","FW","30-317","64","1","0","0","0","2","1","0","0","0","1","0","0","0","0","0","0","0","FW",0.0,0.0,0.0,0.0
"FC Tulsa","https://fbref.com/en/players/06590038/Marlon","06590038","2b10443e","Marlon","Sub","BRA","FW,MF","26-115","26","0","0","0","0","1","0","0","0","2","2","0","1","2","0","0","0","0","FW",0.0,0.0,0.0,0.0
"FC Tulsa","https://fbref.com/en/players/d87d5f74/Dario-Suarez","d87d5f74","2b10443e","Dario Suarez","Starter","CUB","AM","29-014","73","1","0","0","0","2","1","0","0","2","2","0","1","0","0","0","0","0","AM",0.0,0.0,0.0,0.0
"FC Tulsa","https://fbref.com/en/players/068656ea/Kembo-Kibato","068656ea","2b10443e","Kembo Kibato","Sub","CAN","MF","20-340","17","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","MF",0.0,0.0,0.0,0.0
"FC Tulsa","https://fbref.com/en/players/dd4ddd03/Lebogang-Moloto","dd4ddd03","2b10443e","Lebogang Moloto","Starter","RSA","AM","31-093","90","0","1","0","0","1","1","0","0","0","1","0","0","0","2","0","0","0","AM",0.0,0.0,0.0,0.0
"FC Tulsa","https://fbref.com/en/players/bffd7272/Joaquin-Rivas","bffd7272","2b10443e","Joaquin Rivas","Starter","SLV","AM","29-118","73","0","0","0","0","0","0","0","0","0","1","0","1","2","2","0","0","0","AM",0.0,0.0,0.0,0.0
"FC Tulsa","https://fbref.com/en/players/bb978f2b/Kevin-Garcia","bb978f2b","2b10443e","Kevin Garcia","Sub","USA","DF","31-001","17","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","DF",0.0,0.0,0.0,0.0
"FC Tulsa","https://fbref.com/en/players/5d90b1db/Rodrigo-Da-Costa","5d90b1db","2b10443e","Rodrigo Da Costa","Starter","BRA","DM","27-245","86","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","DM",0.0,0.0,0.0,0.0
"FC Tulsa","https://fbref.com/en/players/26b6b2ff/Solomon-Kwambe","26b6b2ff","2b10443e","Solomon Kwambe","Sub","NGA","DF","27-326","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","DF",0.0,0.0,0.0,0.0
