team_name,player_url,player_id,match_id,player,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,fouls,fouled,offsides,crosses,tackles_wom,interceptions,own_goals,pens_won,penalties_conceded,primary_position,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct
New Mexico Utd,https://fbref.com/en/players/9dc9b03f/Amando-Moreno,9dc9b03f,0af39cfd,Amando Moreno,SLV,FW,27-354,90,2,0,0,0,5,2,0,0,1,2,0,1,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
New Mexico Utd,https://fbref.com/en/players/95714370/Jacobo-Reyes,95714370,0af39cfd,Jacobo Reyes,USA,FW,23-019,53,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,FW,0.0,0.0,0.0,0.0
New Mexico Utd,https://fbref.com/en/players/311a4c0b/Josh-Suggs,311a4c0b,0af39cfd,Josh Suggs,USA,"DF,MF",34-126,37,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,DF,0.0,0.0,0.0,0.0
New Mexico Utd,https://fbref.com/en/players/8d671482/Santi-Moar,8d671482,0af39cfd,Santi Moar,ESP,FW,29-359,53,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
New Mexico Utd,https://fbref.com/en/players/d338191d/Shanyder-Borgelin,d338191d,0af39cfd,Shanyder Borgelin,HAI,FW,21-315,37,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
New Mexico Utd,https://fbref.com/en/players/d1b6fe5b/Harry-Swartz,d1b6fe5b,0af39cfd,Harry Swartz,USA,LM,27-164,90,0,1,0,0,2,1,0,0,0,2,2,1,0,1,0,0,0,LM,0.0,0.0,0.0,0.0
New Mexico Utd,https://fbref.com/en/players/b7aa9657/Justin-Portillo,b7aa9657,0af39cfd,Justin Portillo,USA,CM,30-355,69,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,CM,0.0,0.0,0.0,0.0
New Mexico Utd,https://fbref.com/en/players/3bd84c13/Sergio-Rivas,3bd84c13,0af39cfd,Sergio Rivas,MEX,"FW,MF",25-331,21,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
New Mexico Utd,https://fbref.com/en/players/ed724033/Nicky-Hernandez,ed724033,0af39cfd,Nicky Hernandez,USA,CM,24-343,62,0,0,0,0,1,0,1,0,2,0,0,0,0,1,0,0,0,CM,0.0,0.0,0.0,0.0
New Mexico Utd,https://fbref.com/en/players/3d9e8e17/Greg-Hurst,3d9e8e17,0af39cfd,Greg Hurst,SCO,FW,26-144,28,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
