team_name,player_url,player_id,match_id,player,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,fouls,fouled,offsides,crosses,tackles_wom,interceptions,own_goals,pens_won,penalties_conceded,primary_position,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct
B'ham Legion,https://fbref.com/en/players/1470c0e9/Stefano-Pinho,1470c0e9,e52d6c54,Stefano Pinho,BRA,FW,33-243,69,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
B'ham Legion,https://fbref.com/en/players/2ff7465d/Jake-Rufe,2ff7465d,e52d6c54,Jake Rufe,USA,DF,28-233,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DF,0.0,0.0,0.0,0.0
B'ham Legion,https://fbref.com/en/players/f20ca027/Diba-Nwegbo,f20ca027,e52d6c54,Diba Nwegbo,NGA,LW,22-254,61,0,0,0,0,2,1,1,0,2,1,0,0,0,1,0,0,0,LW,0.0,0.0,0.0,0.0
B'ham Legion,https://fbref.com/en/players/e1e65f24/Rida-Zouhir,e1e65f24,e52d6c54,Rida Zouhir,CAN,MF,20-293,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MF,0.0,0.0,0.0,0.0
B'ham Legion,https://fbref.com/en/players/3964401f/Dawson-McCartney,3964401f,e52d6c54,Dawson McCartney,USA,AM,25-332,90,0,1,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,AM,0.0,0.0,0.0,0.0
B'ham Legion,https://fbref.com/en/players/e41bbc5d/Enzo-Martinez,e41bbc5d,e52d6c54,Enzo Martinez,URU,AM,33-348,90,0,0,0,0,2,1,0,0,2,2,0,0,0,0,0,0,0,AM,0.0,0.0,0.0,0.0
B'ham Legion,https://fbref.com/en/players/3a7bec1b/Tyler-Pasher,3a7bec1b,e52d6c54,Tyler Pasher,CAN,RW,30-137,45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,RW,0.0,0.0,0.0,0.0
B'ham Legion,https://fbref.com/en/players/75a0181e/Preston-Tabortetaka,75a0181e,e52d6c54,Preston Tabortetaka,CMR,"FW,MF",26-093,45,0,0,0,0,1,1,0,0,0,2,1,2,0,1,0,0,0,FW,0.0,0.0,0.0,0.0
B'ham Legion,https://fbref.com/en/players/a928bb49/Kobe-Hernandez-Foster,a928bb49,e52d6c54,Kobe Hernandez Foster,USA,DM,22-077,90,1,0,0,0,2,1,1,0,1,1,0,1,0,1,0,0,0,DM,0.0,0.0,0.0,0.0
B'ham Legion,https://fbref.com/en/players/c61aafd8/Moses-Mensah,c61aafd8,e52d6c54,Moses Mensah,GHA,LB,26-027,90,0,0,0,0,0,0,1,0,3,1,0,1,0,1,0,0,0,LB,0.0,0.0,0.0,0.0
B'ham Legion,https://fbref.com/en/players/0e104fd6/AJ-Paterson,0e104fd6,e52d6c54,AJ Paterson,GRN,CB,28-224,90,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,CB,0.0,0.0,0.0,0.0
B'ham Legion,https://fbref.com/en/players/1169c5eb/Alex-Crognale,1169c5eb,e52d6c54,Alex Crognale,USA,CB,30-015,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,CB,0.0,0.0,0.0,0.0
B'ham Legion,https://fbref.com/en/players/b9b0304a/Derek-Dodson,b9b0304a,e52d6c54,Derek Dodson,USA,RB,25-313,90,0,1,0,0,0,0,1,0,2,3,0,7,0,0,0,0,0,RB,0.0,0.0,0.0,0.0
B'ham Legion,https://fbref.com/en/players/6b9a35b3/Matt-Van-Oekel,6b9a35b3,e52d6c54,Matt Van Oekel,USA,GK,37-357,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GK,5.0,0.0,5.0,100.0
B'ham Legion,https://fbref.com/en/players/6b9a35b3/Matt-Van-Oekel,6b9a35b3,e52d6c54,Matt Van Oekel,USA,GK,37-357,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GK,5.0,0.0,5.0,100.0
TB Rowdies,https://fbref.com/en/players/83fdc123/Manuel-Arteaga,83fdc123,e52d6c54,Manuel Arteaga,VEN,FW,30-086,61,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
TB Rowdies,https://fbref.com/en/players/44f6672a/Cal-Jennings,44f6672a,e52d6c54,Cal Jennings,USA,"FW,MF",27-117,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
TB Rowdies,https://fbref.com/en/players/2822f3dd/Damien-Rivera,2822f3dd,e52d6c54,Damien Rivera,GUA,AM,21-278,61,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,AM,0.0,0.0,0.0,0.0
TB Rowdies,https://fbref.com/en/players/d90dd29e/Leo-Fernandes,d90dd29e,e52d6c54,Leo Fernandes,BRA,"FW,MF",32-263,29,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
TB Rowdies,https://fbref.com/en/players/bc307884/Ben-Bender,bc307884,e52d6c54,Ben Bender,USA,AM,23-188,90,0,0,0,0,3,0,0,0,1,4,0,5,0,0,0,0,0,AM,0.0,0.0,0.0,0.0
TB Rowdies,https://fbref.com/en/players/9fda5cd3/Ryan-Spaulding,9fda5cd3,e52d6c54,Ryan Spaulding,USA,DM,26-001,90,0,0,0,0,3,2,0,0,2,3,0,2,0,0,0,0,0,DM,0.0,0.0,0.0,0.0
TB Rowdies,https://fbref.com/en/players/9e08ab4c/Lewis-Hilton,9e08ab4c,e52d6c54,Lewis Hilton,ENG,DM,30-325,62,0,0,0,0,1,1,0,0,1,2,0,11,0,0,0,0,0,DM,0.0,0.0,0.0,0.0
TB Rowdies,https://fbref.com/en/players/40e1c628/Nathan-Worth,40e1c628,e52d6c54,Nathan Worth,USA,MF,17-198,28,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,MF,0.0,0.0,0.0,0.0
TB Rowdies,https://fbref.com/en/players/ece860cc/Jordan-Doherty,ece860cc,e52d6c54,Jordan Doherty,IRL,DM,24-013,90,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,DM,0.0,0.0,0.0,0.0
TB Rowdies,https://fbref.com/en/players/ddfc5f12/Pacifique-Niyongabire,ddfc5f12,e52d6c54,Pacifique Niyongabire,BDI,DM,24-180,90,0,0,0,0,2,0,0,0,0,1,0,3,0,2,0,0,0,DM,0.0,0.0,0.0,0.0
TB Rowdies,https://fbref.com/en/players/612a0951/Blake-Bodily,612a0951,e52d6c54,Blake Bodily,USA,CB,26-242,90,0,0,0,0,1,1,0,0,0,0,0,3,0,1,0,0,0,CB,0.0,0.0,0.0,0.0
TB Rowdies,https://fbref.com/en/players/b4bb58c4/Aaron-Guillen,b4bb58c4,e52d6c54,Aaron Guillen,USA,CB,31-080,85,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,CB,0.0,0.0,0.0,0.0
TB Rowdies,https://fbref.com/en/players/0e1f6ffa/Eddie-Munjoma,0e1f6ffa,e52d6c54,Eddie Munjoma,USA,"DF,MF",26-055,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DF,0.0,0.0,0.0,0.0
TB Rowdies,https://fbref.com/en/players/e068bed0/Freddy-Kleemann,e068bed0,e52d6c54,Freddy Kleemann,USA,CB,25-176,61,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,CB,0.0,0.0,0.0,0.0
TB Rowdies,https://fbref.com/en/players/33fdd2aa/Daniel-Crisostomo,33fdd2aa,e52d6c54,Daniel Crisostomo,USA,MF,27-239,29,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,MF,0.0,0.0,0.0,0.0
TB Rowdies,https://fbref.com/en/players/7b20d178/Jordan-Farr,7b20d178,e52d6c54,Jordan Farr,USA,GK,29-342,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GK,5.0,2.0,3.0,60.0
TB Rowdies,https://fbref.com/en/players/7b20d178/Jordan-Farr,7b20d178,e52d6c54,Jordan Farr,USA,GK,29-342,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GK,5.0,2.0,3.0,60.0
Memphis 901,https://fbref.com/en/players/4c46fd1e/Dylan-Borczak,4c46fd1e,3cef43f2,Dylan Borczak,USA,FW,25-090,74,0,0,0,0,2,0,0,0,0,2,0,1,0,1,0,0,0,FW,0.0,0.0,0.0,0.0
Memphis 901,https://fbref.com/en/players/02a9fccf/Panos-Armenakas,02a9fccf,3cef43f2,Panos Armenakas,AUS,"FW,MF",26-037,16,0,0,0,0,1,1,0,0,0,1,0,4,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
Memphis 901,https://fbref.com/en/players/ee340142/Noe-Meza,ee340142,3cef43f2,Noe Meza,USA,AM,26-211,89,0,0,0,0,4,0,0,0,2,1,0,4,0,1,0,0,0,AM,0.0,0.0,0.0,0.0
Memphis 901,https://fbref.com/en/players/2203da5f/Nighte-Pickering,2203da5f,3cef43f2,Nighte Pickering,USA,FW,19-229,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
Memphis 901,https://fbref.com/en/players/0d74a643/Bruno-Lapa,0d74a643,3cef43f2,Bruno Lapa,BRA,AM,27-124,45,0,0,0,0,2,1,0,0,1,1,0,1,0,0,0,0,0,AM,0.0,0.0,0.0,0.0
Memphis 901,https://fbref.com/en/players/1cc1f1cf/Abdel-Yacoubou,1cc1f1cf,3cef43f2,Abdel Yacoubou,TOG,DF,27-155,45,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,DF,0.0,0.0,0.0,0.0
Memphis 901,https://fbref.com/en/players/ce23c94d/Luiz-Fernando,ce23c94d,3cef43f2,Luiz Fernando,BRA,AM,27-080,45,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,AM,0.0,0.0,0.0,0.0
Memphis 901,https://fbref.com/en/players/b7ee996f/Jon-Bakero,b7ee996f,3cef43f2,Jon Bakero,ESP,"FW,MF",28-123,45,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
Memphis 901,https://fbref.com/en/players/3fad8026/Leston-Paul,3fad8026,3cef43f2,Leston Paul,TRI,DM,34-184,90,0,0,0,0,3,1,0,0,1,5,0,0,0,0,0,0,0,DM,0.0,0.0,0.0,0.0
Memphis 901,https://fbref.com/en/players/3be1a627/Emerson-Hyndman,3be1a627,3cef43f2,Emerson Hyndman,USA,DM,28-155,90,0,0,0,0,7,2,0,0,1,1,0,0,0,0,0,0,0,DM,0.0,0.0,0.0,0.0
Memphis 901,https://fbref.com/en/players/0e854aae/Akeem-Ward,0e854aae,3cef43f2,Akeem Ward,USA,LB,28-249,90,0,0,0,0,3,1,0,0,0,0,0,3,0,1,0,0,0,LB,0.0,0.0,0.0,0.0
Memphis 901,https://fbref.com/en/players/feaf1d75/Lucas-Turci,feaf1d75,3cef43f2,Lucas Turci,BRA,CB,28-019,90,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,CB,0.0,0.0,0.0,0.0
Memphis 901,https://fbref.com/en/players/52a6ef30/Abdoulaye-Cissoko,52a6ef30,3cef43f2,Abdoulaye Cissoko,FRA,CB,24-259,90,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,CB,0.0,0.0,0.0,0.0
Memphis 901,https://fbref.com/en/players/df5ee3d0/Oscar-Jimenez,df5ee3d0,3cef43f2,Oscar Jimenez,USA,RB,34-313,62,0,0,0,0,4,1,0,0,0,1,0,16,0,1,0,0,0,RB,0.0,0.0,0.0,0.0
Memphis 901,https://fbref.com/en/players/621a4365/Alvaro-Quezada,621a4365,3cef43f2,Alvaro Quezada,USA,"DF,MF",25-191,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,DF,0.0,0.0,0.0,0.0
Memphis 901,https://fbref.com/en/players/8a37dd84/Tyler-Deric,8a37dd84,3cef43f2,Tyler Deric,USA,GK,36-012,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,GK,3.0,0.0,3.0,100.0
Hartford Athletic,https://fbref.com/en/players/31429cca/Mamadou-Dieng,31429cca,3cef43f2,Mamadou Dieng,SEN,FW,20-220,90,0,0,0,0,3,0,0,0,2,2,1,0,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
Hartford Athletic,https://fbref.com/en/players/7bb23f0e/Marcus-Epps,7bb23f0e,3cef43f2,Marcus Epps,USA,AM,29-239,90,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,AM,0.0,0.0,0.0,0.0
Hartford Athletic,https://fbref.com/en/players/b2e0370d/Danny-Barrera,b2e0370d,3cef43f2,Danny Barrera,USA,AM,34-247,67,0,0,0,0,2,1,0,0,3,1,0,3,0,0,0,0,0,AM,0.0,0.0,0.0,0.0
Hartford Athletic,https://fbref.com/en/players/b5d2014f/Dantouma-Toure,b5d2014f,3cef43f2,Dantouma Toure,GUI,MF,20-091,23,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,MF,0.0,0.0,0.0,0.0
Hartford Athletic,https://fbref.com/en/players/9e8e2b3e/Kyle-Edwards,9e8e2b3e,3cef43f2,Kyle Edwards,VIN,AM,28-240,90,0,0,0,0,1,1,0,0,1,1,0,0,0,2,0,0,0,AM,0.0,0.0,0.0,0.0
Hartford Athletic,https://fbref.com/en/players/1d531c57/Marlon-Hairston,1d531c57,3cef43f2,Marlon Hairston,USA,DM,30-172,90,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,DM,0.0,0.0,0.0,0.0
Hartford Athletic,https://fbref.com/en/players/35429371/Beverly-Makangila,35429371,3cef43f2,Beverly Makangila,COD,DM,24-153,67,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,DM,0.0,0.0,0.0,0.0
Hartford Athletic,https://fbref.com/en/players/ed8d0da6/Anderson-Asiedu,ed8d0da6,3cef43f2,Anderson Asiedu,GHA,MF,28-091,22,0,0,0,0,0,0,2,1,2,0,0,1,0,0,0,0,0,MF,0.0,0.0,0.0,0.0
Hartford Athletic,https://fbref.com/en/players/82f1aedc/Griffin-Tomas,82f1aedc,3cef43f2,Griffin Tomas,USA,LB,23-110,75,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,LB,0.0,0.0,0.0,0.0
Hartford Athletic,https://fbref.com/en/players/05b360ed/Tyler-Freeman,05b360ed,3cef43f2,Tyler Freeman,USA,FW,21-246,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
