team_name,player_url,player_id,match_id,player,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,fouls,fouled,offsides,crosses,tackles_wom,interceptions,own_goals,pens_won,penalties_conceded,primary_position,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct
TB Rowdies,https://fbref.com/en/players/473902d6/Juan-Tejada,473902d6,488b9a35,Juan Tejada,PAN,FW,23-215,78,0,0,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
TB Rowdies,https://fbref.com/en/players/6ea83b25/Kyle-Murphy,6ea83b25,488b9a35,Kyle Murphy,USA,FW,27-249,12,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
TB Rowdies,https://fbref.com/en/players/81d66e69/Kevin-Mendoza,81d66e69,488b9a35,Kevin Mendoza,MEX,FW,26-221,45,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
TB Rowdies,https://fbref.com/en/players/d4a2c910/Lucky-Mkosana,d4a2c910,488b9a35,Lucky Mkosana,ZIM,FW,32-321,45,1,0,0,0,4,3,0,0,1,1,0,2,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
TB Rowdies,https://fbref.com/en/players/04e37c0e/Malik-Johnson,04e37c0e,488b9a35,Malik Johnson,CAN,LM,22-125,90,0,1,0,0,1,0,0,0,0,3,0,5,0,1,0,0,0,LM,0.0,0.0,0.0,0.0
TB Rowdies,https://fbref.com/en/players/9e08ab4c/Lewis-Hilton,9e08ab4c,488b9a35,Lewis Hilton,ENG,CM,26-299,90,0,0,0,0,1,0,0,0,1,1,0,13,0,2,0,0,0,CM,0.0,0.0,0.0,0.0
TB Rowdies,https://fbref.com/en/players/e88873c3/Dominic-Oduro,e88873c3,488b9a35,Dominic Oduro,GHA,CM,25-206,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CM,0.0,0.0,0.0,0.0
TB Rowdies,https://fbref.com/en/players/0aeffaf7/Adam-Najem,0aeffaf7,488b9a35,Adam Najem,AFG,MF,25-210,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,MF,0.0,0.0,0.0,0.0
TB Rowdies,https://fbref.com/en/players/ece860cc/Jordan-Doherty,ece860cc,488b9a35,Jordan Doherty,IRL,CM,19-353,45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,CM,0.0,0.0,0.0,0.0
TB Rowdies,https://fbref.com/en/players/80b9e218/Yann-Ekra,80b9e218,488b9a35,Yann Ekra,FRA,"FW,MF",29-250,45,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
TB Rowdies,https://fbref.com/en/players/113d887e/Mustapha-Dumbuya,113d887e,488b9a35,Mustapha Dumbuya,SLE,RM,33-009,67,0,0,0,0,0,0,0,0,1,1,0,2,0,1,0,0,0,RM,0.0,0.0,0.0,0.0
