team_name,player_url,player_id,match_id,player,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,fouls,fouled,offsides,crosses,tackles_wom,interceptions,own_goals,pens_won,penalties_conceded,primary_position,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct
Hartford Athletic,https://fbref.com/en/players/31429cca/Mamadou-Dieng,31429cca,10e0c0cc,Mamadou Dieng,SEN,FW,21-162,90,0,0,0,0,4,2,0,0,0,2,0,3,0,1,0,0,0,FW,0.0,0.0,0.0,0.0
Hartford Athletic,https://fbref.com/en/players/a41992b2/Deshane-Beckford,a41992b2,10e0c0cc,Deshane Beckford,JAM,AM,27-120,61,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,AM,0.0,0.0,0.0,0.0
Hartford Athletic,https://fbref.com/en/players/b02d3196/Adewale-Obalola,b02d3196,10e0c0cc,Adewale Obalola,NGA,FW,20-223,29,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
Hartford Athletic,https://fbref.com/en/players/9837830f/Michee-Ngalina,9837830f,10e0c0cc,Michee Ngalina,COD,AM,25-101,90,0,0,0,0,3,1,0,0,0,1,1,1,0,0,0,0,0,AM,0.0,0.0,0.0,0.0
Hartford Athletic,https://fbref.com/en/players/569b7d4c/Emmanuel-Samadiya,569b7d4c,10e0c0cc,Emmanuel Samadiya,SLE,DM,24-088,90,0,0,0,0,1,0,0,0,1,2,0,14,0,2,0,0,0,DM,0.0,0.0,0.0,0.0
Hartford Athletic,https://fbref.com/en/players/1d531c57/Marlon-Hairston,1d531c57,10e0c0cc,Marlon Hairston,USA,DM,31-115,76,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,DM,0.0,0.0,0.0,0.0
Hartford Athletic,https://fbref.com/en/players/35429371/Beverly-Makangila,35429371,10e0c0cc,Beverly Makangila,COD,MF,25-096,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MF,0.0,0.0,0.0,0.0
Hartford Athletic,https://fbref.com/en/players/437fe16f/Jonathan-Jimenez,437fe16f,10e0c0cc,Jonathan Jimenez,USA,DM,24-082,61,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,DM,0.0,0.0,0.0,0.0
Hartford Athletic,https://fbref.com/en/players/1b34c951/Samuel-Careaga,1b34c951,10e0c0cc,Samuel Careaga,ARG,MF,23-037,29,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,MF,0.0,0.0,0.0,0.0
Hartford Athletic,https://fbref.com/en/players/3a9911ce/Sebastian-Anderson,3a9911ce,10e0c0cc,Sebastian Anderson,USA,DM,22-342,90,0,0,0,0,3,0,0,0,2,3,0,6,0,1,0,0,0,DM,0.0,0.0,0.0,0.0
Hartford Athletic,https://fbref.com/en/players/c0423ac4/Jordan-Scarlett,c0423ac4,10e0c0cc,Jordan Scarlett,JAM,CB,30-008,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,CB,0.0,0.0,0.0,0.0
Hartford Athletic,https://fbref.com/en/players/8f87602d/Joe-Farrell,8f87602d,10e0c0cc,Joe Farrell,USA,CB,31-153,90,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,CB,0.0,0.0,0.0,0.0
Hartford Athletic,https://fbref.com/en/players/498a8edf/TJ-Presthus,498a8edf,10e0c0cc,TJ Presthus,,CB,0,85,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,CB,0.0,0.0,0.0,0.0
Hartford Athletic,https://fbref.com/en/players/f4462455/Adrian-Diz-Pe,f4462455,10e0c0cc,Adrian Diz Pe,CUB,DF,31-134,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DF,0.0,0.0,0.0,0.0
Hartford Athletic,https://fbref.com/en/players/07666c75/Antony-Siaha,07666c75,10e0c0cc,Antony Siaha,CMR,GK,27-080,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GK,1.0,1.0,0.0,0.0
TB Rowdies,https://fbref.com/en/players/83fdc123/Manuel-Arteaga,83fdc123,10e0c0cc,Manuel Arteaga,VEN,FW,31-029,57,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
TB Rowdies,https://fbref.com/en/players/43cc460f/Woobens-Pacius,43cc460f,10e0c0cc,Woobens Pacius,HAI,FW,24-066,33,1,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,FW,0.0,0.0,0.0,0.0
TB Rowdies,https://fbref.com/en/players/d90dd29e/Leo-Fernandes,d90dd29e,10e0c0cc,Leo Fernandes,BRA,FW,33-205,56,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
TB Rowdies,https://fbref.com/en/players/f0d4e54d/Joseph-Skinner,f0d4e54d,10e0c0cc,Joseph Skinner,USA,DF,22-116,34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,DF,0.0,0.0,0.0,0.0
TB Rowdies,https://fbref.com/en/players/612a0951/Blake-Bodily,612a0951,10e0c0cc,Blake Bodily,USA,LM,27-184,90,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,LM,0.0,0.0,0.0,0.0
TB Rowdies,https://fbref.com/en/players/049d2742/Ollie-Bassett,049d2742,10e0c0cc,Ollie Bassett,NIR,CM,27-132,57,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,CM,0.0,0.0,0.0,0.0
TB Rowdies,https://fbref.com/en/players/6659fa75/Nick-Moon,6659fa75,10e0c0cc,Nick Moon,USA,MF,29-046,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MF,0.0,0.0,0.0,0.0
TB Rowdies,https://fbref.com/en/players/33fdd2aa/Daniel-Crisostomo,33fdd2aa,10e0c0cc,Daniel Crisostomo,USA,CM,28-181,90,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,CM,0.0,0.0,0.0,0.0
TB Rowdies,https://fbref.com/en/players/9e08ab4c/Lewis-Hilton,9e08ab4c,10e0c0cc,Lewis Hilton,ENG,CM,31-267,90,0,1,0,0,0,0,1,0,1,0,0,6,0,1,0,0,0,CM,0.0,0.0,0.0,0.0
TB Rowdies,https://fbref.com/en/players/1a1614c5/Laurence-Wyke,1a1614c5,10e0c0cc,Laurence Wyke,ENG,RM,28-299,90,0,0,0,0,0,0,1,0,1,0,0,4,0,1,0,0,0,RM,0.0,0.0,0.0,0.0
TB Rowdies,https://fbref.com/en/players/b4bb58c4/Aaron-Guillen,b4bb58c4,10e0c0cc,Aaron Guillen,USA,CB,32-023,90,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,CB,0.0,0.0,0.0,0.0
TB Rowdies,https://fbref.com/en/players/e620dcbb/Robert-Castellanos,e620dcbb,10e0c0cc,Robert Castellanos,USA,CB,27-066,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,CB,0.0,0.0,0.0,0.0
TB Rowdies,https://fbref.com/en/players/1dfaa68d/Thomas-Vancaeyezeele,1dfaa68d,10e0c0cc,Thomas Vancaeyezeele,GUF,CB,30-354,90,0,0,0,0,0,0,1,0,2,1,0,2,0,0,0,0,0,CB,0.0,0.0,0.0,0.0
TB Rowdies,https://fbref.com/en/players/e01db842/Ethan-Bandre,e01db842,10e0c0cc,Ethan Bandre,USA,GK,26-305,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GK,3.0,0.0,3.0,100.0
FC Tulsa,https://fbref.com/en/players/682b151c/Taylor-Calheira,682b151c,cc403e8b,Taylor Calheira,USA,FW,23-081,90,0,0,0,0,2,0,0,0,2,0,0,1,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
FC Tulsa,https://fbref.com/en/players/272c1aaf/Kalil-ElMedkhar,272c1aaf,cc403e8b,Kalil ElMedkhar,USA,AM,25-332,74,0,0,0,0,3,1,0,0,0,0,1,3,0,0,0,0,0,AM,0.0,0.0,0.0,0.0
FC Tulsa,https://fbref.com/en/players/cadbd9aa/Alexander-Dalou,cadbd9aa,cc403e8b,Alexander Dalou,USA,MF,24-326,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,MF,0.0,0.0,0.0,0.0
FC Tulsa,https://fbref.com/en/players/736f1a3a/Jamie-Webber,736f1a3a,cc403e8b,Jamie Webber,RSA,AM,27-185,74,0,1,0,0,1,0,0,0,2,0,0,5,0,0,0,0,0,AM,0.0,0.0,0.0,0.0
FC Tulsa,https://fbref.com/en/players/6c1f8f8e/Giordano-Colli,6c1f8f8e,cc403e8b,Giordano Colli,AUS,MF,25-126,16,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,MF,0.0,0.0,0.0,0.0
FC Tulsa,https://fbref.com/en/players/c5e3e29c/Lucas-Stauffer,c5e3e29c,cc403e8b,Lucas Stauffer,USA,DM,30-086,90,0,0,0,0,0,0,0,0,1,1,0,5,0,0,0,0,0,DM,0.0,0.0,0.0,0.0
