team_name,player_url,player_id,match_id,player,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,fouls,fouled,offsides,crosses,tackles_wom,interceptions,own_goals,pens_won,penalties_conceded,primary_position,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct
Loudoun United,https://fbref.com/en/players/0becbc9b/Kwame-Awuah,0becbc9b,0e0b2a9f,Kwame Awuah,CAN,FW,28-311,59,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
Loudoun United,https://fbref.com/en/players/c1a323a6/Jacob-Erlandson,c1a323a6,0e0b2a9f,Jacob Erlandson,USA,DF,25-208,31,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,DF,0.0,0.0,0.0,0.0
Loudoun United,https://fbref.com/en/players/f57f77ac/Keegan-Tingey,f57f77ac,0e0b2a9f,Keegan Tingey,USA,LW,24-052,90,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,LW,0.0,0.0,0.0,0.0
Loudoun United,https://fbref.com/en/players/2acbf26d/Wesley-Leggett,2acbf26d,0e0b2a9f,Wesley Leggett,USA,AM,23-206,90,0,0,0,0,1,0,0,0,2,6,0,0,0,1,0,0,0,AM,0.0,0.0,0.0,0.0
Loudoun United,https://fbref.com/en/players/272c1aaf/Kalil-ElMedkhar,272c1aaf,0e0b2a9f,Kalil ElMedkhar,USA,AM,25-051,59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,AM,0.0,0.0,0.0,0.0
Loudoun United,https://fbref.com/en/players/ad454d78/Florian-Valot,ad454d78,0e0b2a9f,Florian Valot,FRA,"FW,MF",31-239,31,0,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
Loudoun United,https://fbref.com/en/players/2484e983/Tommy-Williamson,2484e983,0e0b2a9f,Tommy Williamson,USA,RW,25-156,73,0,0,0,0,2,2,0,0,2,1,0,0,0,0,0,0,0,RW,0.0,0.0,0.0,0.0
Loudoun United,https://fbref.com/en/players/74ba46bc/Zach-Ryan,74ba46bc,0e0b2a9f,Zach Ryan,USA,FW,25-268,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
Loudoun United,https://fbref.com/en/players/3b0f3e7a/Keegan-Hughes,3b0f3e7a,0e0b2a9f,Keegan Hughes,USA,DM,24-078,84,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,DM,0.0,0.0,0.0,0.0
Loudoun United,https://fbref.com/en/players/935d7a56/Riley-Bidois,935d7a56,0e0b2a9f,Riley Bidois,NZL,FW,22-210,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
Loudoun United,https://fbref.com/en/players/fa20d901/Yanis-Leerman,fa20d901,0e0b2a9f,Yanis Leerman,FRA,DM,26-115,90,0,0,0,0,0,0,1,0,1,0,0,2,0,1,0,0,0,DM,0.0,0.0,0.0,0.0
Loudoun United,https://fbref.com/en/players/297f64d8/Robby-Dambrot,297f64d8,0e0b2a9f,Robby Dambrot,USA,CB,29-355,90,0,0,0,0,1,1,0,0,3,0,0,2,0,2,0,0,0,CB,0.0,0.0,0.0,0.0
Loudoun United,https://fbref.com/en/players/ecbca580/Thomas-McCabe,ecbca580,0e0b2a9f,Thomas McCabe,USA,CB,26-187,90,0,0,0,0,2,0,0,0,0,1,0,5,0,0,0,0,0,CB,0.0,0.0,0.0,0.0
Loudoun United,https://fbref.com/en/players/df4963e7/Isaiah-Johnston,df4963e7,0e0b2a9f,Isaiah Johnston,CAN,CB,23-055,59,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,CB,0.0,0.0,0.0,0.0
Loudoun United,https://fbref.com/en/players/51f50135/Drew-Skundrich,51f50135,0e0b2a9f,Drew Skundrich,USA,"DF,MF",29-021,31,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,DF,0.0,0.0,0.0,0.0
Loudoun United,https://fbref.com/en/players/97d74cea/Hugo-Fauroux,97d74cea,0e0b2a9f,Hugo Fauroux,FRA,GK,28-046,90,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,GK,5.0,1.0,4.0,80.0
Indy Eleven,https://fbref.com/en/players/a851a29d/Maalique-Foster,a851a29d,0e0b2a9f,Maalique Foster,JAM,FW,27-338,62,0,0,0,0,1,1,0,0,1,0,0,3,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
Indy Eleven,https://fbref.com/en/players/68cd160e/Jack-Blake,68cd160e,0e0b2a9f,Jack Blake,SCO,MF,30-016,28,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,MF,0.0,0.0,0.0,0.0
Indy Eleven,https://fbref.com/en/players/8bb1c744/Augustine-Williams,8bb1c744,0e0b2a9f,Augustine Williams,SLE,FW,27-066,87,0,0,0,0,2,0,0,0,1,2,1,3,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
