"team_name","player_url","player_id","match_id","player","lineup_status","nationality","position","age","minutes","goals","assists","pens_made","pens_att","shots","shots_on_target","cards_yellow","cards_red","fouls","fouled","offsides","crosses","tackles_won","interceptions","own_goals","pens_won","penalties_conceded","primary_position","gk_shots_on_target_against","gk_goals_against","gk_saves","gk_save_pct"
"Tulsa","https://fbref.com/en/players/9d44880d/Brian-Wright","9d44880d","4d1d1875","Brian Wright","Starter","CAN","FW","22-139","90","0","1","0","0","2","0","0","0","1","1","0","1","0","0","0","0","0","FW",0.0,0.0,0.0,0.0
"Tulsa","https://fbref.com/en/players/86c3cbb1/Christian-Thierjung","86c3cbb1","4d1d1875","Christian Thierjung","Starter","USA","AM","22-217","90","0","0","0","0","4","0","0","0","0","1","1","2","2","0","0","0","0","AM",0.0,0.0,0.0,0.0
"Tulsa","https://fbref.com/en/players/9a241b77/Juan-Pablo-Caffa","9a241b77","4d1d1875","Juan Pablo Caffa","Starter","ARG","AM","32-314","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","AM",0.0,0.0,0.0,0.0
"Tulsa","https://fbref.com/en/players/90710b70/Joey-Calistri","90710b70","4d1d1875","Joey Calistri","Sub","USA","FW,MF","23-263","73","1","0","0","0","2","1","0","0","0","1","0","1","0","1","0","0","0","FW",0.0,0.0,0.0,0.0
"Tulsa","https://fbref.com/en/players/bffd7272/Joaquin-Rivas","bffd7272","4d1d1875","Joaquin Rivas","Starter","SLV","AM","25-106","90","0","0","0","0","6","3","0","0","2","1","0","1","1","0","0","0","0","AM",0.0,0.0,0.0,0.0
"Tulsa","https://fbref.com/en/players/54094774/Collin-Fernandez","54094774","4d1d1875","Collin Fernandez","Starter","USA","DM","20-178","59","0","0","0","0","1","0","0","0","2","2","0","1","0","0","0","0","0","DM",0.0,0.0,0.0,0.0
"Tulsa","https://fbref.com/en/players/d2173b7b/Jacori-Hayes","d2173b7b","4d1d1875","Jacori Hayes","Sub","USA","MF","22-042","31","0","0","0","0","0","0","0","0","1","0","0","0","2","1","0","0","0","MF",0.0,0.0,0.0,0.0
"Tulsa","https://fbref.com/en/players/bd4460b1/Brandt-Bronico","bd4460b1","4d1d1875","Brandt Bronico","Starter","USA","DM","22-051","90","0","0","0","0","0","0","1","0","3","0","0","0","0","3","0","0","0","DM",0.0,0.0,0.0,0.0
"Tulsa","https://fbref.com/en/players/bb67b6b0/Jorge-Luis-Corrales","bb67b6b0","4d1d1875","Jorge Luis Corrales","Starter","CUB","LB","26-082","70","1","0","0","0","1","1","0","0","0","2","0","6","0","2","0","0","0","LB",0.0,0.0,0.0,0.0
"Tulsa","https://fbref.com/en/players/b4bb58c4/Aaron-Guillen","b4bb58c4","4d1d1875","Aaron Guillen","Sub","USA","DF","24-048","20","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","DF",0.0,0.0,0.0,0.0
"Tulsa","https://fbref.com/en/players/0cbd9569/Modou-Jadama","0cbd9569","4d1d1875","Modou Jadama","Starter","USA","CB","23-146","90","0","0","0","0","3","0","0","0","0","1","0","0","0","2","1","0","0","CB",0.0,0.0,0.0,0.0
"Tulsa","https://fbref.com/en/players/f36566e9/Bradley-Bourgeois","f36566e9","4d1d1875","Bradley Bourgeois","Starter","USA","CB","23-119","90","0","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","0","CB",0.0,0.0,0.0,0.0
"Tulsa","https://fbref.com/en/players/cd8ac8ba/Jaime-Ayala-Jain","cd8ac8ba","4d1d1875","Jaime Ayala Jain","Starter","MEX","RB","26-328","90","0","0","0","0","0","0","0","0","3","1","0","8","2","4","0","0","0","RB",0.0,0.0,0.0,0.0
"Tulsa","https://fbref.com/en/players/da243f59/Fabian-Cerda","da243f59","4d1d1875","Fabian Cerda","Starter","CHI","GK","28-184","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","GK",6.0,1.0,5.0,83.3
"Saint Louis FC","https://fbref.com/en/players/2f65330c/Christian-Volesky","2f65330c","4d1d1875","Christian Volesky","Starter","ARG","FW","24-329","90","0","0","0","0","1","1","0","0","3","0","0","0","1","0","0","0","0","FW",0.0,0.0,0.0,0.0
"Saint Louis FC","https://fbref.com/en/players/3b46ca53/Mats-Bjurman","3b46ca53","4d1d1875","Mats Bjurman","Starter","USA","AM","23-154","45","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","AM",0.0,0.0,0.0,0.0
"Saint Louis FC","https://fbref.com/en/players/71372bc9/Octavio-Guzman","71372bc9","4d1d1875","Octavio Guzman","Sub","USA","MF","26-257","45","0","0","0","0","0","0","0","0","0","0","0","5","2","4","0","0","0","MF",0.0,0.0,0.0,0.0
"Saint Louis FC","https://fbref.com/en/players/a16f0345/Emmanuel-Appiah","a16f0345","4d1d1875","Emmanuel Appiah","Starter","USA","AM","23-318","90","0","0","0","0","1","1","0","0","1","1","0","7","0","0","0","0","0","AM",0.0,0.0,0.0,0.0
"Saint Louis FC","https://fbref.com/en/players/c2fba78f/Max-Alvarez","c2fba78f","4d1d1875","Max Alvarez","Starter","USA","AM","26-055","65","0","0","0","0","2","1","0","0","1","3","0","4","1","0","0","0","0","AM",0.0,0.0,0.0,0.0
"Saint Louis FC","https://fbref.com/en/players/51fc6842/Seth-Rudolph","51fc6842","4d1d1875","Seth Rudolph","Sub","USA","FW","26-095","25","0","0","0","0","2","2","0","0","0","0","0","0","1","0","0","0","0","FW",0.0,0.0,0.0,0.0
"Saint Louis FC","https://fbref.com/en/players/d37f9cb4/Ivan-Mirkovic","d37f9cb4","4d1d1875","Ivan Mirkovic","Starter","SRB","DM","30-138","45","0","0","0","0","1","0","1","0","2","1","0","0","0","2","0","0","0","DM",0.0,0.0,0.0,0.0
"Saint Louis FC","https://fbref.com/en/players/3d9dd99a/Tyler-David","3d9dd99a","4d1d1875","Tyler David","Sub","USA","MF","23-162","45","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0","0","0","MF",0.0,0.0,0.0,0.0
"Saint Louis FC","https://fbref.com/en/players/1c32e541/Dragan-Stojkov","1c32e541","4d1d1875","Dragan Stojkov","Starter","MKD","DM","29-168","90","0","0","0","0","1","1","0","0","1","2","0","0","4","0","0","0","0","DM",0.0,0.0,0.0,0.0
"Saint Louis FC","https://fbref.com/en/players/56e6d772/Ryan-Howe","56e6d772","4d1d1875","Ryan Howe","Starter","USA","LB","23-324","90","0","0","0","0","1","0","0","0","1","1","0","4","1","3","0","0","0","LB",0.0,0.0,0.0,0.0
"Saint Louis FC","https://fbref.com/en/players/3adea0c9/A-J-Cochran","3adea0c9","4d1d1875","A J Cochran","Starter","USA","CB","24-182","90","0","0","0","0","0","0","0","0","1","0","0","0","3","5","0","0","0","CB",0.0,0.0,0.0,0.0
"Saint Louis FC","https://fbref.com/en/players/10e99a97/Tony-Walls","10e99a97","4d1d1875","Tony Walls","Starter","USA","CB","27-206","90","0","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0","0","CB",0.0,0.0,0.0,0.0
"Saint Louis FC","https://fbref.com/en/players/89106466/Emir-Alihodzic","89106466","4d1d1875","Emir Alihodzic","Starter","USA","RB","23-342","90","0","0","0","0","0","0","0","0","0","0","0","3","3","1","0","0","0","RB",0.0,0.0,0.0,0.0
"Saint Louis FC","https://fbref.com/en/players/d4b0f5bb/Devala-Gorrick","d4b0f5bb","4d1d1875","Devala Gorrick","Starter","USA","GK","30-033","90","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","GK",5.0,2.0,3.0,60.0
