"team_name","player_url","player_id","match_id","player","lineup_status","nationality","position","age","minutes","goals","assists","pens_made","pens_att","shots","shots_on_target","cards_yellow","cards_red","fouls","fouled","offsides","crosses","tackles_won","interceptions","own_goals","pens_won","penalties_conceded","primary_position","gk_shots_on_target_against","gk_goals_against","gk_saves","gk_save_pct"
"Nashville","https://fbref.com/en/players/c9b098db/Matt-LaGrassa","c9b098db","83dbabe2","Matt LaGrassa","Starter","USA","FW","25-234","90","0","0","0","0","2","0","0","0","2","0","0","2","0","0","0","0","0","FW",0.0,0.0,0.0,0.0
"Nashville","https://fbref.com/en/players/24d65616/Tucker-Hume","24d65616","83dbabe2","Tucker Hume","Starter","USA","FW","25-027","72","0","0","0","0","3","2","0","0","0","0","0","1","0","0","0","0","0","FW",0.0,0.0,0.0,0.0
"Nashville","https://fbref.com/en/players/233874f8/Brandon-Allen","233874f8","83dbabe2","Brandon Allen","Sub","USA","FW","24-345","18","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","FW",0.0,0.0,0.0,0.0
"Nashville","https://fbref.com/en/players/f4267fae/Alan-Winn","f4267fae","83dbabe2","Alan Winn","Starter","USA","LM","22-212","72","0","0","0","0","1","1","0","0","0","0","1","2","0","0","0","0","0","LM",0.0,0.0,0.0,0.0
"Nashville","https://fbref.com/en/players/480d3bcc/Taylor-Washington","480d3bcc","83dbabe2","Taylor Washington","Sub","USA","DF,MF","25-033","18","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","DF",0.0,0.0,0.0,0.0
"Nashville","https://fbref.com/en/players/8ed78284/Bolu-Akinyode","8ed78284","83dbabe2","Bolu Akinyode","Starter","NGA","CM","24-111","90","0","0","0","0","0","0","0","0","2","2","0","0","8","0","0","0","0","CM",0.0,0.0,0.0,0.0
"Nashville","https://fbref.com/en/players/d53b3462/Michael-Reed","d53b3462","83dbabe2","Michael Reed","Starter","USA","CM","30-325","90","0","0","0","0","0","0","0","0","2","0","1","6","0","1","0","0","0","CM",0.0,0.0,0.0,0.0
"Nashville","https://fbref.com/en/players/dd4ddd03/Lebogang-Moloto","dd4ddd03","83dbabe2","Lebogang Moloto","Starter","RSA","RM","28-120","90","1","0","0","0","6","2","0","0","0","2","0","6","1","0","0","0","0","RM",0.0,0.0,0.0,0.0
"Nashville","https://fbref.com/en/players/a4910f05/Justin-Davis","a4910f05","83dbabe2","Justin Davis","Starter","USA","LB","30-135","90","0","0","0","0","0","0","0","0","0","1","0","3","2","0","0","0","0","LB",0.0,0.0,0.0,0.0
"Nashville","https://fbref.com/en/players/7a378afa/Liam-Doyle","7a378afa","83dbabe2","Liam Doyle","Starter","IOM","CB","26-079","90","0","0","0","0","1","0","0","0","3","0","0","0","1","1","0","0","0","CB",0.0,0.0,0.0,0.0
"Nashville","https://fbref.com/en/players/f36566e9/Bradley-Bourgeois","f36566e9","83dbabe2","Bradley Bourgeois","Starter","USA","CB","24-158","52","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","CB",0.0,0.0,0.0,0.0
"Nashville","https://fbref.com/en/players/91465531/London-Woodberry","91465531","83dbabe2","London Woodberry","Sub","USA","DF","27-113","38","0","0","0","0","0","0","0","0","1","0","0","0","3","0","1","0","0","DF",0.0,0.0,0.0,0.0
"Nashville","https://fbref.com/en/players/207d5de0/Kosuke-Kimura","207d5de0","83dbabe2","Kosuke Kimura","Starter","JPN","RB","34-127","90","0","1","0","0","0","0","0","0","1","2","0","6","0","0","0","0","0","RB",0.0,0.0,0.0,0.0
"Nashville","https://fbref.com/en/players/d462a66b/Matt-Pickens","d462a66b","83dbabe2","Matt Pickens","Starter","USA","GK","36-166","90","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","GK",5.0,2.0,4.0,80.0
"TB Rowdies","https://fbref.com/en/players/fd531ced/Sebastian-Guenzatti","fd531ced","83dbabe2","Sebastian Guenzatti","Starter","URU","FW","27-072","90","0","0","0","0","0","0","1","0","4","3","0","0","1","0","0","0","0","FW",0.0,0.0,0.0,0.0
"TB Rowdies","https://fbref.com/en/players/305d9fb5/Georgi-Hristov","305d9fb5","83dbabe2","Georgi Hristov","Starter","BUL","FW","33-251","60","1","0","1","1","2","1","0","0","1","3","0","0","1","0","0","1","0","FW",0.0,0.0,0.0,0.0
"TB Rowdies","https://fbref.com/en/players/8aeab818/Junior-Flemmings","8aeab818","83dbabe2","Junior Flemmings","Sub","JAM","FW,MF","22-245","30","0","0","0","0","2","1","0","0","0","2","0","0","0","1","0","0","0","FW",0.0,0.0,0.0,0.0
"TB Rowdies","https://fbref.com/en/players/b7ab2526/Zac-Portillos","b7ab2526","83dbabe2","Zac Portillos","Starter","USA","LW","26-242","90","0","0","0","0","1","1","0","0","0","1","0","2","1","3","0","0","0","LW",0.0,0.0,0.0,0.0
"TB Rowdies","https://fbref.com/en/players/2c2f117b/Joe-Cole","2c2f117b","83dbabe2","Joe Cole","Starter","ENG","AM","36-314","69","0","0","0","0","1","0","0","0","0","0","0","0","2","1","0","0","0","AM",0.0,0.0,0.0,0.0
"TB Rowdies","https://fbref.com/en/players/d66150b8/Martin-Vingaard","d66150b8","83dbabe2","Martin Vingaard","Sub","DEN","MF","33-182","21","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","MF",0.0,0.0,0.0,0.0
"TB Rowdies","https://fbref.com/en/players/b5c5f5ad/Kwadwo-Poku","b5c5f5ad","83dbabe2","Kwadwo Poku","Starter","GHA","AM","26-211","81","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","AM",0.0,0.0,0.0,0.0
"TB Rowdies","https://fbref.com/en/players/78bbb2f9/Kyle-Porter","78bbb2f9","83dbabe2","Kyle Porter","Sub","CAN","FW,MF","28-242","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","FW",0.0,0.0,0.0,0.0
"TB Rowdies","https://fbref.com/en/players/998d5709/Afrim-Taku","998d5709","83dbabe2","Afrim Taku","Starter","ALB","RW","29-045","90","0","0","0","0","1","1","0","0","1","2","0","8","0","1","0","0","0","RW",0.0,0.0,0.0,0.0
"TB Rowdies","https://fbref.com/en/players/31ade54c/Lance-Rozeboom","31ade54c","83dbabe2","Lance Rozeboom","Starter","USA","DM","29-110","90","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","DM",0.0,0.0,0.0,0.0
"TB Rowdies","https://fbref.com/en/players/c500037b/Pape-Diakite","c500037b","83dbabe2","Pape Diakite","Starter","SEN","CB","25-270","90","0","0","0","0","0","0","0","0","1","1","0","1","1","1","0","0","0","CB",0.0,0.0,0.0,0.0
"TB Rowdies","https://fbref.com/en/players/c8ecccfe/Hunter-Gorskie","c8ecccfe","83dbabe2","Hunter Gorskie","Starter","USA","CB","27-083","90","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0","0","0","CB",0.0,0.0,0.0,0.0
"TB Rowdies","https://fbref.com/en/players/ce5120dd/Tarek-Morad","ce5120dd","83dbabe2","Tarek Morad","Starter","USA","CB","26-028","90","0","0","0","0","0","0","1","0","1","1","0","0","0","3","0","0","0","CB",0.0,0.0,0.0,0.0
"TB Rowdies","https://fbref.com/en/players/6904a59a/Mario-Daniel-Vega","6904a59a","83dbabe2","Mario Daniel Vega","Starter","ARG","GK","34-107","90","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","GK",5.0,1.0,4.0,80.0
