"team_name","player_url","player_id","match_id","player","lineup_status","nationality","position","age","minutes","goals","assists","pens_made","pens_att","shots","shots_on_target","cards_yellow","cards_red","fouls","fouled","offsides","crosses","tackles_won","interceptions","own_goals","pens_won","penalties_conceded","primary_position","gk_shots_on_target_against","gk_goals_against","gk_saves","gk_save_pct"
"Indy Eleven","https://fbref.com/en/players/064749ea/Jonas-Fjeldberg","064749ea","22fa986e","Jonas Fjeldberg","Starter","NOR","FW","24-204","36","0","0","0","0","0","0","0","0","1","0","0","0","2","2","0","0","0","FW",0.0,0.0,0.0,0.0
"Indy Eleven","https://fbref.com/en/players/3e7ebb9a/Douglas-Martinez","3e7ebb9a","22fa986e","Douglas Martinez","Sub","HON","FW,MF","25-321","54","0","0","0","0","2","0","1","0","1","0","1","1","0","0","0","0","0","FW",0.0,0.0,0.0,0.0
"Indy Eleven","https://fbref.com/en/players/fd531ced/Sebastian-Guenzatti","fd531ced","22fa986e","Sebastian Guenzatti","Starter","URU","FW","31-288","90","1","0","0","0","2","1","0","0","0","3","1","1","1","0","0","0","0","FW",0.0,0.0,0.0,0.0
"Indy Eleven","https://fbref.com/en/players/60b4d213/Solomon-Asante","60b4d213","22fa986e","Solomon Asante","Starter","GHA","FW","33-047","90","1","1","0","0","3","1","0","0","2","1","0","2","0","1","0","0","0","FW",0.0,0.0,0.0,0.0
"Indy Eleven","https://fbref.com/en/players/73366dc8/Aodhan-Quinn","73366dc8","22fa986e","Aodhan Quinn","Starter","USA","CM","31-031","84","0","1","0","0","0","0","0","0","1","1","0","4","2","0","0","0","0","CM",0.0,0.0,0.0,0.0
"Indy Eleven","https://fbref.com/en/players/473902d6/Juan-Tejada","473902d6","22fa986e","Juan Tejada","Sub","PAN","FW,MF","26-098","6","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","FW",0.0,0.0,0.0,0.0
"Indy Eleven","https://fbref.com/en/players/f03a0471/Cameron-Lindley","f03a0471","22fa986e","Cameron Lindley","Starter","USA","CM","25-278","90","0","0","0","0","1","0","0","0","1","2","0","6","2","0","0","0","0","CM",0.0,0.0,0.0,0.0
"Indy Eleven","https://fbref.com/en/players/68cd160e/Jack-Blake","68cd160e","22fa986e","Jack Blake","Starter","SCO","CM","28-212","67","0","0","0","0","0","0","1","0","2","2","0","2","1","1","0","0","0","CM",0.0,0.0,0.0,0.0
"Indy Eleven","https://fbref.com/en/players/1f36ce15/Harrison-Robledo","1f36ce15","22fa986e","Harrison Robledo","Sub","USA","MF","21-073","23","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","MF",0.0,0.0,0.0,0.0
"Indy Eleven","https://fbref.com/en/players/210b2e5d/Bryam-Rebellon","210b2e5d","22fa986e","Bryam Rebellon","Starter","COL","LB","31-090","90","0","0","0","0","1","0","0","0","5","1","0","4","1","0","0","0","0","LB",0.0,0.0,0.0,0.0
