"team_name","player_url","player_id","match_id","player","lineup_status","nationality","position","age","minutes","goals","assists","pens_made","pens_att","shots","shots_on_target","cards_yellow","cards_red","fouls","fouled","offsides","crosses","tackles_won","interceptions","own_goals","pens_won","penalties_conceded","primary_position","gk_shots_on_target_against","gk_goals_against","gk_saves","gk_save_pct"
"Phx Rising","https://fbref.com/en/players/4e9e4b4c/Chris-Cortez","4e9e4b4c","7b5913f0","Chris Cortez","Starter","USA","FW","30-087","90","0","1","0","0","1","1","0","0","4","1","0","1","0","0","0","0","0","FW",0.0,0.0,0.0,0.0
"Phx Rising","https://fbref.com/en/players/e2bac987/Jason-Johnson","e2bac987","7b5913f0","Jason Johnson","Starter","JAM","AM","28-010","81","1","0","0","0","3","1","0","0","3","0","0","1","2","2","0","0","0","AM",0.0,0.0,0.0,0.0
"Phx Rising","https://fbref.com/en/players/7c6b9d99/Billy-Forbes","7c6b9d99","7b5913f0","Billy Forbes","Sub","TCA","FW,MF","27-310","9","0","0","0","0","2","0","0","0","0","0","0","0","1","0","0","0","0","FW",0.0,0.0,0.0,0.0
"Phx Rising","https://fbref.com/en/players/945dea33/Didier-Drogba","945dea33","7b5913f0","Didier Drogba","Starter","CIV","AM","40-222","72","1","0","0","0","2","1","0","0","4","1","0","2","0","0","0","0","0","AM",0.0,0.0,0.0,0.0
"Phx Rising","https://fbref.com/en/players/bfe4b3fe/Gladson-Awako","bfe4b3fe","7b5913f0","Gladson Awako","Sub","GHA","MF","27-292","18","0","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","MF",0.0,0.0,0.0,0.0
"Phx Rising","https://fbref.com/en/players/60b4d213/Solomon-Asante","60b4d213","7b5913f0","Solomon Asante","Starter","GHA","AM","28-227","89","1","0","0","0","2","1","0","0","0","3","0","0","1","1","0","0","0","AM",0.0,0.0,0.0,0.0
"Phx Rising","https://fbref.com/en/players/7fac343b/Shaft-Brewer","7fac343b","7b5913f0","Shaft Brewer","Sub","USA","DF","18-356","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","DF",0.0,0.0,0.0,0.0
"Phx Rising","https://fbref.com/en/players/d7fe9d80/Kevon-Lambert","d7fe9d80","7b5913f0","Kevon Lambert","Starter","JAM","DM","21-211","90","0","0","0","0","1","1","0","0","3","0","0","0","4","1","0","0","0","DM",0.0,0.0,0.0,0.0
"Phx Rising","https://fbref.com/en/players/54094774/Collin-Fernandez","54094774","7b5913f0","Collin Fernandez","Starter","USA","DM","21-248","90","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","DM",0.0,0.0,0.0,0.0
"Phx Rising","https://fbref.com/en/players/1650e261/Amadou-Dia","1650e261","7b5913f0","Amadou Dia","Starter","USA","LB","25-133","90","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","LB",0.0,0.0,0.0,0.0
"Phx Rising","https://fbref.com/en/players/6fa0a6c4/Mike-da-Fonte","6fa0a6c4","7b5913f0","Mike da Fonte","Starter","USA","CB","27-184","90","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","CB",0.0,0.0,0.0,0.0
"Phx Rising","https://fbref.com/en/players/8f87602d/Joe-Farrell","8f87602d","7b5913f0","Joe Farrell","Starter","USA","CB","24-248","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","CB",0.0,0.0,0.0,0.0
"Phx Rising","https://fbref.com/en/players/4705543b/Saad-Abdul-Salaam","4705543b","7b5913f0","Saad Abdul Salaam","Starter","USA","RB","27-041","90","0","0","0","0","0","0","0","0","0","0","0","1","1","2","0","0","0","RB",0.0,0.0,0.0,0.0
"Phx Rising","https://fbref.com/en/players/a2d103f4/Carl-Woszczynski","a2d103f4","7b5913f0","Carl Woszczynski","Starter","USA","GK","30-184","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","GK",3.0,0.0,3.0,100.0
"Timbers 2","https://fbref.com/en/players/48319bb3/Foster-Langsdorf","48319bb3","7b5913f0","Foster Langsdorf","Starter","USA","FW","22-309","90","0","0","0","0","3","1","0","0","0","1","0","0","0","0","0","0","0","FW",0.0,0.0,0.0,0.0
"Timbers 2","https://fbref.com/en/players/1652adcc/Jack-Barmby","1652adcc","7b5913f0","Jack Barmby","Starter","ENG","AM","23-339","90","0","0","0","0","3","1","0","0","0","1","0","11","2","0","0","0","0","AM",0.0,0.0,0.0,0.0
"Timbers 2","https://fbref.com/en/players/71380d87/Marvin-Loria","71380d87","7b5913f0","Marvin Loria","Starter","CRC","AM","21-178","90","0","0","0","0","3","0","0","0","0","1","0","2","1","2","0","0","0","AM",0.0,0.0,0.0,0.0
"Timbers 2","https://fbref.com/en/players/218d336c/Dairon-Asprilla","218d336c","7b5913f0","Dairon Asprilla","Starter","COL","AM","26-147","90","0","0","0","0","5","1","0","0","1","1","0","2","1","0","0","0","0","AM",0.0,0.0,0.0,0.0
"Timbers 2","https://fbref.com/en/players/a6290bda/Andre-Lewis","a6290bda","7b5913f0","Andre Lewis","Starter","JAM","DM","24-068","65","0","0","0","0","2","1","0","0","0","1","0","1","0","3","0","0","0","DM",0.0,0.0,0.0,0.0
"Timbers 2","https://fbref.com/en/players/8bb1c744/Augustine-Williams","8bb1c744","7b5913f0","Augustine Williams","Sub","SLE","FW","21-077","25","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","FW",0.0,0.0,0.0,0.0
"Timbers 2","https://fbref.com/en/players/526bf96c/Renzo-Zambrano","526bf96c","7b5913f0","Renzo Zambrano","Starter","VEN","DM","24-054","90","0","0","0","0","1","0","1","0","3","4","0","0","0","3","0","0","0","DM",0.0,0.0,0.0,0.0
"Timbers 2","https://fbref.com/en/players/cfc68595/Marco-Farfan","cfc68595","7b5913f0","Marco Farfan","Starter","USA","LB","19-341","81","0","0","0","0","0","0","0","0","0","1","0","5","1","0","0","0","0","LB",0.0,0.0,0.0,0.0
