team_name,player_url,player_id,match_id,player,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,fouls,fouled,offsides,crosses,tackles_wom,interceptions,own_goals,pens_won,penalties_conceded,primary_position,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct
OKC Energy,https://fbref.com/en/players/99d600cb/Jaime-Chavez,99d600cb,13434b9c,Jaime Chavez,USA,FW,32-362,89,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,FW,0.0,0.0,0.0,0.0
OKC Energy,https://fbref.com/en/players/1de31e08/Ray-Saari,1de31e08,13434b9c,Ray Saari,USA,MF,25-086,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MF,0.0,0.0,0.0,0.0
OKC Energy,https://fbref.com/en/players/76176f22/Owayne-Gordon,76176f22,13434b9c,Owayne Gordon,JAM,FW,28-279,45,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,FW,0.0,0.0,0.0,0.0
OKC Energy,https://fbref.com/en/players/8ba75365/Cordell-Cato,8ba75365,13434b9c,Cordell Cato,TRI,"DF,FW",27-364,45,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,DF,0.0,0.0,0.0,0.0
OKC Energy,https://fbref.com/en/players/d60ba400/Kyle-Hyland,d60ba400,13434b9c,Kyle Hyland,USA,LM,29-134,83,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,LM,0.0,0.0,0.0,0.0
OKC Energy,https://fbref.com/en/players/88601db1/Kodai-Iida,88601db1,13434b9c,Kodai Iida,JPN,MF,25-220,7,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,MF,0.0,0.0,0.0,0.0
OKC Energy,https://fbref.com/en/players/b70e621c/Rafael-Garcia,b70e621c,13434b9c,Rafael Garcia,USA,CM,31-207,90,0,0,0,0,1,1,0,0,1,1,1,4,0,0,0,0,0,CM,0.0,0.0,0.0,0.0
OKC Energy,https://fbref.com/en/players/fd47bea2/Brad-Dunwell,fd47bea2,13434b9c,Brad Dunwell,USA,CM,23-195,90,0,0,0,0,0,0,0,0,0,5,0,2,0,3,0,0,0,CM,0.0,0.0,0.0,0.0
OKC Energy,https://fbref.com/en/players/17f20851/Arun-Basuljevic,17f20851,13434b9c,Arun Basuljevic,USA,CM,24-209,74,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,CM,0.0,0.0,0.0,0.0
OKC Energy,https://fbref.com/en/players/0c3e8aee/Jose-Hernandez,0c3e8aee,13434b9c,Jose Hernandez,USA,MF,24-092,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,MF,0.0,0.0,0.0,0.0
OKC Energy,https://fbref.com/en/players/cc2745c4/Zachary-Ellis-Hayden,cc2745c4,13434b9c,Zachary Ellis Hayden,BRB,RM,28-134,90,0,1,0,0,2,1,0,0,1,3,0,3,0,1,0,0,0,RM,0.0,0.0,0.0,0.0
OKC Energy,https://fbref.com/en/players/0c411686/Nicolas-Taravel,0c411686,13434b9c,Nicolas Taravel,FRA,CB,25-274,90,0,0,0,0,1,0,0,0,2,1,0,0,0,2,0,0,0,CB,0.0,0.0,0.0,0.0
OKC Energy,https://fbref.com/en/players/3eb60fb4/Christian-Ibeagha,3eb60fb4,13434b9c,Christian Ibeagha,USA,CB,30-185,90,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,CB,0.0,0.0,0.0,0.0
OKC Energy,https://fbref.com/en/players/e41fdd03/Atiba-Harris,e41fdd03,13434b9c,Atiba Harris,SKN,CB,35-186,90,0,0,0,0,0,0,1,0,2,0,0,1,0,5,0,0,0,CB,0.0,0.0,0.0,0.0
OKC Energy,https://fbref.com/en/players/7f2eedde/C-J-Cochran,7f2eedde,13434b9c,C J Cochran,USA,GK,28-300,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,GK,3.0,1.0,2.0,66.7
FC Tulsa,https://fbref.com/en/players/d87d5f74/Dario-Suarez,d87d5f74,13434b9c,Dario Suarez,CUB,FW,27-340,74,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
FC Tulsa,https://fbref.com/en/players/3502952e/Tobenna-Uzo,3502952e,13434b9c,Tobenna Uzo,NGA,FW,25-274,16,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
FC Tulsa,https://fbref.com/en/players/06590038/Marlon,06590038,13434b9c,Marlon,BRA,AM,25-075,63,0,1,0,0,2,0,0,0,0,2,1,1,0,2,0,0,0,AM,0.0,0.0,0.0,0.0
FC Tulsa,https://fbref.com/en/players/5b485952/Panin-Boakye,5b485952,13434b9c,Panin Boakye,GHA,FW,25-133,27,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,FW,0.0,0.0,0.0,0.0
FC Tulsa,https://fbref.com/en/players/bf49fa7b/Ariel-Martinez,bf49fa7b,13434b9c,Ariel Martinez,CUB,AM,34-065,74,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,AM,0.0,0.0,0.0,0.0
FC Tulsa,https://fbref.com/en/players/5313f6a5/Christian-Altamirano,5313f6a5,13434b9c,Christian Altamirano,HON,MF,30-230,16,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,MF,0.0,0.0,0.0,0.0
FC Tulsa,https://fbref.com/en/players/64b7bf0e/Eric-Bird,64b7bf0e,13434b9c,Eric Bird,USA,AM,27-096,88,0,0,0,0,1,0,0,0,4,0,0,0,0,2,0,0,0,AM,0.0,0.0,0.0,0.0
FC Tulsa,https://fbref.com/en/players/10c3f096/Raphael-Ayagwa,10c3f096,13434b9c,Raphael Ayagwa,NGA,MF,22-151,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MF,0.0,0.0,0.0,0.0
FC Tulsa,https://fbref.com/en/players/5d90b1db/Rodrigo-Da-Costa,5d90b1db,13434b9c,Rodrigo Da Costa,BRA,DM,26-206,90,1,0,0,0,1,1,0,0,1,1,0,3,0,0,0,0,0,DM,0.0,0.0,0.0,0.0
FC Tulsa,https://fbref.com/en/players/dd4ddd03/Lebogang-Moloto,dd4ddd03,13434b9c,Lebogang Moloto,RSA,DM,30-053,90,0,0,0,0,1,1,0,0,0,2,0,2,0,1,0,0,0,DM,0.0,0.0,0.0,0.0
