"team_name","player_url","player_id","match_id","player","lineup_status","nationality","position","age","minutes","goals","assists","pens_made","pens_att","shots","shots_on_target","cards_yellow","cards_red","fouls","fouled","offsides","crosses","tackles_won","interceptions","own_goals","pens_won","penalties_conceded","primary_position","gk_shots_on_target_against","gk_goals_against","gk_saves","gk_save_pct"
"Charleston","https://fbref.com/en/players/8bb1c744/Augustine-Williams","8bb1c744","67b17dfd","Augustine Williams","Starter","SLE","FW","25-303","90","0","0","0","0","1","0","0","0","2","3","0","1","0","0","0","0","0","FW",0.0,0.0,0.0,0.0
"Charleston","https://fbref.com/en/players/4abe30fa/Fidel-Barajas","4abe30fa","67b17dfd","Fidel Barajas","Starter","MEX","AM","17-058","55","0","0","0","0","0","0","0","0","0","0","1","5","0","1","0","0","0","AM",0.0,0.0,0.0,0.0
"Charleston","https://fbref.com/en/players/65988c73/Nick-Markanich","65988c73","67b17dfd","Nick Markanich","Sub","USA","MF","23-158","35","0","0","0","0","1","0","0","0","1","0","0","1","2","1","0","0","0","MF",0.0,0.0,0.0,0.0
"Charleston","https://fbref.com/en/players/bc245aa5/Arturo-Rodriguez","bc245aa5","67b17dfd","Arturo Rodriguez","Starter","MEX","AM","24-169","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","AM",0.0,0.0,0.0,0.0
"Charleston","https://fbref.com/en/players/49f87705/Juan-Palma","49f87705","67b17dfd","Juan Palma","Sub","COL","DF","23-319","46","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","DF",0.0,0.0,0.0,0.0
"Charleston","https://fbref.com/en/players/bb666b57/Roberto-Avila","bb666b57","67b17dfd","Roberto Avila","Sub","USA","FW","22-229","35","0","0","0","0","1","0","0","0","0","4","0","0","1","0","0","0","0","FW",0.0,0.0,0.0,0.0
"Charleston","https://fbref.com/en/players/79979a4e/Robbie-Crawford","79979a4e","67b17dfd","Robbie Crawford","Starter","SCO","AM","30-075","90","0","0","0","0","2","0","0","0","3","1","0","2","1","0","1","0","0","AM",0.0,0.0,0.0,0.0
"Charleston","https://fbref.com/en/players/03748579/Dante-Polvara","03748579","67b17dfd","Dante Polvara","Starter","USA","DM","22-346","90","0","0","0","0","2","1","0","0","1","1","0","2","0","0","0","0","0","DM",0.0,0.0,0.0,0.0
"Charleston","https://fbref.com/en/players/bd929bce/Chris-Allan","bd929bce","67b17dfd","Chris Allan","Starter","ENG","DM","24-248","72","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","0","0","DM",0.0,0.0,0.0,0.0
"Charleston","https://fbref.com/en/players/5005c593/Joe-Schmidt","5005c593","67b17dfd","Joe Schmidt","Sub","USA","MF","24-212","18","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","MF",0.0,0.0,0.0,0.0
