"team_name","player_url","player_id","match_id","player","lineup_status","nationality","position","age","minutes","goals","assists","pens_made","pens_att","shots","shots_on_target","cards_yellow","cards_red","fouls","fouled","offsides","crosses","tackles_won","interceptions","own_goals","pens_won","penalties_conceded","primary_position","gk_shots_on_target_against","gk_goals_against","gk_saves","gk_save_pct"
"NY Red Bulls II","https://fbref.com/en/players/54c948de/Brian-White","54c948de","970803d6","Brian White","Starter","USA","FW","22-165","89","0","1","0","0","2","1","0","0","0","1","1","0","2","0","0","0","0","FW",0.0,0.0,0.0,0.0
"NY Red Bulls II","https://fbref.com/en/players/c0423ac4/Jordan-Scarlett","c0423ac4","970803d6","Jordan Scarlett","Sub","JAM","DF","23-010","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","DF",0.0,0.0,0.0,0.0
"NY Red Bulls II","https://fbref.com/en/players/59059f1e/Derrick-Etienne","59059f1e","970803d6","Derrick Etienne","Starter","HAI","AM","21-235","61","1","0","0","0","2","1","0","0","0","2","1","4","0","0","0","0","0","AM",0.0,0.0,0.0,0.0
"NY Red Bulls II","https://fbref.com/en/players/9dc9b03f/Amando-Moreno","9dc9b03f","970803d6","Amando Moreno","Sub","SLV","FW,MF","22-311","29","1","0","0","0","8","3","0","0","5","0","1","0","0","0","0","0","0","FW",0.0,0.0,0.0,0.0
"NY Red Bulls II","https://fbref.com/en/players/2b7bf9a6/Andrew-Tinari","2b7bf9a6","970803d6","Andrew Tinari","Starter","USA","AM","22-309","90","0","0","0","0","1","0","0","0","2","1","0","6","2","0","0","0","0","AM",0.0,0.0,0.0,0.0
"NY Red Bulls II","https://fbref.com/en/players/5d018899/Jared-Stroud","5d018899","970803d6","Jared Stroud","Starter","USA","AM","22-008","75","0","0","0","0","4","1","0","0","1","0","2","4","1","1","0","0","0","AM",0.0,0.0,0.0,0.0
"NY Red Bulls II","https://fbref.com/en/players/da4821de/Tom-Barlow","da4821de","970803d6","Tom Barlow","Sub","USA","FW","23-010","15","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","FW",0.0,0.0,0.0,0.0
"NY Red Bulls II","https://fbref.com/en/players/f86fe8c1/Cristian-Casseres-Jr","f86fe8c1","970803d6","Cristian Casseres Jr","Starter","VEN","DM","18-179","90","0","0","0","0","3","0","0","0","3","8","0","0","5","0","0","0","0","DM",0.0,0.0,0.0,0.0
"NY Red Bulls II","https://fbref.com/en/players/1fa51c1d/Chris-Lema","1fa51c1d","970803d6","Chris Lema","Starter","USA","DM","21-347","90","0","1","0","0","0","0","0","0","1","2","0","7","4","1","0","0","0","DM",0.0,0.0,0.0,0.0
"NY Red Bulls II","https://fbref.com/en/players/3a969aef/Niko-De-Vera","3a969aef","970803d6","Niko De Vera","Starter","PHI","LB","21-360","90","0","0","0","0","1","0","0","0","0","0","0","0","3","3","0","0","0","LB",0.0,0.0,0.0,0.0
"NY Red Bulls II","https://fbref.com/en/players/4991ec66/Fidel-Escobar","4991ec66","970803d6","Fidel Escobar","Starter","PAN","CB","23-190","90","0","0","0","0","2","0","0","0","2","0","0","0","2","1","0","0","0","CB",0.0,0.0,0.0,0.0
"NY Red Bulls II","https://fbref.com/en/players/148f3d0f/Hassan-Ndam","148f3d0f","970803d6","Hassan Ndam","Starter","CMR","CB","19-262","90","0","0","0","0","0","0","0","0","3","1","0","0","3","3","0","0","0","CB",0.0,0.0,0.0,0.0
"NY Red Bulls II","https://fbref.com/en/players/ad459a23/Ethan-Kutler","ad459a23","970803d6","Ethan Kutler","Starter","USA","RB","23-078","90","0","0","0","0","1","0","0","0","2","2","0","5","1","2","0","0","0","RB",0.0,0.0,0.0,0.0
"NY Red Bulls II","https://fbref.com/en/players/18f0723b/Ryan-Meara","18f0723b","970803d6","Ryan Meara","Starter","USA","GK","27-245","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","GK",2.0,1.0,1.0,50.0
"Bethlehem","https://fbref.com/en/players/58aae0a9/Faris-Pemi-Moumbagna","58aae0a9","970803d6","Faris Pemi Moumbagna","Starter","CMR","FW","18-017","90","0","0","0","0","1","0","1","0","3","5","1","0","0","0","0","0","0","FW",0.0,0.0,0.0,0.0
"Bethlehem","https://fbref.com/en/players/8d671482/Santi-Moar","8d671482","970803d6","Santi Moar","Starter","ESP","AM","24-316","90","0","1","0","0","1","0","0","0","0","3","1","3","1","0","0","0","0","AM",0.0,0.0,0.0,0.0
"Bethlehem","https://fbref.com/en/players/1f34358e/Anthony-Fontana","1f34358e","970803d6","Anthony Fontana","Starter","USA","AM","18-277","75","1","0","0","0","1","1","0","0","4","0","0","2","1","0","0","0","0","AM",0.0,0.0,0.0,0.0
"Bethlehem","https://fbref.com/en/players/b5798530/Omar-Holness","b5798530","970803d6","Omar Holness","Sub","JAM","MF","24-127","15","0","0","0","0","0","0","1","0","1","0","0","1","0","1","0","0","0","MF",0.0,0.0,0.0,0.0
"Bethlehem","https://fbref.com/en/players/9837830f/Michee-Ngalina","9837830f","970803d6","Michee Ngalina","Starter","COD","AM","18-103","57","0","0","0","0","2","1","0","0","1","0","0","2","0","1","0","0","0","AM",0.0,0.0,0.0,0.0
"Bethlehem","https://fbref.com/en/players/46b8607b/Chris-Nanco","46b8607b","970803d6","Chris Nanco","Sub","CAN","FW,MF","23-153","33","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","FW",0.0,0.0,0.0,0.0
"Bethlehem","https://fbref.com/en/players/2c3e37bc/James-Chambers","2c3e37bc","970803d6","James Chambers","Starter","IRL","DM","31-154","90","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0","0","0","DM",0.0,0.0,0.0,0.0
"Bethlehem","https://fbref.com/en/players/93c92d6c/Derrick-Jones","93c92d6c","970803d6","Derrick Jones","Starter","USA","DM","21-137","90","0","0","0","0","0","0","0","0","4","2","0","1","6","0","0","0","0","DM",0.0,0.0,0.0,0.0
"Bethlehem","https://fbref.com/en/players/1c2c030a/Matthew-Real","1c2c030a","970803d6","Matthew Real","Starter","USA","LB","19-008","90","0","0","0","0","0","0","0","0","1","1","0","4","4","2","0","0","0","LB",0.0,0.0,0.0,0.0
"Bethlehem","https://fbref.com/en/players/43b21901/Richie-Marquez","43b21901","970803d6","Richie Marquez","Starter","USA","CB","26-053","90","0","0","0","0","0","0","0","0","1","0","0","0","1","2","0","0","0","CB",0.0,0.0,0.0,0.0
"Bethlehem","https://fbref.com/en/players/672f4300/Joshua-Yaro","672f4300","970803d6","Joshua Yaro","Starter","GHA","CB","23-242","70","0","0","0","0","0","0","0","0","0","1","0","0","0","2","0","0","0","CB",0.0,0.0,0.0,0.0
"Bethlehem","https://fbref.com/en/players/e2d3bec6/Benjamin-Ofeimu","e2d3bec6","970803d6","Benjamin Ofeimu","Sub","USA","DF","17-291","20","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","DF",0.0,0.0,0.0,0.0
"Bethlehem","https://fbref.com/en/players/658388b4/Matt-Mahoney","658388b4","970803d6","Matt Mahoney","Starter","USA","RB","23-092","90","0","0","0","0","0","0","0","0","1","3","0","2","1","1","0","0","0","RB",0.0,0.0,0.0,0.0
"Bethlehem","https://fbref.com/en/players/29863f6e/Jake-McGuire","29863f6e","970803d6","Jake McGuire","Starter","USA","GK","23-318","90","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","GK",5.0,2.0,3.0,60.0
"Swope Park","https://fbref.com/en/players/ca0756aa/Wilson-Harris","ca0756aa","c7ee4cf9","Wilson Harris","Starter","USA","FW","18-232","56","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","FW",0.0,0.0,0.0,0.0
"Swope Park","https://fbref.com/en/players/e32a89fc/Hadji-Barry","e32a89fc","c7ee4cf9","Hadji Barry","Sub","GUI","FW,MF","25-222","34","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","FW",0.0,0.0,0.0,0.0
"Swope Park","https://fbref.com/en/players/a25e9c54/Kharlton-Belmar","a25e9c54","c7ee4cf9","Kharlton Belmar","Starter","GRN","LW","25-229","90","0","0","0","0","1","1","0","0","1","1","1","4","0","1","0","0","0","LW",0.0,0.0,0.0,0.0
"Swope Park","https://fbref.com/en/players/31a4d0b8/Felipe-Hernandez","31a4d0b8","c7ee4cf9","Felipe Hernandez","Starter","USA","AM","20-040","90","0","0","0","0","2","0","1","0","1","2","0","7","1","3","0","0","0","AM",0.0,0.0,0.0,0.0
"Swope Park","https://fbref.com/en/players/7fab54bc/Sebastian-Cruz","7fab54bc","c7ee4cf9","Sebastian Cruz","Starter","USA","AM","17-352","71","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","AM",0.0,0.0,0.0,0.0
"Swope Park","https://fbref.com/en/players/44a4ee31/Chase-Minter","44a4ee31","c7ee4cf9","Chase Minter","Sub","USA","MF","25-333","19","0","0","0","0","1","0","0","0","0","0","0","3","0","0","0","0","0","MF",0.0,0.0,0.0,0.0
"Swope Park","https://fbref.com/en/players/88d1926e/Tyler-Blackwood","88d1926e","c7ee4cf9","Tyler Blackwood","Starter","ENG","RW","26-359","75","0","0","0","0","2","1","0","0","1","1","0","1","0","0","0","0","0","RW",0.0,0.0,0.0,0.0
"Swope Park","https://fbref.com/en/players/5b2ba16d/Will-Little-III","5b2ba16d","c7ee4cf9","Will Little III","Sub","USA","MF","20-100","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","MF",0.0,0.0,0.0,0.0
"Swope Park","https://fbref.com/en/players/eac49bd6/Jahon-Rad","eac49bd6","c7ee4cf9","Jahon Rad","Starter","USA","DM","17-035","90","0","0","0","0","3","0","0","0","0","0","0","0","1","1","0","0","0","DM",0.0,0.0,0.0,0.0
"Swope Park","https://fbref.com/en/players/8610d56a/Parker-Maher","8610d56a","c7ee4cf9","Parker Maher","Starter","USA","LB","25-006","90","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","LB",0.0,0.0,0.0,0.0
"Swope Park","https://fbref.com/en/players/66711b29/Dakota-Barnathan","66711b29","c7ee4cf9","Dakota Barnathan","Starter","USA","CB","23-251","90","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","0","0","CB",0.0,0.0,0.0,0.0
"Swope Park","https://fbref.com/en/players/87fcf32d/Amer-Didic","87fcf32d","c7ee4cf9","Amer Didic","Starter","CAN","CB","23-202","90","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","CB",0.0,0.0,0.0,0.0
