team_name,player_url,player_id,match_id,player,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,fouls,fouled,offsides,crosses,tackles_wom,interceptions,own_goals,pens_won,penalties_conceded,primary_position,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct
Miami FC,https://fbref.com/en/players/0a95ef68/Miguel-Gonzalez,0a95ef68,a7c22215,Miguel Gonzalez,MEX,FW,29-311,45,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
Miami FC,https://fbref.com/en/players/92da8c34/Prince-Saydee,92da8c34,a7c22215,Prince Saydee,LBR,"FW,MF",24-169,45,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
Miami FC,https://fbref.com/en/players/06545d47/Vincent-Bezecourt,06545d47,a7c22215,Vincent Bezecourt,FRA,FW,27-058,90,0,0,0,0,2,1,0,0,2,2,0,3,0,1,0,0,0,FW,0.0,0.0,0.0,0.0
Miami FC,https://fbref.com/en/players/3477901e/Sebastian-Velasquez,3477901e,a7c22215,Sebastian Velasquez,COL,FW,29-178,45,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
Miami FC,https://fbref.com/en/players/d961761c/Romario-Williams,d961761c,a7c22215,Romario Williams,JAM,FW,25-358,45,0,0,0,0,3,0,1,0,3,0,0,0,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
Miami FC,https://fbref.com/en/players/c036b67c/Brian-James,c036b67c,a7c22215,Brian James,USA,CM,26-287,90,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,0,0,CM,0.0,0.0,0.0,0.0
Miami FC,https://fbref.com/en/players/af08fa5f/Harrison-Heath,af08fa5f,a7c22215,Harrison Heath,USA,CM,24-154,90,0,0,0,0,1,1,0,0,2,3,0,4,0,0,0,0,0,CM,0.0,0.0,0.0,0.0
Miami FC,https://fbref.com/en/players/2721e028/Tomas-Granitto,2721e028,a7c22215,Tomas Granitto,SLV,CM,27-056,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,CM,0.0,0.0,0.0,0.0
Miami FC,https://fbref.com/en/players/7b5fd799/Othello-Bah,7b5fd799,a7c22215,Othello Bah,LBR,LB,25-102,66,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,LB,0.0,0.0,0.0,0.0
Miami FC,https://fbref.com/en/players/b5ea56aa/Mohamed-Thiaw,b5ea56aa,a7c22215,Mohamed Thiaw,USA,FW,25-196,24,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
Miami FC,https://fbref.com/en/players/8cc1ec82/Brenton-Griffiths,8cc1ec82,a7c22215,Brenton Griffiths,JAM,CB,29-180,90,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,CB,0.0,0.0,0.0,0.0
