"team_name","player_url","player_id","match_id","player","lineup_status","nationality","position","age","minutes","goals","assists","pens_made","pens_att","shots","shots_on_target","cards_yellow","cards_red","fouls","fouled","offsides","crosses","tackles_won","interceptions","own_goals","pens_won","penalties_conceded","primary_position","gk_shots_on_target_against","gk_goals_against","gk_saves","gk_save_pct"
"NY Red Bulls II","https://fbref.com/en/players/ad454d78/Florian-Valot","ad454d78","8fa4fa98","Florian Valot","Starter","FRA","FW","26-025","45","0","0","0","0","1","0","0","0","1","1","0","1","0","1","0","0","0","FW",0.0,0.0,0.0,0.0
"NY Red Bulls II","https://fbref.com/en/players/5d018899/Jared-Stroud","5d018899","8fa4fa98","Jared Stroud","Sub","USA","FW,MF","22-242","45","0","1","0","0","1","1","0","0","2","0","0","0","1","0","0","0","0","FW",0.0,0.0,0.0,0.0
"NY Red Bulls II","https://fbref.com/en/players/da4821de/Tom-Barlow","da4821de","8fa4fa98","Tom Barlow","Starter","USA","FW","23-244","84","2","0","0","0","7","5","0","0","0","2","2","2","0","0","0","0","0","FW",0.0,0.0,0.0,0.0
"NY Red Bulls II","https://fbref.com/en/players/dbaba8aa/Sebastian-Elney","dbaba8aa","8fa4fa98","Sebastian Elney","Sub","HAI","FW","21-256","6","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","FW",0.0,0.0,0.0,0.0
"NY Red Bulls II","https://fbref.com/en/players/7bb23f0e/Marcus-Epps","7bb23f0e","8fa4fa98","Marcus Epps","Starter","USA","FW","24-052","90","1","1","0","0","5","4","0","0","1","2","0","2","2","1","0","0","0","FW",0.0,0.0,0.0,0.0
"NY Red Bulls II","https://fbref.com/en/players/06545d47/Vincent-Bezecourt","06545d47","8fa4fa98","Vincent Bezecourt","Starter","FRA","CM","25-272","79","0","0","0","0","4","1","0","0","1","5","0","7","1","0","0","0","0","CM",0.0,0.0,0.0,0.0
"NY Red Bulls II","https://fbref.com/en/players/a3c6fd0e/Ben-Mines","a3c6fd0e","8fa4fa98","Ben Mines","Sub","USA","MF","18-300","11","0","0","0","0","2","2","0","0","0","0","1","0","0","0","0","0","0","MF",0.0,0.0,0.0,0.0
"NY Red Bulls II","https://fbref.com/en/players/1fa51c1d/Chris-Lema","1fa51c1d","8fa4fa98","Chris Lema","Starter","USA","CM","22-216","90","0","0","0","0","0","0","0","0","1","0","0","1","1","3","0","0","0","CM",0.0,0.0,0.0,0.0
"NY Red Bulls II","https://fbref.com/en/players/2557a532/Jean-Christophe-Koffi","2557a532","8fa4fa98","Jean Christophe Koffi","Starter","CIV","CM","21-063","90","0","0","0","0","0","0","0","0","2","1","0","0","5","4","0","0","0","CM",0.0,0.0,0.0,0.0
"NY Red Bulls II","https://fbref.com/en/players/3892a3d1/Allen-Yanes","3892a3d1","8fa4fa98","Allen Yanes","Starter","GUA","LB","21-248","90","0","0","0","0","0","0","0","0","0","4","0","1","3","2","0","0","0","LB",0.0,0.0,0.0,0.0
