team_name,player_url,player_id,match_id,player,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,fouls,fouled,offsides,crosses,tackles_wom,interceptions,own_goals,pens_won,penalties_conceded,primary_position,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct
North Carolina,https://fbref.com/en/players/b9260b01/Julian-Placias,b9260b01,fd2ca8d9,Julian Placias,USA,FW,18-008,62,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,FW,0.0,0.0,0.0,0.0
North Carolina,https://fbref.com/en/players/eebfffe4/Oalex-Anderson,eebfffe4,fd2ca8d9,Oalex Anderson,VIN,FW,28-155,28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
North Carolina,https://fbref.com/en/players/03c0dcc3/Louis-Perez,03c0dcc3,fd2ca8d9,Louis Perez,FRA,FW,26-308,61,0,0,0,0,3,1,0,0,1,1,0,1,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
North Carolina,https://fbref.com/en/players/b72465eb/Jaden-Servania,b72465eb,fd2ca8d9,Jaden Servania,PUR,MF,22-273,29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,MF,0.0,0.0,0.0,0.0
North Carolina,https://fbref.com/en/players/5d90b1db/Rodrigo-Da-Costa,5d90b1db,fd2ca8d9,Rodrigo Da Costa,BRA,FW,30-116,70,1,0,1,1,1,1,0,0,0,1,0,2,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
North Carolina,https://fbref.com/en/players/cd1adeb9/Garrett-McLaughlin,cd1adeb9,fd2ca8d9,Garrett McLaughlin,USA,FW,26-156,20,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
North Carolina,https://fbref.com/en/players/1873a313/Ezra-Armstrong,1873a313,fd2ca8d9,Ezra Armstrong,USA,LM,25-121,90,0,0,0,0,1,0,0,0,2,0,0,5,0,2,0,0,0,LM,0.0,0.0,0.0,0.0
North Carolina,https://fbref.com/en/players/027c0f1a/Collin-Martin,027c0f1a,fd2ca8d9,Collin Martin,USA,CM,29-157,90,0,0,0,0,2,1,0,0,0,0,0,1,0,1,0,0,0,CM,0.0,0.0,0.0,0.0
North Carolina,https://fbref.com/en/players/4036c29f/Mikey-Maldonado,4036c29f,fd2ca8d9,Mikey Maldonado,USA,CM,25-287,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,CM,0.0,0.0,0.0,0.0
North Carolina,https://fbref.com/en/players/060db276/Rafa-Mentzingen,060db276,fd2ca8d9,Rafa Mentzingen,BRA,RM,27-348,62,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,RM,0.0,0.0,0.0,0.0
North Carolina,https://fbref.com/en/players/7fac343b/Shaft-Brewer,7fac343b,fd2ca8d9,Shaft Brewer,USA,DF,24-169,28,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,DF,0.0,0.0,0.0,0.0
North Carolina,https://fbref.com/en/players/0014c269/Adrian-Pelayo,0014c269,fd2ca8d9,Adrian Pelayo,USA,CB,17-334,88,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,CB,0.0,0.0,0.0,0.0
